model,beta,data_source,question_index,slot_id,main_overlap_slot_id,source_sha256,old_f1,new_f1,delta_f1,answer_changed,score_changed,old_missing_final,new_missing_final,extraction_source,reason,score_version
kimi,10,phantom_seed2,6,whois:kimi:beta10:phantom_seed2:6:R1,b1a53538f125e6ed02c37dd9,81acf002b6ac7042ac0fbec9298ab210d062a534329c152f17c2eaf83f4b3009,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,7,whois:kimi:beta10:phantom_seed2:7:R1,1e40abf7a618fb49d3c17005,a1deaf13e36b6dbd49437e9c26f85b7de75d66684204c4603aa73b55b062efa6,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,8,whois:kimi:beta10:phantom_seed2:8:R1,9d45d9872e5ba123612dc4a2,94ab4726af142889bcbe019ef9e2931081dc764737ad638baa2b3b543579875b,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,9,whois:kimi:beta10:phantom_seed2:9:R1,f07e90678b6a8c6a2eee1f71,e66de17e213adeebf622453e3e3070195f299da8e704f919f974b39b8967aaca,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,10,whois:kimi:beta10:phantom_seed2:10:R1,ae84d721746d136eb5b46114,3f313597aef282d5acfd00ea91e6eabdd0c1a6b02786c88ed6e71b0da005fe69,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,11,whois:kimi:beta10:phantom_seed2:11:R1,4c6de7a87e812ccd92a3d159,19e4cc5e88972a422d0ca0d577e2ca304e1a01bdf012aa95f949e9b65233ed87,0.5555555555555556,0.5555555555555556,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,12,whois:kimi:beta10:phantom_seed2:12:R1,420879d0b5676cb4be8d600b,ecb15e2dba912beff424e4aede183695025f90fdbb51e9083e79ac4fdd4be142,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,13,whois:kimi:beta10:phantom_seed2:13:R1,e556cde36b25436fea1c41c6,92c129c3d10240f8101fc3aba40fafa0146596296d7e39dae36bd85f6d1b2e62,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,14,whois:kimi:beta10:phantom_seed2:14:R1,4a12f500305a38c995e53bad,52eca3fd0cfc0ab2fd2b3461ec6d96ab2ddd1ff34372acebbdca6ba85ef1ed65,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,15,whois:kimi:beta10:phantom_seed2:15:R1,381d6a63ff80a6882fef183d,ad6f1bfa19fbdaea634122713e5e126a8b3bbc2c86a134c8f6587a3239036e1c,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,16,whois:kimi:beta10:phantom_seed2:16:R1,9bf5827030dca26cc6e1612e,3e27047f78a0aa09119364c1103ebcb6a9af8be25dd4b28a5a43a276a34408f8,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,17,whois:kimi:beta10:phantom_seed2:17:R1,c14cf9cc001f42ab6637596a,ef9d80c1b0dc74586a5347c833048da92d0822d2bb554b205ef10c01fdec857e,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,18,whois:kimi:beta10:phantom_seed2:18:R1,2ad8a667494b703ce9180dc9,364f94cd485a9b4a1099e3022d3e60eef3af3bf0f3a272152894ed1d6aa05428,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed2,19,whois:kimi:beta10:phantom_seed2:19:R1,824020f3f7de2c946900f10c,bb3eb0611dfc9292e1ace5ab825274cb7218c81ad46f0ec0b28bdf1418a347ea,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,0,whois:kimi:beta10:phantom_seed3:0:R1,cc53fff7a1b99abbaa1a2019,f60b6105e6d29d73ea84002cde5a006a972943c07047684548f27258454b1c60,0.47058823529411764,0.47058823529411764,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,1,whois:kimi:beta10:phantom_seed3:1:R1,c5b2c5804ab59403c56ca5e6,6e17d47f65f61e54c94d566933212ddb9c8dfb01018a423a3eaa1e11b9b08317,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,2,whois:kimi:beta10:phantom_seed3:2:R1,fd4a35a5df35a2b2a90791a7,e5dcbafa07c41caaf7a34faad126e8a08b872c31b1ef3052928c41672da4655e,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,3,whois:kimi:beta10:phantom_seed3:3:R1,b6ece50d5e20324fe0899fde,a3a4d8593d00eee5148f7a47471c84147fba360f9adc1aba91ddef6f2fdebbda,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,4,whois:kimi:beta10:phantom_seed3:4:R1,6146aa10108de692781ac3ae,8e9e63b43513d361cd7c8d72953ad37d76f9903382b6386dcddbe27e4b922c02,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,5,whois:kimi:beta10:phantom_seed3:5:R1,c814bf21933f41bd23159f29,d235f2cd973e27e5129bb25b4ad7be60264c1f9e28b61dec5e7abbae1ad1ba1d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,6,whois:kimi:beta10:phantom_seed3:6:R1,c1f6dcbae7b150fb097e0fee,59a1ba226263ee949bbc091611efca1b6cd616b9dd95886f9123868ebd0b4795,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,7,whois:kimi:beta10:phantom_seed3:7:R1,2e1274bb42b800c3452b4e24,136b10f6ec2640b46e89e75028a74dc5929091463f3e7f026db1a8990863f90a,0.0,0.0,0.0,True,False,False,False,parse_final_answer_native_terminal,explicit_final_directive_recovered_from_raw_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,8,whois:kimi:beta10:phantom_seed3:8:R1,f469fc158919126735234c7e,053f8eece39c905ea974a7b99f51be051029c4db78e52f6f8463997b53c80784,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,9,whois:kimi:beta10:phantom_seed3:9:R1,6128d7208598c509ec8d3266,915be89ba401aa71692f897399dbcb5eb27f37eebf11f8f868a20797fbcad653,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,10,whois:kimi:beta10:phantom_seed3:10:R1,de0eb2d87de4b8e6eed5d483,8395169b49291e817d1c7170ca1cd6396cac0ca0dec05dfa634c54364a9d12b2,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,11,whois:kimi:beta10:phantom_seed3:11:R1,8e5c3c9a4a91787235d267ab,b5c8a13d1d3460b1b0043d548d49ce368efe870d64f43d8b1d5bfcbd1ce25c65,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,12,whois:kimi:beta10:phantom_seed3:12:R1,b7b14ba5c1f8be1d483fe04d,98332a5735649685bf946d548fa8d5a7bb7707e61253c975d0000f2867c23134,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,13,whois:kimi:beta10:phantom_seed3:13:R1,5c4a74459e3cc0623a7c2f35,cc65c768c8d18bd89cb16e94bb17550c63e366d338a64c3b740ec8b0e9dd285a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,14,whois:kimi:beta10:phantom_seed3:14:R1,6ce947df29e446b7f78578b0,96f8fbc918b09bf742c939c68bf04071ddf5165b9d5833c4eba24827635f7ec8,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,15,whois:kimi:beta10:phantom_seed3:15:R1,d38e5c7394cfb001484102e3,caada98199d452fe86676e70e6a4999dec1dbd1aec48ad766c7fd89f3b03a429,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,16,whois:kimi:beta10:phantom_seed3:16:R1,036345cffee6df2879540963,d3714afb74a625cb7b7f64abc9dcbb19b6821779d3ae71c380ffc85844066874,0.28571428571428575,0.28571428571428575,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,17,whois:kimi:beta10:phantom_seed3:17:R1,2b0c232e1a845eabbdd5af95,25ae0363d89f9021093c0101550fb5c6c1e3d58c2dffac675b4d28e6fc3e21d3,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,10,phantom_seed3,18,whois:kimi:beta10:phantom_seed3:18:R1,7c90fd337ed9d614cf90f8da,c8947c34e50d815e7d281a80538e2ddfc0f34f9bb893e84e24abef34c30b9cde,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,0,whois:kimi:beta15:phantom_seed2:0:R1,,7c78f923b4a6979d33d7ae713a5535bc7d4c431357d983bb17c5cbb5d5e3de9e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,1,whois:kimi:beta15:phantom_seed2:1:R1,,aa5a7831a07ef5db0aab88eefcd153f01403ad7df7a4c47464bc94119f21ff26,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,2,whois:kimi:beta15:phantom_seed2:2:R1,,c44f049b6723883693edcbc8dc115a20d6f21cb9d03aee5ba83660ca7127a19c,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,3,whois:kimi:beta15:phantom_seed2:3:R1,,b06fdacdc18e003057077d82cd447fcd7c2029c2240081367241f16768543a67,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,4,whois:kimi:beta15:phantom_seed2:4:R1,,30f56e343a5af910ba0a399151277da8c19392309afdaad7e4ea89cbcf845753,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,5,whois:kimi:beta15:phantom_seed2:5:R1,,690d26a8abe30e20182510bfa4c4c2e1bc7a8c75fdb29f1151ec6cbb14cec02d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,6,whois:kimi:beta15:phantom_seed2:6:R1,,930ceacc62aa0c50f088d9630161dcd7920a818441f74fb02971fb079baee01c,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,7,whois:kimi:beta15:phantom_seed2:7:R1,,4d33f52bb3c50cd7727a0a9b58d67dbf6df46a34ce1da2a44aa9a91efe93c35d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,8,whois:kimi:beta15:phantom_seed2:8:R1,,0e301f6cf155dee0864c27c3b47992bf2e74267493eb20099999b92fd33bcb81,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,9,whois:kimi:beta15:phantom_seed2:9:R1,,62bc0af749d1572090a04e37389e235fc14f654b1fbf0efa2738b797e3b0fbc3,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,10,whois:kimi:beta15:phantom_seed2:10:R1,,a3f037bc0af3aad6b0746e5bb0ba48cf025cabf58f93a5459a34a2d191a9d9f5,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,11,whois:kimi:beta15:phantom_seed2:11:R1,,6c584cf4825506a6002bedae4d35a0469b8e5b40f5947dbf8891c690cb11e92f,0.5555555555555556,0.5555555555555556,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,12,whois:kimi:beta15:phantom_seed2:12:R1,,737856809d7b7616f9eb176f332ffdb391c73d229d8bac56be3e94ff62701aff,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,13,whois:kimi:beta15:phantom_seed2:13:R1,,50709969e96b76bfc5bf976955062a7e92767017c19961692fad0c6a6feb6cb9,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,14,whois:kimi:beta15:phantom_seed2:14:R1,,5eb8cdb78f4e4260aac29cbb78698453af98670b7192dced142992a1a820fa54,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,15,whois:kimi:beta15:phantom_seed2:15:R1,,e1c4bcd9a461306d0c0c3927a552a4f6f90c12af50e933aed92bdb2622960975,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,16,whois:kimi:beta15:phantom_seed2:16:R1,,a24d0c7162790c2b4b51cc02058d0062e02715edce44dbe9bb9e4de729ecca90,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,17,whois:kimi:beta15:phantom_seed2:17:R1,,cab5cf413bb6a202c4f7a86ebe7d7e3df311ef114f0941061712f2ccb9365060,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,18,whois:kimi:beta15:phantom_seed2:18:R1,,a649c267e308679707a0a71181eef4eb28de780cdbf5e820f383cc843fc009a3,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed2,19,whois:kimi:beta15:phantom_seed2:19:R1,,f4ac74ea2c270cc1c5b69f67121f2410829a8f8ebc538e94b19434a91f2bbd9a,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,0,whois:kimi:beta15:phantom_seed3:0:R1,,b8f43257a489bca9017b876b83214ca5107aa1dfb0a174586102ef40285cf83a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,1,whois:kimi:beta15:phantom_seed3:1:R1,,033396f75aaad7a4023aeb423f76ef86c2baf2a744718b5a9be2023c86f37366,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,2,whois:kimi:beta15:phantom_seed3:2:R1,,f084dbc545b39b27b75b3e5f9f37ea76e5ccfec8c99ecba56434a6cfe40ad949,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,3,whois:kimi:beta15:phantom_seed3:3:R1,,702573d504f10c3898cdfff16ce8fa0ce340c4cecb6f2a06ca6c6515d4996785,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,4,whois:kimi:beta15:phantom_seed3:4:R1,,c777cbaa53939366445584561aeed756519eed5ae35e57398b830003cd9e8549,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,5,whois:kimi:beta15:phantom_seed3:5:R1,,2655a72516276a93a21582aabe22784c20e5ad883c4a56dcf9abb3199cd64fd0,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,6,whois:kimi:beta15:phantom_seed3:6:R1,,1511a828c7bb493ee2f85149519141b38d2864fbd681b90f197d56c17754f52b,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,7,whois:kimi:beta15:phantom_seed3:7:R1,,bd93cffc75b15b594033fcd19214e61a6b7af603bb05fc3e3b5926af9e8d860c,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,8,whois:kimi:beta15:phantom_seed3:8:R1,,fc8e49ac4a2564e1ccd19c0eff47ebc51764931feed8bd14bbe9f0a166113096,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,9,whois:kimi:beta15:phantom_seed3:9:R1,,ee4605623807c0da00c505565ba44681f16ed9ee15299c2613e3ecf77420bcc4,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,10,whois:kimi:beta15:phantom_seed3:10:R1,,ab00ee710de2b18d443f1b0d873f16c1f2ff70c249841cb08744e8dc9b432372,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,11,whois:kimi:beta15:phantom_seed3:11:R1,,916a894a498c05957e2881462ed4dc5eb97f73bd7a7ca2b1ab79c8dbb8dff1db,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,12,whois:kimi:beta15:phantom_seed3:12:R1,,65ef72af741e0b714038209d283f89149ee5e910df923f6cd597be9284632786,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,13,whois:kimi:beta15:phantom_seed3:13:R1,,a5d06d73d59280100da9a1bae600b29710ec754b0f71d8d878e0eb4e47f82fdd,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,14,whois:kimi:beta15:phantom_seed3:14:R1,,01ab19b0c93acc07c563d3a619aa2bcbd5da325b5fdf7ecd58f2995c41bbef3e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,15,whois:kimi:beta15:phantom_seed3:15:R1,,861ff279c4279d1310ba7582964cac268da754aa43c5c0b1c07b0b4cbc52b6ac,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
kimi,15,phantom_seed3,16,whois:kimi:beta15:phantom_seed3:16:R1,,a3868ea6524335be2810d10297cd467969ce8b8368d88be32d656a1b083fdfc1,0.5714285714285715,0.5714285714285715,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
