scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,historical_logical_id
slot_c5b3bd1b60561e45993b76ff3523d16704435e45cac099680331b18d052b39df,slot_c5b3bd1b60561e45993b76ff3523d16704435e45cac099680331b18d052b39df,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q9,0,historical_frozen_417,"{""F1"": 0.0}",8bd556863a1319320cac25709ce873d085fffc1e56dd62d4ce91ca4828a8ba31
slot_2d5773ecd830e7bfcd39a8816422db53cc088e2e6b0b4e47926a58e2e70a54c0,slot_2d5773ecd830e7bfcd39a8816422db53cc088e2e6b0b4e47926a58e2e70a54c0,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q14,0,historical_frozen_417,"{""F1"": 0.0}",67ced51a34b8184b05384f368c85b1b5927d4c971e1903f54f0e2cf1e2041e46
slot_de11f9fcd3a7a453fb8959d883a7e835418516d52d277ef1fbecc4fe3e133dc8,slot_de11f9fcd3a7a453fb8959d883a7e835418516d52d277ef1fbecc4fe3e133dc8,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q34,0,historical_frozen_417,"{""F1"": 0.0}",a52f785bbdc5f5696b04efb92477cc31ac1e6ffa41f3e9dae3a31b2627dc2e6f
slot_186f17abaf4c34916c4c0a2377069f7f65f76fd367c0b13ce4757b35a2d06bcd,slot_186f17abaf4c34916c4c0a2377069f7f65f76fd367c0b13ce4757b35a2d06bcd,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q2,0,historical_frozen_417,"{""F1"": 1.0}",d7e4321b5f287ca25caea518e369c6cfb93ce68b1b04bd6b62c55feaf74bda89
slot_4854a22def61a74f480926c3d0e11c658c80f88a08980b52d10b5ef55d9b1565,slot_4854a22def61a74f480926c3d0e11c658c80f88a08980b52d10b5ef55d9b1565,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q30,0,historical_frozen_417,"{""F1"": 1.0}",735b4750e7b6991e278e4e25d2565fc3f8ee7ed33e5ceeb7e5bd63818dc4f7b0
slot_d3e650bf2d6e117c232e3dc36a33632cfb9b73ebd70d31412b3006f2beec9f57,slot_d3e650bf2d6e117c232e3dc36a33632cfb9b73ebd70d31412b3006f2beec9f57,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q0,0,historical_frozen_417,"{""F1"": 1.0}",8bce2416b8682e5cae2a70ffe5096dd2d053f22d4c16a66108a38e24ffc3c073
slot_f9c7584a8e9995c60c99c45e3ad661d77c257580afd450f5a4891d2f7a215af5,slot_f9c7584a8e9995c60c99c45e3ad661d77c257580afd450f5a4891d2f7a215af5,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:A,0,historical_frozen_417,"{""Gap"": 99.61081046190317, ""Gap0"": 99.61081046190317, ""RawPerf"": 0.9433426658312479}",1dada260ba7110787deebce14e04408cab58417aba7f67ae0da77942b7715ce3
slot_f3a5342587b8ff2033057fcd6bdddcc4cf3995936247ca63cfa212f6ceaa7e07,slot_f3a5342587b8ff2033057fcd6bdddcc4cf3995936247ca63cfa212f6ceaa7e07,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q13,0,historical_frozen_417,"{""F1"": 0.0}",8b491a7806873ef2507948804cfbc88b03a6f08bce13c8af0ba8052e6de6bd69
slot_42859d85b4ae66ca2c030c39f42e5e8eda4e0a1fef0305a7f198d0c66eedf9c9,slot_42859d85b4ae66ca2c030c39f42e5e8eda4e0a1fef0305a7f198d0c66eedf9c9,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q17,0,historical_frozen_417,"{""F1"": 0.0}",a5065c00700e9bdc33ec274485b27b731104d702bc18b46a4cc7a14be498408b
slot_8db9bc4eee88f1c8527688985da210c6caf12cf4597e48b1f17c938e40b02643,slot_8db9bc4eee88f1c8527688985da210c6caf12cf4597e48b1f17c938e40b02643,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q29,0,historical_frozen_417,"{""F1"": 1.0}",dfa646e628d58989c0bdc4a7d664df3b1c84d5fa39950366ecc536a4888cf466
slot_d792fb81839608028a061369cee721402d8f0480da4ed4ba4dbaf0840f3f0f49,slot_d792fb81839608028a061369cee721402d8f0480da4ed4ba4dbaf0840f3f0f49,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q26,0,historical_frozen_417,"{""F1"": 0.0}",59ab0c6dfc5528ee9fdfb15df151fcaed1a959864ddb2672f40191e1892f2994
slot_b9fa2ac7aaf5deaf5aa862ad2a9c7ae32bc94edb8343325d28492dbbee104a6f,slot_b9fa2ac7aaf5deaf5aa862ad2a9c7ae32bc94edb8343325d28492dbbee104a6f,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q4,0,historical_frozen_417,"{""F1"": 1.0}",6977923d89bdfc36dd74a711aacd0fb3c5d9560df61a8b579d8feb5ff68199c8
slot_edd32296cb7e15a7444f837981bb399cb5dc8ef7ba1477992d133fcfa2de146c,slot_edd32296cb7e15a7444f837981bb399cb5dc8ef7ba1477992d133fcfa2de146c,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q30,0,historical_frozen_417,"{""F1"": 1.0}",65f7a6badd51af0ab9db901f4512b350ecc0ee7fa072387f1d70a06aa9c655b8
slot_aaca049a28139f16a9744c752f2e278e564c87866ed5e3f2c45b72f092f6a6ee,slot_aaca049a28139f16a9744c752f2e278e564c87866ed5e3f2c45b72f092f6a6ee,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:adult:steps,0,historical_frozen_417,"{""Gap"": 72.01344351468897, ""Gap0"": 72.01344351468897, ""RawPerf"": 0.8422037010656462}",8083b20bd6f0cf9b0121633ab6316ba1ddff99754dcb8c47b692008f5edc89e6
slot_2f29e5573dac66a37d7c85745e719dd85d3ec2efbd3bdda28d15807fb5c166c9,slot_2f29e5573dac66a37d7c85745e719dd85d3ec2efbd3bdda28d15807fb5c166c9,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:cifar10-valid,0,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.9160666665039063}",728fa5486332d2ce5a2c5dc11eef9eaed01bb4d36dd591c8cdb66fddb58a39e0
slot_75ace0d116004d88b42b7bcbdf4c288a6ddc1e9bbf80d28d6c9f7d199cc3f57b,slot_75ace0d116004d88b42b7bcbdf4c288a6ddc1e9bbf80d28d6c9f7d199cc3f57b,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q20,0,historical_frozen_417,"{""F1"": 0.0}",f56a1524ffae1d8d3868959a966eaa7f62c61eb979d1af3696f8ee571ef59a3a
slot_1a330543f4bafa3ee5e114a44a34a9c031b88e33b99edb50bf252a4b05973667,slot_1a330543f4bafa3ee5e114a44a34a9c031b88e33b99edb50bf252a4b05973667,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q9,0,historical_frozen_417,"{""F1"": 1.0}",4fdf148efa6f575de5881778170875aebb6b697de64651d793d20e95e7725bf1
slot_b82684a6aafdb17cee949fb6ef45de45a9d318efcfb28652a20a872a0acac752,slot_b82684a6aafdb17cee949fb6ef45de45a9d318efcfb28652a20a872a0acac752,thinking_historical_reference,evidence_audit,cost_tight,single,1,max,historical,contract-nli/index0,0,historical_frozen_417,"{""EA"": 0.47058823529411764, ""LA"": 0.9411764705882353}",c92997dc6a096245f2a4885126e148cda53b7f2e57f6f2f4db1e9e0742cc174a
slot_e91682c2cc9dc78f2c94a2027e4ce0abdb3b567b46e9e80e663a69ef55bce545,slot_e91682c2cc9dc78f2c94a2027e4ce0abdb3b567b46e9e80e663a69ef55bce545,thinking_historical_reference,evidence_audit,cost_tight,single,1,max,historical,contract-nli/index0,1,historical_frozen_417,"{""EA"": 0.35294117647058826, ""LA"": 0.8823529411764706}",db03db20fdf408defd7dac410c7623a64c34f0899e2e71205ac35a14e7774f19
slot_c779d88e089abd344e8cbfd0451aafb179846107f88674aa3bc2c0b1885b5236,slot_c779d88e089abd344e8cbfd0451aafb179846107f88674aa3bc2c0b1885b5236,thinking_historical_reference,evidence_audit,cost_tight,single,1,max,historical,contract-nli/index0,2,historical_frozen_417,"{""EA"": 0.0, ""LA"": 0.0}",15c6e1859cdaf26dfb8bfd4c32cc66d52c545314a2f25d69dd6211392642c575
slot_47959bb9063d6e37409a90d80cebaefa8f7351aee583bec5553879bf702540a3,slot_47959bb9063d6e37409a90d80cebaefa8f7351aee583bec5553879bf702540a3,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q14,0,historical_frozen_417,"{""F1"": 0.6666666666666666}",a1d1d4badb40ae29dec6afb30a07db5d021bae88e8789a39c6f927d592f389ec
slot_18747c1202e0669e8aab023583881c6af60dc3dd24faa3b20eefb078219ebc43,slot_18747c1202e0669e8aab023583881c6af60dc3dd24faa3b20eefb078219ebc43,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q20,0,historical_frozen_417,"{""F1"": 1.0}",92c13bc5371279753595a1eb1130ec135f5b45d1cfbb624fa0ae9c555d047fb7
slot_52a754cf9b7b22f0106c1f7d7fe05e75b49f195e6735c44ee47fb8f340c8a833,slot_52a754cf9b7b22f0106c1f7d7fe05e75b49f195e6735c44ee47fb8f340c8a833,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q28,0,historical_frozen_417,"{""F1"": 1.0}",ebb1f50154a72738aa8bbd9f7c516b93873daf5af8cb7b8baa70940d0e6cf8a7
slot_433412a785dd371c130c3e2996ab6c14be7d6f4f4abcef27a60858e7a9cd6168,slot_433412a785dd371c130c3e2996ab6c14be7d6f4f4abcef27a60858e7a9cd6168,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q22,0,historical_frozen_417,"{""F1"": 1.0}",29896ad651373990b233611a59f19a78fa74b7623c77a6455a45ab814894b93d
slot_575a1f8ba78e0b63a03cdd3dbde3d011bc239b9b8b021eadd5254985300589de,slot_575a1f8ba78e0b63a03cdd3dbde3d011bc239b9b8b021eadd5254985300589de,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q24,0,historical_frozen_417,"{""F1"": 1.0}",327d8a10357b04ffe42449f91c0e71a6b380a1d2150ad81b5514382837cf6ae3
slot_db4471a99efa00eb2e390005ebdae814e2d892d7dbb7534fe48d485f74290952,slot_db4471a99efa00eb2e390005ebdae814e2d892d7dbb7534fe48d485f74290952,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q0,0,historical_frozen_417,"{""F1"": 1.0}",aed6b32d34003349bc7177077376ebf26b41f1356ca5c3710b4e43c22eea830c
slot_4cbe18666c21cc102f75741ddf27385d6c511fd8441b4f84755231598e891735,slot_4cbe18666c21cc102f75741ddf27385d6c511fd8441b4f84755231598e891735,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q23,0,historical_frozen_417,"{""F1"": 0.0}",96f8da94a218c32015c3161051a5d70a254a7c3bec07dc66bb9bbbedb0268156
slot_cab0374fd60a265aa29d855c3e05f1219404ced85195984ae30c787ac353911e,slot_cab0374fd60a265aa29d855c3e05f1219404ced85195984ae30c787ac353911e,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q8,0,historical_frozen_417,"{""F1"": 0.33333333333333337}",3784fc3e8859e18dd14584b2e160e7b378aea649b079b0c1651b7c821a7a0207
slot_b16370ce757de6c3ab9abdf82f4b06a856ab596d591b903bbd1c59d93ff0e76b,slot_b16370ce757de6c3ab9abdf82f4b06a856ab596d591b903bbd1c59d93ff0e76b,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q8,0,historical_frozen_417,"{""F1"": 1.0}",1ec2b583156b35d0845d939ef1c9c5a218307f87e3d2e0a0c20f2f1900441bd2
slot_ab423fb128740d66c962dfcf3f3ae79e5976ab19b91b8fbc90ace6507977c37f,slot_ab423fb128740d66c962dfcf3f3ae79e5976ab19b91b8fbc90ace6507977c37f,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q24,0,historical_frozen_417,"{""F1"": 0.0}",f0ff2b51dc5ff324801398247fa77b5a4767cbd6f7ccea3838ad131676a22bec
slot_1c4ee9297025707b7c70e9954533d017caf5a0c49cb0857f7f2f4e9e94fedfa0,slot_1c4ee9297025707b7c70e9954533d017caf5a0c49cb0857f7f2f4e9e94fedfa0,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q16,0,historical_frozen_417,"{""F1"": 1.0}",129292284482654a67d159f8aba116d9778ab1c5066fe9c80edab723ab2742d8
slot_4a8c2c991b7512651633426af2bfd2d0f78b0af22463d3158c54fd47ce1e8e9c,slot_4a8c2c991b7512651633426af2bfd2d0f78b0af22463d3158c54fd47ce1e8e9c,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q0,0,historical_frozen_417,"{""F1"": 1.0}",38e8afd007ca7543c7d77e0414e49df8c6cb2679b1a1c88e340a440fb9035e16
slot_8c6bf4f6e98f435638e49b073adebbb19700f72aa8bb9ec276f579bb99008924,slot_8c6bf4f6e98f435638e49b073adebbb19700f72aa8bb9ec276f579bb99008924,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q5,0,historical_frozen_417,"{""F1"": 0.0}",ddc0f4b0e2ff1d206a1fcd1b32f725b910a2176582f09f726639b064b4ccf0fe
slot_08f376f7831ad783bbaf4e8fd897952be7048f16b0444b0ae1bf26d803118cc8,slot_08f376f7831ad783bbaf4e8fd897952be7048f16b0444b0ae1bf26d803118cc8,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q3,0,historical_frozen_417,"{""F1"": 0.6666666666666666}",9bcdd6901c9715ddeb20689b2cb9f11879cb414f8462b086865e2422fe6d3334
slot_cf0cc5cd3dafbcacc1ee8b8124c6b1ff947bdc8d5dde1448286336fc19951cce,slot_cf0cc5cd3dafbcacc1ee8b8124c6b1ff947bdc8d5dde1448286336fc19951cce,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q35,0,historical_frozen_417,"{""F1"": 0.0}",b205532c9a91d62809f2dd605afd7860bfa223ea71942e5534400252b08b22b3
slot_664f7076adaf261f51c1052b3ad4e78188c2503a8eadbd9eec3fa49b2f4df435,slot_664f7076adaf261f51c1052b3ad4e78188c2503a8eadbd9eec3fa49b2f4df435,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q34,0,historical_frozen_417,"{""F1"": 0.16666666666666669}",adee0ae20c44a38dcf5fee20a506377250a766a3a23bfd68429d8639cbb012f9
slot_9b612d2011134d3e3914f6f95c09878afd467141e3f35233325589ebc09219c6,slot_9b612d2011134d3e3914f6f95c09878afd467141e3f35233325589ebc09219c6,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:imagenet16-120,1,historical_frozen_417,"{""Gap"": 96.25384645540578, ""Gap0"": 96.25384645540578, ""RawPerf"": 0.46349999959309895}",91e942ae6d65642d2aa961c43a46b09e0b5298fa98a689e5aea3071a0680974f
slot_6b10b2413a7648f661055557e3254f1444f1f20968c56dc8bf3500f9413b8097,slot_6b10b2413a7648f661055557e3254f1444f1f20968c56dc8bf3500f9413b8097,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:B,1,historical_frozen_417,"{""Gap"": 99.06982919858311, ""Gap0"": 99.06982919858311, ""RawPerf"": 0.9465812047322592}",1e4ebd3b73559197413e9ef7468d03713f96e319129f6d7f48ae9e8f76ca579c
slot_b35e50498c6c22336e543f37fff7ba49b44aa7ebff5b9ff2c10726b9730e85d4,slot_b35e50498c6c22336e543f37fff7ba49b44aa7ebff5b9ff2c10726b9730e85d4,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench101:A,1,historical_frozen_417,"{""Gap"": 85.75664976157574, ""Gap0"": 85.75664976157574, ""RawPerf"": 0.845886747042338}",0c4540548cb694f2d7c4366c727a5609a43235f2963ba011c9db5a9b5814d6c2
slot_c3c2232b53cc41522a038a38be3b8bcde2dfe854a1417084dc18ac2922c68d7f,slot_c3c2232b53cc41522a038a38be3b8bcde2dfe854a1417084dc18ac2922c68d7f,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:cifar100,1,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.7350333333333333}",099b930a0f186bb8b003292a09bcf464c5ad6eb9d4e89781a9b7f6f4b9b6603b
slot_30c971784772c74e185b2e692d6458afc287e5447b4405650e0ab911922fc0a6,slot_30c971784772c74e185b2e692d6458afc287e5447b4405650e0ab911922fc0a6,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:paramnet:higgs:steps,1,historical_frozen_417,"{""Gap"": 96.47558921036858, ""Gap0"": 96.47558921036858, ""RawPerf"": 0.717998156180241}",36c96d12b5ea2871218e78e5d2c7c9b23d8673ff59af9c9f439b29a7f25b812e
slot_14cc936fabb5a84b34d231118209f7bd4bdde380afbbe1b222a21561a8a69e0e,slot_14cc936fabb5a84b34d231118209f7bd4bdde380afbbe1b222a21561a8a69e0e,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:adult:steps,1,historical_frozen_417,"{""Gap"": 72.01344351468897, ""Gap0"": 72.01344351468897, ""RawPerf"": 0.8422037010656462}",b6ebd46015da589eecd3c0e9983abdae2d50e208fb7ef15e6799d4dcb1755794
slot_a6f1c796ea751018106371b707c7cbfa5f5b0eeb906f743605f8d6bac0e04880,slot_a6f1c796ea751018106371b707c7cbfa5f5b0eeb906f743605f8d6bac0e04880,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:letter:steps,1,historical_frozen_417,"{""Gap"": 98.93163472810697, ""Gap0"": 98.93163472810697, ""RawPerf"": 0.9595205766792914}",b6fc79d4c1d3d9bd35df5303561351138274520c0fdb31e7209d3dc2f99f3d48
slot_e62fdf89e0d992347aac4558517cb4b8864fb6b7d4f0727260f5126662fb4883,slot_e62fdf89e0d992347aac4558517cb4b8864fb6b7d4f0727260f5126662fb4883,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench201:imagenet16-120,1,historical_frozen_417,"{""Gap"": 96.29593816583329, ""Gap0"": 96.29593816583329, ""RawPerf"": 0.46355555528428827}",9c9681c227b3f65c80461d7b61216890e29cc5470f060c07904ebc33eea156b9
slot_2e4131e6282d65da274a32c0a84e7f0cd627d75f82c075dd9f7f4c3f0bb23af8,slot_2e4131e6282d65da274a32c0a84e7f0cd627d75f82c075dd9f7f4c3f0bb23af8,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:cifar100,1,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.7350333333333333}",db82ef3242df72e9d6b2387eb86c4574f015226a97701a45d3ed52d849cc2b01
slot_31bd0a69b550948c0aef71eb4f198ec1ee46c7d0a17f09290136b5d4b6e68e4c,slot_31bd0a69b550948c0aef71eb4f198ec1ee46c7d0a17f09290136b5d4b6e68e4c,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:higgs:steps,1,historical_frozen_417,"{""Gap"": 97.23877256996056, ""Gap0"": 97.23877256996056, ""RawPerf"": 0.7186623655537975}",6d82c9970683628282122ea473f27b250ac5beadd3c6e1edd0a0b7e116fa7b3b
slot_baf031bb6d31b9698515078c68c27e2fffed6785df036b8afed380db824a3716,slot_baf031bb6d31b9698515078c68c27e2fffed6785df036b8afed380db824a3716,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:A,1,historical_frozen_417,"{""Gap"": 99.5680994280766, ""Gap0"": 99.5680994280766, ""RawPerf"": 0.9430422186851501}",d09e9224503253d43916e59eaeac8ac34d4a8e187f89e6283e4691a377ec149c
slot_3d560d53cee32ae679923e0f0e4ff17fd392a818c35be196580c32a9dca91e6e,slot_3d560d53cee32ae679923e0f0e4ff17fd392a818c35be196580c32a9dca91e6e,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench101:B,1,historical_frozen_417,"{""Gap"": 96.01729037164156, ""Gap0"": 96.01729037164156, ""RawPerf"": 0.9388020833333334}",bdc10bf87ab774de460a250e993e0a996b61cda91f46a29d124a0b094db5b2ea
slot_0a7b8882ee263b6d4268dc5dbc877c2ad93f3461fd2e51db6745b03e57e76717,slot_0a7b8882ee263b6d4268dc5dbc877c2ad93f3461fd2e51db6745b03e57e76717,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:adult:steps,1,historical_frozen_417,"{""Gap"": 100.2922407081013, ""Gap0"": 100.2922407081013, ""RawPerf"": 0.8538518542730146}",512b450354ede589f9a62b461aae8308ba02264064a3701da33dd219e73df76b
slot_15bf45d7881c445d924f6760dadadc59c6f298734884ce37cab98dc33c2f44c6,slot_15bf45d7881c445d924f6760dadadc59c6f298734884ce37cab98dc33c2f44c6,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:paramnet:adult:steps,1,historical_frozen_417,"{""Gap"": 94.6050124914496, ""Gap0"": 94.6050124914496, ""RawPerf"": 0.851509261512094}",96e5fad32eebde4fac7860b8b0547a66e6fc387d37faaa0be8043705ee1a3c30
slot_2571679a7fac090a71010314d2d3ac202b10987ccfe8838d7c4c2ea4b350984e,slot_2571679a7fac090a71010314d2d3ac202b10987ccfe8838d7c4c2ea4b350984e,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:cifar10-valid,1,historical_frozen_417,"{""Gap"": 82.31154476532424, ""Gap0"": 82.31154476532424, ""RawPerf"": 0.9019866665364583}",ac8d792d9b53c88385e317a2f2a8fa0aa9f9d1415738f1741150dedf35ae43bc
slot_7695a2147555c23d7f9892eb8b970cfbb239586a44910b9d670fb2b3a150bbb3,slot_7695a2147555c23d7f9892eb8b970cfbb239586a44910b9d670fb2b3a150bbb3,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench101:C,1,historical_frozen_417,"{""Gap"": 98.06835310078358, ""Gap0"": 98.06835310078358, ""RawPerf"": 0.9346621235211691}",2995080aaadaef89e7e96b28a21ee1a6096070eef15996299a686f37b06a9645
slot_3b08984e376656085c39765ed12a5ce0b58f021d9c2827a9b4acdcacf80e36bd,slot_3b08984e376656085c39765ed12a5ce0b58f021d9c2827a9b4acdcacf80e36bd,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:letter:steps,1,historical_frozen_417,"{""Gap"": 87.26577835280682, ""Gap0"": 87.26577835280682, ""RawPerf"": 0.8982813221763454}",5b31ec172496fdade7578f4b1840be01916dd87418ca90d7ba2831b9125b0419
slot_0d1085345f942e56f94aed2d255325d45f82335538c35df8165fc9e559b60f08,slot_0d1085345f942e56f94aed2d255325d45f82335538c35df8165fc9e559b60f08,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:imagenet16-120,1,historical_frozen_417,"{""Gap"": 96.29593816583329, ""Gap0"": 96.29593816583329, ""RawPerf"": 0.46355555528428827}",b18a10d69f3b54b33d0f169ecf33a1776cb5dbc33aeec57ca432da5ee6e916fe
slot_d675ec7f1bb4fe7e0566b818f588ab4708760e2a927ffc1facc43c0722631000,slot_d675ec7f1bb4fe7e0566b818f588ab4708760e2a927ffc1facc43c0722631000,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench201:cifar10-valid,1,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.9160666665039063}",f8b6b5e71320989865c18141ea7258ca914d825752d3d1617fb759067a384987
slot_93369f2ad343d8779cd420dcb730ad7f8fb0299b679d6fcefc8ff0c897039b93,slot_93369f2ad343d8779cd420dcb730ad7f8fb0299b679d6fcefc8ff0c897039b93,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:C,1,historical_frozen_417,"{""Gap"": 91.87172388992101, ""Gap0"": 91.87172388992101, ""RawPerf"": 0.8996394276618958}",05c3c058387af5fe5dacb34e64b9fa3742fc67629a3860105faf51111228d517
slot_c7b58eaaa78df91b03204a089eecb00c26e5b50a4db1f7bbc265ec7f4662da65,slot_c7b58eaaa78df91b03204a089eecb00c26e5b50a4db1f7bbc265ec7f4662da65,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:paramnet:letter:steps,1,historical_frozen_417,"{""Gap"": 100.08615841460019, ""Gap0"": 100.08615841460019, ""RawPerf"": 0.9655811835985171}",2def4d6bb29f94b10fea7e774eed53e8935f4249ec9a9d9688f2f060f9f4e38c
slot_f12edcbd5f0eb50bd4de53946ca02d4ddaa86b8cc9397ebba1d4f58e8f50dedb,slot_f12edcbd5f0eb50bd4de53946ca02d4ddaa86b8cc9397ebba1d4f58e8f50dedb,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:C,1,historical_frozen_417,"{""Gap"": 99.73418209556782, ""Gap0"": 99.73418209556782, ""RawPerf"": 0.944077213605245}",e40e96d2f4e000f1c83d2f19707ebe77e8cb28a93a41882f19dad9eeb6ab7776
slot_bed6fa8982909787f2648053f7360d877e33be52c42245d63e2da6449033822b,slot_bed6fa8982909787f2648053f7360d877e33be52c42245d63e2da6449033822b,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench201:cifar100,1,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.7350333333333333}",95453ae16c5eaab9a6f35bf762a21f5231e376a2adf773eace0121154c829dd5
slot_139413aba074b1dee6615984504f3e0a5e36102bcb9954ea11541d33c4cdcb42,slot_139413aba074b1dee6615984504f3e0a5e36102bcb9954ea11541d33c4cdcb42,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:cifar10-valid,1,historical_frozen_417,"{""Gap"": 98.17420288390971, ""Gap0"": 98.17420288390971, ""RawPerf"": 0.9146133330729167}",4edca684c646683d2511bee5663e901f8d613962c82bbb0e03b05220dcde4c24
slot_fad48508467b61171e7ee309a3fd01b978adef427c6a723531c888e6916f7a51,slot_fad48508467b61171e7ee309a3fd01b978adef427c6a723531c888e6916f7a51,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:B,1,historical_frozen_417,"{""Gap"": 96.76404501607001, ""Gap0"": 96.76404501607001, ""RawPerf"": 0.9407051205635071}",54d5157f45f9bec98d17ecdf8057b358132f97b221ff14d252ae25a13511e516
slot_3daa8726c3e11c78cac13b0c3621001b694bd93850dc2abbd668c49057cd772c,slot_3daa8726c3e11c78cac13b0c3621001b694bd93850dc2abbd668c49057cd772c,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:A,1,historical_frozen_417,"{""Gap"": 98.84192712011797, ""Gap0"": 98.84192712011797, ""RawPerf"": 0.9379340211550394}",052e69350cc4d9939714a15097b307c4156e7ea6bedacc5b17a0a9db116e032f
