scientific_slot_id,execution_complete,n,agent_ids,metrics,logical_additive_cost
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[1, 6]","{""EA_MI"": 0.8235294117647058, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 240458.0, ""output_tokens"": 107119.0, ""reasoning_tokens"": 105337.0, ""total_tokens"": 347577.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[1, 7]","{""EA_MI"": 0.7941176470588235, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 361665.0, ""output_tokens"": 110470.0, ""reasoning_tokens"": 108824.0, ""total_tokens"": 472135.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[2, 3]","{""EA_MI"": 0.5294117647058824, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 150077.0, ""output_tokens"": 93756.0, ""reasoning_tokens"": 91133.0, ""total_tokens"": 243833.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[2, 4]","{""EA_MI"": 0.35294117647058826, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 155878.0, ""output_tokens"": 75920.0, ""reasoning_tokens"": 74184.0, ""total_tokens"": 231798.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[2, 5]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 127050.0, ""output_tokens"": 63278.0, ""reasoning_tokens"": 61205.0, ""total_tokens"": 190328.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[2, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 151721.0, ""output_tokens"": 69729.0, ""reasoning_tokens"": 67752.0, ""total_tokens"": 221450.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[2, 7]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 272928.0, ""output_tokens"": 73080.0, ""reasoning_tokens"": 71239.0, ""total_tokens"": 346008.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[3, 4]","{""EA_MI"": 0.5294117647058824, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 248787.0, ""output_tokens"": 145976.0, ""reasoning_tokens"": 143689.0, ""total_tokens"": 394763.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[3, 5]","{""EA_MI"": 0.7647058823529411, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 219959.0, ""output_tokens"": 133334.0, ""reasoning_tokens"": 130710.0, ""total_tokens"": 353293.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[3, 6]","{""EA_MI"": 0.7647058823529411, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 244630.0, ""output_tokens"": 139785.0, ""reasoning_tokens"": 137257.0, ""total_tokens"": 384415.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[3, 7]","{""EA_MI"": 0.7352941176470589, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 365837.0, ""output_tokens"": 143136.0, ""reasoning_tokens"": 140744.0, ""total_tokens"": 508973.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[4, 5]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 225760.0, ""output_tokens"": 115498.0, ""reasoning_tokens"": 113761.0, ""total_tokens"": 341258.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[4, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 250431.0, ""output_tokens"": 121949.0, ""reasoning_tokens"": 120308.0, ""total_tokens"": 372380.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[4, 7]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 371638.0, ""output_tokens"": 125300.0, ""reasoning_tokens"": 123795.0, ""total_tokens"": 496938.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[5, 6]","{""EA_MI"": 0.8235294117647058, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 221603.0, ""output_tokens"": 109307.0, ""reasoning_tokens"": 107329.0, ""total_tokens"": 330910.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[5, 7]","{""EA_MI"": 0.7941176470588235, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 342810.0, ""output_tokens"": 112658.0, ""reasoning_tokens"": 110816.0, ""total_tokens"": 455468.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,2,"[6, 7]","{""EA_MI"": 0.7941176470588235, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 367481.0, ""output_tokens"": 119109.0, ""reasoning_tokens"": 117363.0, ""total_tokens"": 486590.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 2, 3]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 407619.0, ""output_tokens"": 206010.0, ""reasoning_tokens"": 201742.0, ""total_tokens"": 613629.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 2, 4]","{""EA_MI"": 0.47058823529411764, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 413420.0, ""output_tokens"": 188174.0, ""reasoning_tokens"": 184793.0, ""total_tokens"": 601594.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 2, 5]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 384592.0, ""output_tokens"": 175532.0, ""reasoning_tokens"": 171814.0, ""total_tokens"": 560124.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 2, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 409263.0, ""output_tokens"": 181983.0, ""reasoning_tokens"": 178361.0, ""total_tokens"": 591246.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 2, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 530470.0, ""output_tokens"": 185334.0, ""reasoning_tokens"": 181848.0, ""total_tokens"": 715804.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 3, 4]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 506329.0, ""output_tokens"": 258230.0, ""reasoning_tokens"": 254298.0, ""total_tokens"": 764559.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 3, 5]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 477501.0, ""output_tokens"": 245588.0, ""reasoning_tokens"": 241319.0, ""total_tokens"": 723089.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 3, 6]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 502172.0, ""output_tokens"": 252039.0, ""reasoning_tokens"": 247866.0, ""total_tokens"": 754211.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 3, 7]","{""EA_MI"": 0.6617647058823529, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 623379.0, ""output_tokens"": 255390.0, ""reasoning_tokens"": 251353.0, ""total_tokens"": 878769.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 4, 5]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 483302.0, ""output_tokens"": 227752.0, ""reasoning_tokens"": 224370.0, ""total_tokens"": 711054.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 4, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 507973.0, ""output_tokens"": 234203.0, ""reasoning_tokens"": 230917.0, ""total_tokens"": 742176.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 4, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 629180.0, ""output_tokens"": 237554.0, ""reasoning_tokens"": 234404.0, ""total_tokens"": 866734.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 5, 6]","{""EA_MI"": 0.7058823529411764, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 479145.0, ""output_tokens"": 221561.0, ""reasoning_tokens"": 217938.0, ""total_tokens"": 700706.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 5, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 600352.0, ""output_tokens"": 224912.0, ""reasoning_tokens"": 221425.0, ""total_tokens"": 825264.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 1, 6, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 625023.0, ""output_tokens"": 231363.0, ""reasoning_tokens"": 227972.0, ""total_tokens"": 856386.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 3, 4]","{""EA_MI"": 0.44117647058823534, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 417592.0, ""output_tokens"": 220840.0, ""reasoning_tokens"": 216713.0, ""total_tokens"": 638432.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 3, 5]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 388764.0, ""output_tokens"": 208198.0, ""reasoning_tokens"": 203734.0, ""total_tokens"": 596962.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 3, 6]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 413435.0, ""output_tokens"": 214649.0, ""reasoning_tokens"": 210281.0, ""total_tokens"": 628084.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 3, 7]","{""EA_MI"": 0.5441176470588236, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 534642.0, ""output_tokens"": 218000.0, ""reasoning_tokens"": 213768.0, ""total_tokens"": 752642.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 4, 5]","{""EA_MI"": 0.47058823529411764, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 394565.0, ""output_tokens"": 190362.0, ""reasoning_tokens"": 186785.0, ""total_tokens"": 584927.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 4, 6]","{""EA_MI"": 0.47058823529411764, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 419236.0, ""output_tokens"": 196813.0, ""reasoning_tokens"": 193332.0, ""total_tokens"": 616049.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 4, 7]","{""EA_MI"": 0.45588235294117646, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 540443.0, ""output_tokens"": 200164.0, ""reasoning_tokens"": 196819.0, ""total_tokens"": 740607.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 5, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 390408.0, ""output_tokens"": 184171.0, ""reasoning_tokens"": 180353.0, ""total_tokens"": 574579.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 5, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 511615.0, ""output_tokens"": 187522.0, ""reasoning_tokens"": 183840.0, ""total_tokens"": 699137.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 2, 6, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.35294117647058826, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 536286.0, ""output_tokens"": 193973.0, ""reasoning_tokens"": 190387.0, ""total_tokens"": 730259.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 3, 4, 5]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 487474.0, ""output_tokens"": 260418.0, ""reasoning_tokens"": 256290.0, ""total_tokens"": 747892.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 3, 4, 6]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 512145.0, ""output_tokens"": 266869.0, ""reasoning_tokens"": 262837.0, ""total_tokens"": 779014.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 3, 4, 7]","{""EA_MI"": 0.5441176470588236, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 633352.0, ""output_tokens"": 270220.0, ""reasoning_tokens"": 266324.0, ""total_tokens"": 903572.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 3, 5, 6]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 483317.0, ""output_tokens"": 254227.0, ""reasoning_tokens"": 249858.0, ""total_tokens"": 737544.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 3, 5, 7]","{""EA_MI"": 0.6617647058823529, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 604524.0, ""output_tokens"": 257578.0, ""reasoning_tokens"": 253345.0, ""total_tokens"": 862102.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 3, 6, 7]","{""EA_MI"": 0.6617647058823529, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 629195.0, ""output_tokens"": 264029.0, ""reasoning_tokens"": 259892.0, ""total_tokens"": 893224.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 4, 5, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 489118.0, ""output_tokens"": 236391.0, ""reasoning_tokens"": 232909.0, ""total_tokens"": 725509.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 4, 5, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 610325.0, ""output_tokens"": 239742.0, ""reasoning_tokens"": 236396.0, ""total_tokens"": 850067.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 4, 6, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 634996.0, ""output_tokens"": 246193.0, ""reasoning_tokens"": 242943.0, ""total_tokens"": 881189.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[0, 5, 6, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 606168.0, ""output_tokens"": 233551.0, ""reasoning_tokens"": 229964.0, ""total_tokens"": 839719.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 3, 4]","{""EA_MI"": 0.5588235294117647, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 394692.0, ""output_tokens"": 207066.0, ""reasoning_tokens"": 202902.0, ""total_tokens"": 601758.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 3, 5]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 365864.0, ""output_tokens"": 194424.0, ""reasoning_tokens"": 189923.0, ""total_tokens"": 560288.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 3, 6]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 390535.0, ""output_tokens"": 200875.0, ""reasoning_tokens"": 196470.0, ""total_tokens"": 591410.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 3, 7]","{""EA_MI"": 0.6617647058823529, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 511742.0, ""output_tokens"": 204226.0, ""reasoning_tokens"": 199957.0, ""total_tokens"": 715968.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 4, 5]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 371665.0, ""output_tokens"": 176588.0, ""reasoning_tokens"": 172974.0, ""total_tokens"": 548253.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 4, 6]","{""EA_MI"": 0.5882352941176471, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 396336.0, ""output_tokens"": 183039.0, ""reasoning_tokens"": 179521.0, ""total_tokens"": 579375.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 4, 7]","{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 517543.0, ""output_tokens"": 186390.0, ""reasoning_tokens"": 183008.0, ""total_tokens"": 703933.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 5, 6]","{""EA_MI"": 0.7058823529411764, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 367508.0, ""output_tokens"": 170397.0, ""reasoning_tokens"": 166542.0, ""total_tokens"": 537905.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 5, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 488715.0, ""output_tokens"": 173748.0, ""reasoning_tokens"": 170029.0, ""total_tokens"": 662463.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 2, 6, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 513386.0, ""output_tokens"": 180199.0, ""reasoning_tokens"": 176576.0, ""total_tokens"": 693585.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 3, 4, 5]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 464574.0, ""output_tokens"": 246644.0, ""reasoning_tokens"": 242479.0, ""total_tokens"": 711218.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,True,4,"[1, 3, 4, 6]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 489245.0, ""output_tokens"": 253095.0, ""reasoning_tokens"": 249026.0, ""total_tokens"": 742340.0}"
