scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,job_id,logical_additive_cost
slot_cc34b05bdffdf686407c9b0ecdbf395c9b608f2af86fc6d72b0f443d1c9bb336,slot_cc34b05bdffdf686407c9b0ecdbf395c9b608f2af86fc6d72b0f443d1c9bb336,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index2,1,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_67c34a780bbbb88da9591c78df5072a08057ff3fb8bdf4607fda1c1e796f4022,"{""cached_input_tokens"": null, ""input_tokens"": 96124.0, ""output_tokens"": 3996.0, ""reasoning_tokens"": 2129.0, ""total_tokens"": 100120.0}"
slot_e824c392b2292ba807babd1d98ef424e86faab7ac1bda21c064722375823abe6,slot_e824c392b2292ba807babd1d98ef424e86faab7ac1bda21c064722375823abe6,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index2,1,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_020c45619b0a9fe4283e73402aed43148371991eb1dd7719a3e582ebbaf0fc98,"{""cached_input_tokens"": null, ""input_tokens"": 888728.0, ""output_tokens"": 58329.0, ""reasoning_tokens"": 55790.0, ""total_tokens"": 947057.0}"
slot_cd2efc067e29e930378dbe0ea772e73a99e14b92c47652236dfbdc296dda811d,slot_cd2efc067e29e930378dbe0ea772e73a99e14b92c47652236dfbdc296dda811d,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index2,2,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_69d099ea2870c6707b41a7d7c3ddb16f928ecb8b708096d7bd35fa271c96b3b7,"{""cached_input_tokens"": null, ""input_tokens"": 92162.0, ""output_tokens"": 3157.0, ""reasoning_tokens"": 2130.0, ""total_tokens"": 95319.0}"
slot_b7395c6ec2ad4467bd2acfc1600a106450c132b86f7eca74aa58c3076a5f55d4,slot_b7395c6ec2ad4467bd2acfc1600a106450c132b86f7eca74aa58c3076a5f55d4,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index2,2,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_edc47f35942fd27102b46d6b9067ace821bb3fb393afddba99dfd5aad7dff8da,"{""cached_input_tokens"": null, ""input_tokens"": 989448.0, ""output_tokens"": 69289.0, ""reasoning_tokens"": 67149.0, ""total_tokens"": 1058737.0}"
slot_149247491232abbe69e22c8c8b4bb41720ef023ee07550ecd71222a0c9ba40da,slot_149247491232abbe69e22c8c8b4bb41720ef023ee07550ecd71222a0c9ba40da,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q21,0,direct,"{""F1"": 0.4}",job_83292c621f6c84c5d3906d5044e4e882e3050e84b3e0a3758d5652b686c0ee4b,"{""cached_input_tokens"": null, ""input_tokens"": 4592.0, ""output_tokens"": 241.0, ""reasoning_tokens"": 183.0, ""total_tokens"": 4833.0}"
slot_8dd38c21d8455a1768126cea7ab1db000d3057de96a87c58e70f5f4f1de832a6,slot_8dd38c21d8455a1768126cea7ab1db000d3057de96a87c58e70f5f4f1de832a6,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q21,0,direct,"{""F1"": 0.6666666666666666}",job_da7d3fe0f70c10a4815a3217546f7401f8d31c19b01d08c78169a5aec83b001b,"{""cached_input_tokens"": null, ""input_tokens"": 12716.0, ""output_tokens"": 14347.0, ""reasoning_tokens"": 14031.0, ""total_tokens"": 27063.0}"
slot_f00094a953feda9acc57513b25a1c54d1a5544e642d955051046647dc3ac3fce,slot_f00094a953feda9acc57513b25a1c54d1a5544e642d955051046647dc3ac3fce,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q18,0,direct,"{""F1"": 0.0}",job_baa0e0ac50817b612e23409b410a5f4d0be69f8862eeec0c08dafeeca3103c6f,"{""cached_input_tokens"": null, ""input_tokens"": 2938.0, ""output_tokens"": 180.0, ""reasoning_tokens"": 123.0, ""total_tokens"": 3118.0}"
slot_bba0126132641437da420a0b45b19cd4c0bb5e1fc3126914cc7a9c9ec612fe4a,slot_bba0126132641437da420a0b45b19cd4c0bb5e1fc3126914cc7a9c9ec612fe4a,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q18,0,direct,"{""F1"": 0.0}",job_a3d830eb7dccd7fd3a7153dcc5097dfbb8958a7d78ce93da9dff77c4229cc377,"{""cached_input_tokens"": null, ""input_tokens"": 4573.0, ""output_tokens"": 1397.0, ""reasoning_tokens"": 1338.0, ""total_tokens"": 5970.0}"
slot_62624319d2ceae932a97143aace7edd51a9c58ebcf82742f5deac19b8b4b6545,slot_62624319d2ceae932a97143aace7edd51a9c58ebcf82742f5deac19b8b4b6545,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q16,0,direct,"{""F1"": 0.0}",job_5dc84236141cf43c8a3dff6ac6f3f63579c0cc7a3a5a637b39a29355de3ecb66,"{""cached_input_tokens"": null, ""input_tokens"": 2997.0, ""output_tokens"": 105.0, ""reasoning_tokens"": 41.0, ""total_tokens"": 3102.0}"
slot_7b0bedf3e4675a56b19e757c4a062e5c7447bc6cb5f84934185922ddeff1c4e6,slot_7b0bedf3e4675a56b19e757c4a062e5c7447bc6cb5f84934185922ddeff1c4e6,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q16,0,direct,"{""F1"": 0.0}",job_81db2a8c7a88ed2f07e8d5dc5cf1fb43016b670ee1a439b8cfeb69ab4aba41ff,"{""cached_input_tokens"": null, ""input_tokens"": 4360.0, ""output_tokens"": 2940.0, ""reasoning_tokens"": 2866.0, ""total_tokens"": 7300.0}"
slot_3dd35a3d1882537fd68ea5eea7971a35fdcad41b590ceddc284841042333b588,slot_3dd35a3d1882537fd68ea5eea7971a35fdcad41b590ceddc284841042333b588,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q7,0,direct,"{""F1"": 0.6}",job_2ec00724132dfab8cedf7de997f3607aeafbc56bb22c048871afa703a014ea9b,"{""cached_input_tokens"": null, ""input_tokens"": 22975.0, ""output_tokens"": 1133.0, ""reasoning_tokens"": 850.0, ""total_tokens"": 24108.0}"
slot_5021c390aed3b013b0a3ad6ad8879412525046a1144f1905eaf2ba34c12ed61a,slot_5021c390aed3b013b0a3ad6ad8879412525046a1144f1905eaf2ba34c12ed61a,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed2/q7,0,direct,"{""F1"": 1.0}",job_2ec4fe6c61e2fabc7d3730215273fa3555b36eeeaaf11b2e61d6ac84d1f7e43c,"{""cached_input_tokens"": null, ""input_tokens"": 70942.0, ""output_tokens"": 4316.0, ""reasoning_tokens"": 3776.0, ""total_tokens"": 75258.0}"
slot_a4ba63d42161eae28b3f1971fa2639d6f10996ea69c5a770807e9ce3d7a20cfa,slot_a4ba63d42161eae28b3f1971fa2639d6f10996ea69c5a770807e9ce3d7a20cfa,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q21,0,direct,"{""F1"": 0.8}",job_dd029943442feb2b0cf8671803d303b53d8a50f1ccb39d1a4e03d0097a4a3de5,"{""cached_input_tokens"": null, ""input_tokens"": 24619.0, ""output_tokens"": 647.0, ""reasoning_tokens"": 421.0, ""total_tokens"": 25266.0}"
slot_376497a2eb347fd4150f0d547eadb62a1c12f0fb6044ae69340f8a187958ec6b,slot_376497a2eb347fd4150f0d547eadb62a1c12f0fb6044ae69340f8a187958ec6b,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed2/q21,0,direct,"{""F1"": 1.0}",job_05d34ad01348eaf4ce47703ef3be29ad84b48633f42f76cd63d002ec5b85e746,"{""cached_input_tokens"": null, ""input_tokens"": 64454.0, ""output_tokens"": 4843.0, ""reasoning_tokens"": 4151.0, ""total_tokens"": 69297.0}"
slot_130e53e863bf97551fa3a095681033bc730589c39f43c3d898a3db1f193583b0,slot_130e53e863bf97551fa3a095681033bc730589c39f43c3d898a3db1f193583b0,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed3/q10,0,direct,"{""F1"": 0.23529411764705882}",job_629269f4c468e55e733bd65defa0361364895643eed5d6806b2c28b6b86aa3d1,"{""cached_input_tokens"": null, ""input_tokens"": 3312.0, ""output_tokens"": 81.0, ""reasoning_tokens"": 27.0, ""total_tokens"": 3393.0}"
slot_f06729ab8cb4380265369a8db0c18ae9f555a637c5a7e87f41cae05e59a24b7c,slot_f06729ab8cb4380265369a8db0c18ae9f555a637c5a7e87f41cae05e59a24b7c,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed3/q10,0,direct,"{""F1"": 0.23529411764705882}",job_42136a62f08e021e399567ead953cd564925d87912da3a99102f1ea6da8f8e5c,"{""cached_input_tokens"": null, ""input_tokens"": 4569.0, ""output_tokens"": 309.0, ""reasoning_tokens"": 225.0, ""total_tokens"": 4878.0}"
slot_4fa892f828a9c56c44594ba80bd045e52f53f3c105ef9ba41e104b18837a370e,slot_4fa892f828a9c56c44594ba80bd045e52f53f3c105ef9ba41e104b18837a370e,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q32,0,direct,"{""F1"": 0.0}",job_dfecb669bc80500faa763d2e4db564f33bb84eac36d4f290e6e14da2ad6f70d4,"{""cached_input_tokens"": null, ""input_tokens"": 5896.0, ""output_tokens"": 390.0, ""reasoning_tokens"": 286.0, ""total_tokens"": 6286.0}"
slot_7bc79297654592e90b7e3528866310016ac4a88ccfec756a2961aef9736b59a3,slot_7bc79297654592e90b7e3528866310016ac4a88ccfec756a2961aef9736b59a3,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q32,0,direct,"{""F1"": 0.0}",job_8c37368a2ab61c73a034f4a4ef11d0f5c2427c07ce244803c575e478e4879f6b,"{""cached_input_tokens"": null, ""input_tokens"": 72948.0, ""output_tokens"": 25027.0, ""reasoning_tokens"": 24740.0, ""total_tokens"": 97975.0}"
slot_24c164f88ef8cce177c641e6476e6121319b33198aaa43763c071561d2c0bf08,slot_24c164f88ef8cce177c641e6476e6121319b33198aaa43763c071561d2c0bf08,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q36,0,direct,"{""F1"": 0.0}",job_e6a1bfcf31498d4fe649b09fe58f689f0f0ef7c88a89b65716929acd19245160,"{""cached_input_tokens"": null, ""input_tokens"": 120097.0, ""output_tokens"": 3279.0, ""reasoning_tokens"": 2832.0, ""total_tokens"": 123376.0}"
slot_87aeb658a6a8e58d2590b0feb1144dbc37b8dd7ba00e72814a042cd822b8fb5c,slot_87aeb658a6a8e58d2590b0feb1144dbc37b8dd7ba00e72814a042cd822b8fb5c,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q36,0,direct,"{""F1"": 0.0}",job_992107cc24be56db4b976cb26d91f55529236e174bebf62da488cc62a7d004b8,"{""cached_input_tokens"": null, ""input_tokens"": 218039.0, ""output_tokens"": 41664.0, ""reasoning_tokens"": 40971.0, ""total_tokens"": 259703.0}"
slot_5e86e1c6eda1a6ef158f1f763f0cf252fdf6113ef59a20e373c0486c5b210c98,slot_5e86e1c6eda1a6ef158f1f763f0cf252fdf6113ef59a20e373c0486c5b210c98,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q4,0,direct,"{""F1"": 1.0}",job_e364eaa5a760c83c8c2eed592f5dd9c96e42a2b55989770f8a4a637ff0290d35,"{""cached_input_tokens"": null, ""input_tokens"": 11594.0, ""output_tokens"": 470.0, ""reasoning_tokens"": 315.0, ""total_tokens"": 12064.0}"
slot_643258b11738c4c7d34afd7079eb70228f3f70759d5d76b590117bf16d174e43,slot_643258b11738c4c7d34afd7079eb70228f3f70759d5d76b590117bf16d174e43,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q4,0,direct,"{""F1"": 1.0}",job_53656647b2d29c445d21e5fd7bf395dbe3e441dd43c34cbf0de1217e1593c713,"{""cached_input_tokens"": null, ""input_tokens"": 19053.0, ""output_tokens"": 1955.0, ""reasoning_tokens"": 1436.0, ""total_tokens"": 21008.0}"
slot_2c3fc59df1192bc0a6a22835e9bc4862bc2cd142de1ceb27a5f6a9bdae5fe463,slot_2c3fc59df1192bc0a6a22835e9bc4862bc2cd142de1ceb27a5f6a9bdae5fe463,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index6,0,direct,"{""EA"": 0.7058823529411765, ""LA"": 0.9411764705882353}",job_8a40c1a11d03696ac7f866c412f407b1051f0600fd2b6b43acf569627791409e,"{""cached_input_tokens"": null, ""input_tokens"": 43932.0, ""output_tokens"": 1300.0, ""reasoning_tokens"": 727.0, ""total_tokens"": 45232.0}"
slot_334822f4d56fc0e97cd4511023db16d956dddaa5d30f101810499d4cb7b9ce17,slot_334822f4d56fc0e97cd4511023db16d956dddaa5d30f101810499d4cb7b9ce17,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index6,0,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_73343d164af2c9891f4b84d2b23c9e7f6a4f28a3f467b099ef8cb7630e11cad0,"{""cached_input_tokens"": null, ""input_tokens"": 337966.0, ""output_tokens"": 57815.0, ""reasoning_tokens"": 56032.0, ""total_tokens"": 395781.0}"
slot_8ee0d0254681c689578abc8e304fb1fa3cf8b8cb619a48b2592cd663a1283672,slot_8ee0d0254681c689578abc8e304fb1fa3cf8b8cb619a48b2592cd663a1283672,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index6,1,direct,"{""EA"": 0.7647058823529411, ""LA"": 1.0}",job_ac5c9be4ae95a466a4e78c664999bf22dad5684454d1c1b8974f7ad746ca44e7,"{""cached_input_tokens"": null, ""input_tokens"": 46380.0, ""output_tokens"": 1842.0, ""reasoning_tokens"": 1228.0, ""total_tokens"": 48222.0}"
slot_dd7086a1166e596a56e07d78d8cef744a5cc5d4d6076531da62db81a093b334e,slot_dd7086a1166e596a56e07d78d8cef744a5cc5d4d6076531da62db81a093b334e,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index6,1,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_db59d01d61e4dc318377ac4ea5cdbb5ebe7e881e0aa5571a22130995ce17c15d,"{""cached_input_tokens"": null, ""input_tokens"": 524870.0, ""output_tokens"": 93449.0, ""reasoning_tokens"": 91716.0, ""total_tokens"": 618319.0}"
slot_9583e9b8de853728c02296ab68187033f39654ec16226161e00c649c2fe90450,slot_9583e9b8de853728c02296ab68187033f39654ec16226161e00c649c2fe90450,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index6,2,direct,"{""EA"": 0.7647058823529411, ""LA"": 1.0}",job_ef71be5842251f3264e7a62125ca58e8ea12bfe0d861f6d7a400d6e94665d8e8,"{""cached_input_tokens"": null, ""input_tokens"": 47413.0, ""output_tokens"": 1476.0, ""reasoning_tokens"": 830.0, ""total_tokens"": 48889.0}"
slot_38f50141b84eded428df4f1f4c7cb61304645ec623f23ca0f768ac8903501704,slot_38f50141b84eded428df4f1f4c7cb61304645ec623f23ca0f768ac8903501704,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index6,2,direct,"{""EA"": 0.8823529411764706, ""LA"": 1.0}",job_496b928a934ff9974f06c3b6304258cb0df376617bb111579b4c2f6a3e72e1c5,"{""cached_input_tokens"": null, ""input_tokens"": 487136.0, ""output_tokens"": 98979.0, ""reasoning_tokens"": 97008.0, ""total_tokens"": 586115.0}"
slot_250dba3fc5bea67262d32af9b109c18b56d3d0758a6070b73363c93344476f51,slot_250dba3fc5bea67262d32af9b109c18b56d3d0758a6070b73363c93344476f51,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index10,0,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.8823529411764706}",job_55d9877b2bbd34781d59a5aa01493e9afe52fe9e9cced59e96446943ed23df5d,"{""cached_input_tokens"": null, ""input_tokens"": 26068.0, ""output_tokens"": 1234.0, ""reasoning_tokens"": 712.0, ""total_tokens"": 27302.0}"
slot_91b6c9d58bba4ad6e6a4701eb4621c7c3af024391852377a84a1effed8eb6db3,slot_91b6c9d58bba4ad6e6a4701eb4621c7c3af024391852377a84a1effed8eb6db3,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index10,0,direct,"{""EA"": 0.35294117647058826, ""LA"": 0.8235294117647058}",job_872500e48ce7b909585defc27bd6e31671933922f5d186c814a54bb28f43659a,"{""cached_input_tokens"": null, ""input_tokens"": 137041.0, ""output_tokens"": 54902.0, ""reasoning_tokens"": 54149.0, ""total_tokens"": 191943.0}"
slot_7fe4f8a8ffcc4867ac8cd1ebaf419ae34cf967122900ab9671f34a35902c55e2,slot_7fe4f8a8ffcc4867ac8cd1ebaf419ae34cf967122900ab9671f34a35902c55e2,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index10,1,direct,"{""EA"": 0.23529411764705882, ""LA"": 0.7647058823529411}",job_d8c0f5dea36d46c1447ce932bf239a09a65a910ac6b6935f40cb562b0de12729,"{""cached_input_tokens"": null, ""input_tokens"": 19880.0, ""output_tokens"": 970.0, ""reasoning_tokens"": 501.0, ""total_tokens"": 20850.0}"
slot_23dd3ab8dfa149a080ae868aa6d69a1a365086e2469fb127f14b6db2c6826fb2,slot_23dd3ab8dfa149a080ae868aa6d69a1a365086e2469fb127f14b6db2c6826fb2,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index10,1,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.8235294117647058}",job_7a7b56671cf5e6e78f595934dc0717eb5759a97d7cc681eca46eac19f67dbeba,"{""cached_input_tokens"": null, ""input_tokens"": 178762.0, ""output_tokens"": 58571.0, ""reasoning_tokens"": 57894.0, ""total_tokens"": 237333.0}"
slot_255c3058e46a1a101e31244b6f7dfc530665015a7aed2ec03cfd6b098828e049,slot_255c3058e46a1a101e31244b6f7dfc530665015a7aed2ec03cfd6b098828e049,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index10,2,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.8235294117647058}",job_862f9dd688d254fa9e32a41810490639a4d37df340d66484363af6299bd8f76d,"{""cached_input_tokens"": null, ""input_tokens"": 26256.0, ""output_tokens"": 1184.0, ""reasoning_tokens"": 622.0, ""total_tokens"": 27440.0}"
slot_43ba68dae87aaadb24ef0b6154b47ccff88891df459ade24a3bee5f2802125b4,slot_43ba68dae87aaadb24ef0b6154b47ccff88891df459ade24a3bee5f2802125b4,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index10,2,direct,"{""EA"": 0.35294117647058826, ""LA"": 0.8235294117647058}",job_5d5772b2b1cc6a946098d83c41abb87d31e55c515abbbf69dfe2cb9cfcdff4da,"{""cached_input_tokens"": null, ""input_tokens"": 251868.0, ""output_tokens"": 69729.0, ""reasoning_tokens"": 69209.0, ""total_tokens"": 321597.0}"
slot_ab2d694c99c91b28475c6df5b17803dfdc1ac31028aee985a7475c445519d0a4,slot_ab2d694c99c91b28475c6df5b17803dfdc1ac31028aee985a7475c445519d0a4,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q30,0,direct,"{""F1"": 0.0}",job_005135e092ef5f6321bea3f558bf856dd1e97fb5649d58fa3484f29ff8b365b8,"{""cached_input_tokens"": null, ""input_tokens"": 5287.0, ""output_tokens"": 141.0, ""reasoning_tokens"": 48.0, ""total_tokens"": 5428.0}"
slot_98228f6ede47ef546c9fcc990293291561c218066ae43f494a9de5c137ca1b73,slot_98228f6ede47ef546c9fcc990293291561c218066ae43f494a9de5c137ca1b73,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q30,0,direct,"{""F1"": 0.0}",job_3a903199bd62f678716ecd13885fefbfe6fe585d77b8d2c7e4b662824887c6fa,"{""cached_input_tokens"": null, ""input_tokens"": 5886.0, ""output_tokens"": 805.0, ""reasoning_tokens"": 692.0, ""total_tokens"": 6691.0}"
slot_bf54e0993cf0888e24ac3166c4cc7e2799e3f851bb25cf877cd847d3f0884978,slot_bf54e0993cf0888e24ac3166c4cc7e2799e3f851bb25cf877cd847d3f0884978,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q2,0,direct,"{""F1"": 0.0}",job_6b8911a07b9c6b2a790a23b9f02957e538b1966a8f2b799b07723ae1855c29f5,"{""cached_input_tokens"": null, ""input_tokens"": 4295.0, ""output_tokens"": 230.0, ""reasoning_tokens"": 165.0, ""total_tokens"": 4525.0}"
slot_aa8409eb13f9beb1100f1436ae8ee50c1caa2c62d4274b4cc05c96bad006f785,slot_aa8409eb13f9beb1100f1436ae8ee50c1caa2c62d4274b4cc05c96bad006f785,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q2,0,direct,"{""F1"": 0.0}",job_cd72d6bc6f3374dcd50b841446ba82625a8ada509bcbf931fc63c8033bdeb660,"{""cached_input_tokens"": null, ""input_tokens"": 5482.0, ""output_tokens"": 2996.0, ""reasoning_tokens"": 2833.0, ""total_tokens"": 8478.0}"
slot_2a5753d8b4f7432944cf63503caae02c081a89cc4c12b464eb42856419e13e35,slot_2a5753d8b4f7432944cf63503caae02c081a89cc4c12b464eb42856419e13e35,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q21,0,direct,"{""F1"": 0.8}",job_ff15f112e8b411105b8a8f657e80b0fd4be300634201f56f33d806432fb4acb5,"{""cached_input_tokens"": null, ""input_tokens"": 4546.0, ""output_tokens"": 179.0, ""reasoning_tokens"": 119.0, ""total_tokens"": 4725.0}"
slot_45eae6ccb912f35cb4568a3019767749088984b8e67aea437f2a902ab79f9ce0,slot_45eae6ccb912f35cb4568a3019767749088984b8e67aea437f2a902ab79f9ce0,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q21,0,direct,"{""F1"": 1.0}",job_878cc6bc9eb4380afd23cf75389198e52091702a84c6733e55a857e81ef6e31a,"{""cached_input_tokens"": null, ""input_tokens"": 52827.0, ""output_tokens"": 15388.0, ""reasoning_tokens"": 14542.0, ""total_tokens"": 68215.0}"
slot_9a635df820aed91beeecfe8a24c3b65a6b98adf8be8d3728cd818b04f5c6631e,slot_9a635df820aed91beeecfe8a24c3b65a6b98adf8be8d3728cd818b04f5c6631e,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q18,0,direct,"{""F1"": 0.0}",job_a7590440895bf64bb67409659358093727625844529cb222bc18f99903258781,"{""cached_input_tokens"": null, ""input_tokens"": 5652.0, ""output_tokens"": 254.0, ""reasoning_tokens"": 180.0, ""total_tokens"": 5906.0}"
slot_338a0cf848b717240b6ad52ed0978d43944a06529575917f25a4b46cff7fdbc4,slot_338a0cf848b717240b6ad52ed0978d43944a06529575917f25a4b46cff7fdbc4,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q18,0,direct,"{""F1"": 0.0}",job_b7ac76fd6f483a5530fb5a5217852a37bef9e5dcc2df92a4ae000b82b6da0aff,"{""cached_input_tokens"": null, ""input_tokens"": 3005.0, ""output_tokens"": 509.0, ""reasoning_tokens"": 463.0, ""total_tokens"": 3514.0}"
slot_c80d455a504521ebd0c0de1ef2f03eff2e7fa7727ad04b4eae615a44eaeed1a7,slot_c80d455a504521ebd0c0de1ef2f03eff2e7fa7727ad04b4eae615a44eaeed1a7,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q26,0,direct,"{""F1"": 1.0}",job_5727ea90d46c51bdb43e7dfa2211e02e065f36fca4c900e7106dd4a0c1e0aa40,"{""cached_input_tokens"": null, ""input_tokens"": 66239.0, ""output_tokens"": 4836.0, ""reasoning_tokens"": 4280.0, ""total_tokens"": 71075.0}"
