model,budget,doc_index,doc_id,order,source_cohort,trace_path,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional
gemini-3.8-flash-medium,cost_moderate,12,25,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_ea7fa4bb7bce54a2cd6624bec7eb53ab999eec3e28fc9f19f9490aac71227bff/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,f27e2a45a744e17be74fd3a359ccf27edfd68d537a9d0fb279cbf76fdbb5094c,183503,17,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.058823529411764705,0.0625,10,9,8,2,5,5,7,1,2,1,0,time_budget_exceeded,forced_model_answer,10,3000.0329337175936,3000.0,1.0000109779058646,1,0,0,7,2,6,1,2,0,1,0,1,0,4,7,1,0.8571428571428571,0.8571428571428571,0.14285714285714285,0,0.14285714285714285,0.9285714285714286,1.0,0.42857142857142855,0.14285714285714285,10,0.9,0.9,0.9,0,0,0.1,0.9,1.0,0.4,0.0
gemini-3.8-flash-medium,cost_free,7,18,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_fc15ed445779a79b0dc67207d47fc66a0d79aa7239a770879e0ccc19c47ae70a/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_7_r2_s2202.json,c23eda1ec22cb2b1a0634d7edb0188230d07983a58cfbc1f4eb3dc58a3718398,214327,17,1.0,1.0,1.0,0.0,0.0,23,23,17,6,8,15,17,2,4,1,0,natural_answer,natural_model_answer,24,7045.986461304128,,,,,0,17,6,17,2,4,0,0,1,0,0,8,5,1,1,1,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_moderate,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_02cd906ab9877bcff3ec3325bc8dca9d9cdb609580338a4017e30a672f0fe210/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,01dd442b0f0bfa640feccd025293096acaaff2ab830dc86fd553d6fbf55114ac,261173,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.0,0.0,9,9,7,2,4,5,7,0,2,1,0,natural_answer,natural_model_answer,10,2701.816310537979,3000.0,0.900605436845993,0,0,0,7,2,7,0,2,0,0,1,0,0,4,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,11,1,1,1,0,0,0,1.0,1.0,0.2727272727272727,0.0
gemini-3.8-flash-medium,cost_tight,1,2,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_08e3b346fea40eea3bff49e47a92364d60db349b78e95ef30e8faccd246ec24a/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_1_r2_s2202.json,6a5435010acf6b5c6fba65ec705a83bf5d35c569fcb980f71ca46cf829eb2b27,295740,17,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.25,2,2,2,0,2,0,0,0,2,1,1,natural_answer,natural_model_answer,3,589.183620531112,900.0,0.654648467256791,0,0,0,2,0,0,0,2,1,0,1,0,0,2,14,1,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.9285714285714286,0.7857142857142857,0.14285714285714285,0.2857142857142857,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0
gemini-3.8-flash-medium,cost_free,1,2,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_09b044f6579e1864fde8e3b7346d9ce3854d68b09ac69017ba65991f5c0ccdb8/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_1_r1_s2201.json,8e4cce153dc40568d77bd65a7a63c93569bfc819dfd9d85cb5852faf94fc8940,291670,17,1.0,1.0,1.0,0.0,0.0,22,22,17,5,18,4,17,1,4,1,0,natural_answer,natural_model_answer,23,6598.591252788901,,,,,0,17,5,17,1,4,0,0,1,0,0,18,14,1,1,1,0,0,0,1.0,1.0,1,0.0,3,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_moderate,10,23,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_0b930f07a3d48ed53b12f02ff9f41e73bcf235534738513747f8e3fa37e0b7cf/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_10_r1_s2201.json,931c46c47f0ada0b2e574128fd3ea2004666cca83eb3eb75dcd5838f16e68c38,290079,17,0.9411764705882353,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.4375,9,9,4,5,7,2,3,2,4,1,1,natural_answer,natural_model_answer,10,2742.1484097931534,3000.0,0.9140494699310512,1,0,0,4,5,3,2,4,1,0,1,0,0,7,11,1,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.09090909090909091,0.9090909090909091,0.6212121212121212,0.2727272727272727,0.6363636363636364,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0
gemini-3.8-flash-medium,cost_free,4,6,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_0e78410c099a3284cb0b731a08ad200091fa1a26694780feec080e29439300ee/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,790ca1b86f2b53ed69e53ee146cd8f54657374f8d6ca7f07f398d7f555c5a2b5,234533,17,1.0,1.0,1.0,0.0,0.0,26,26,17,9,17,9,17,2,7,1,0,natural_answer,natural_model_answer,27,7770.97955385223,,,,,0,17,9,17,2,7,0,0,1,0,0,17,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_tight,4,6,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_0f6ef0c084f968606bd1e4cd06818a0671703c6342050dc4459f37741e8b86fb/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_4_r1_s2201.json,9ad44963d8e438d74cc75c99dc5be73864d5393a015689fee302bcebcb51e775,366457,17,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.17647058823529413,0.1875,2,2,2,0,1,1,1,0,1,1,0,natural_answer,natural_model_answer,3,579.8354845494032,900.0,0.6442616494993368,0,1,0,2,0,1,0,1,0,0,1,0,0,1,11,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.6818181818181818,0.09090909090909091,0.3,6,1,1,1,0,0,0,1.0,1.0,0.16666666666666666,0.0
gemini-3.8-flash-medium,cost_tight,6,11,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_0f7c995f54b1074bd6032703a84eb5e63d6a0c76d18125b8d66e83be2b7a47bd/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,55ce886e0b49f001237898df6617d818a81c4a80973168eed17349b04e7686eb,245428,17,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.25,2,2,2,0,0,2,0,0,2,1,1,natural_answer,natural_model_answer,3,623.6102527659386,900.0,0.6929002808510429,1,0,0,2,0,0,0,2,1,0,1,0,0,0,10,1,0.6,0.6,0.4,0.4,0,1.0,0.81,0,0.4,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.2857142857142857,0.0
gemini-3.8-flash-medium,cost_moderate,4,6,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_126778f3d8975b12063b0b6dd4aa5adc74dee872ca37e732680f1f60d61a45c9/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,7a9c24803ba568c2f8ec751fe9f95453cdbdccdf66b27ae8ae8c5842fea99c03,242075,17,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.11764705882352941,0.125,10,10,6,4,9,1,5,1,4,1,0,natural_answer,natural_model_answer,11,2961.958195241168,3000.0,0.9873193984137227,1,0,0,6,4,5,1,4,0,0,1,0,0,9,11,1,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.8636363636363636,0.45454545454545453,0.18181818181818182,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0
gemini-3.8-flash-medium,cost_moderate,9,22,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1291516b4a7811b6acf1a0edffc57a5a952b72d89200563733acb63fa78e951a/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r1_s2201.json,446ccbd177f19df79969fe9abcfbbe1563bd9763e50daff470fe1f94bf8ec224,188697,17,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.058823529411764705,0.07142857142857142,10,10,9,1,9,1,8,1,1,1,0,natural_answer,natural_model_answer,11,2954.1924783214927,3000.0,0.9847308261071642,1,0,0,9,1,8,1,1,0,0,1,0,0,9,12,0.75,0.75,0.6666666666666666,0.08333333333333333,0.25,0,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.1111111111111111,5,1,1,1,0,0,0,1.0,1.0,0.2,0.0
gemini-3.8-flash-medium,cost_free,5,8,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_14bd71c42f4ed54666acb9c3cc4e8a173cd0b89ad21f263a2ad4c426592bc456/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,17f55229241cb5e2c29e5830a3f2d9e34cb458d4bbd80b888c3c0d04293e38a3,280969,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,22,22,17,5,6,16,17,1,4,1,0,natural_answer,natural_model_answer,23,6593.176065804437,,,,,0,17,5,17,1,4,0,0,1,0,0,6,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_tight,12,25,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_16c6453bca122021dce14ec06a37858ba857b41adedc0cf1b19ab8392ab5bde3/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_12_r2_s2202.json,85c6ee267a8d21a18760fd5930514c0f7dc2343e66b2a38549cb4fdd3577b7b4,86370,17,0.8823529411764706,0.6470588235294118,0.6470588235294118,0.23529411764705882,0.26666666666666666,3,2,3,0,2,1,2,0,1,1,0,time_budget_exceeded,forced_model_answer,3,937.3967264872044,900.0,1.041551918319116,1,0,0,2,0,1,0,1,0,1,0,1,0,1,7,1,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.9285714285714286,0.7857142857142857,0.14285714285714285,0.5714285714285714,10,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.1,0.0
gemini-3.8-flash-medium,cost_free,3,5,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1902b5c4799979db6c716e751af64ffdb19c49ddf035162b7079f7bdbca577c4/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_3_r0_s2200.json,44b13e20a542d770085581b93507b0afa8b2392d745f4fe454e929e4f090d71f,201757,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,22,22,17,5,7,15,17,2,3,1,0,natural_answer,natural_model_answer,23,6555.468322606757,,,,,0,17,5,17,2,3,0,0,1,0,0,7,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_tight,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1b4fd051feee7c5d9f6f2a340c900954d6bcf2e8ba1602b45db1e0e3e17c2d78/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,698d18a41c6e42858d38f591ada20197f57c7995f0a98e6d77e34cb19fc00c92,163968,17,0.9411764705882353,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.375,2,2,2,0,1,1,0,1,1,1,1,natural_answer,natural_model_answer,3,607.4828658811748,900.0,0.6749809620901942,0,0,0,2,0,0,1,1,1,0,1,0,0,1,11,1,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.7575757575757576,0.75,0.09090909090909091,0.5454545454545454,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0
gemini-3.8-flash-medium,cost_tight,6,11,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1b6b5eb9156b0837c27d73a6fb326e5a4eb74fcd6e3da7a13647419c394ae12a/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_6_r1_s2201.json,50ce1fb579d23f5ba6b49dfd4c370fb31a1913f040bcdc74039273e2bea220c2,234309,17,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.058823529411764705,0.0625,3,3,2,1,2,1,1,1,1,1,0,natural_answer,natural_model_answer,4,881.6681107878685,900.0,0.9796312342087428,1,0,0,2,1,1,1,1,0,0,1,0,0,2,10,1,0.9,0.9,0.1,0,0.1,0.92,1.0,0.1,0.1,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285,0.0
gemini-3.8-flash-medium,cost_free,10,23,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1d446ecce854026549d2560ab03222c8d118738b33e5024f730eb8e2f35627eb/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,162e56ac6d01e5664f285d8d0ee6b8fdbf1d56b9e033f01aedf67fe3852d1544,372664,17,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.058823529411764705,0.0625,30,30,16,14,24,6,13,9,8,1,1,max_steps_reached,forced_model_answer,30,9048.196300957352,,,,,0,16,14,13,9,8,1,0,0,0,1,24,11,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.09090909090909091,0.09090909090909091,0,1.0,0.9772727272727273,1,0.1,6,1,1,1,0,0,0,1.0,1.0,0.8333333333333334,0.0
gemini-3.8-flash-medium,cost_free,2,4,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1f7313cc71123fc0d5ad97cc50dbc7de98583aed6971e19f7b78da621eb35b30/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_2_r2_s2202.json,9f9fe5d82056a095eb3dab4447614993b6372ea78e51f4c1956a5eb57a0e1bd7,215594,17,1.0,1.0,1.0,0.0,0.0,15,15,13,2,6,9,6,0,9,1,0,natural_answer,natural_model_answer,16,4522.724193921313,,,,,0,13,2,6,0,9,0,0,1,0,0,6,6,1,1,1,0,0,0,1.0,1.0,1,0.0,11,1,1,1,0,0,0,1.0,1.0,0.6363636363636364,0.0
gemini-3.8-flash-medium,cost_free,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_22dd13195d439ab84668ac949aa449aaaeefd9c113e5faaaf18ea24e283585a3/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,cb349b97b2b3c003bf66029b830d9eda7b0d7e51d3e80a9c77e2b7a44b8ef96c,200420,17,1.0,1.0,1.0,0.0,0.0,21,21,17,4,6,15,17,0,4,1,0,natural_answer,natural_model_answer,22,6316.081423312426,,,,,0,17,4,17,0,4,0,0,1,0,0,6,6,1,1,1,0,0,0,1.0,1.0,1,0.0,11,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_moderate,11,24,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_24228937ee09e4a3369fad4666788137fdf77eff43869d34fc4ec1f292603833/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,651134ac5186584869e2e7854542e83f69ebc8939ad86c431f87b0295787286e,297729,17,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.25,9,9,7,2,8,1,6,2,1,1,0,natural_answer,natural_model_answer,10,2697.3435592185706,3000.0,0.8991145197395235,0,0,0,7,2,6,2,1,0,0,1,0,0,8,10,1,0.6,0.6,0.4,0.4,0.1,0.95,0.8166666666666667,0.6,0.4,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285,0.0
gemini-3.8-flash-medium,cost_moderate,4,6,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2b9c7181dcb110902ec5d64ff69eaea12cee00a8310baed90b0e44c5682fc425/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_4_r1_s2201.json,4eb46bd63d8ce7a26a1d20e5edd48853f234499396e11c183567c247339fb2e3,253627,17,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,9,9,8,1,8,1,5,1,3,1,1,natural_answer,natural_model_answer,10,2706.103436984122,3000.0,0.9020344789947072,0,0,0,8,1,5,1,3,1,0,1,0,0,8,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0,0.2727272727272727,0,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.0,6,1,1,1,0,0,0,1.0,1.0,0.16666666666666666,0.0
gemini-3.8-flash-medium,cost_free,1,2,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2f588e09135882ed9fc8a33ca8958638c3a6bbd09c5f360dc1914ca91b0ae1eb/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_1_r2_s2202.json,496257441ac4c07160993f32d9e12de6aa94e9a628102a785dd8c6a686607d34,228212,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,22,22,17,5,18,4,17,1,4,1,0,natural_answer,natural_model_answer,23,6601.939009306952,,,,,0,17,5,17,1,4,0,0,1,0,0,18,14,0.9285714285714286,1,0.9285714285714286,0,0,0,1.0,1.0,1,0.0,3,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_tight,2,4,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2f59a4d7dbae5c3a71e21953b36444e8e8f0d4f14bb307a9a8c1d8a4b2088b6f/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r0_s2200.json,489e1b8d8e9706eccf4018960e9bdd61080fc6c9d12b1974daafab04df093c1b,67928,17,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.0,0.0,3,2,3,0,1,2,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,905.0174164026976,900.0,1.0055749071141085,1,0,0,2,0,1,0,1,0,1,0,1,0,1,6,0.8333333333333334,1,0.8333333333333334,0,0,0,1.0,1.0,0.16666666666666666,0.0,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0,0,0.2727272727272727,0.7272727272727273,1.0,0.09090909090909091,0.0
gemini-3.8-flash-medium,cost_free,5,8,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2fbae17651dc07f9e36fbc93fb92ba3022b8afc650c050d3c09b82dc3e9697fd/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,3e57d587edf75fe434bddd493b22cd4dfcf32211fb44e8e6f8c2c906c39158df,233526,17,0.8823529411764706,1.0,0.8823529411764706,0.0,0.0,23,23,17,6,6,17,17,1,5,1,0,natural_answer,natural_model_answer,24,6882.0228007715195,,,,,0,17,6,17,1,5,0,0,1,0,0,6,4,0.5,1,0.5,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
gemini-3.8-flash-medium,cost_moderate,11,24,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_30aa1904feea3ffa0e9137aa285e5c1777d06caa926821e928a0edc40117c07f/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_11_r1_s2201.json,331032b3e84a382693b6ecd594733f825c1f6e66d21ef74d4be4d23b45e405c9,164699,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,10,9,7,3,6,4,6,2,2,1,0,time_budget_exceeded,forced_model_answer,10,3015.55048154667,3000.0,1.0051834938488902,1,0,0,6,3,5,2,2,1,1,0,1,0,5,10,1,0.5,0.5,0.5,0.5,0.1,0.95,0.7166666666666667,0.4,0.5,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.2857142857142857,0.0
gemini-3.8-flash-medium,cost_moderate,9,22,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_35e0336e75dfabb9fb09dc14c64675e7a45cb1ea192f6366d2d0fc5f2e631b4f/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,d9f918fcdf54db4f4d3a2d4192e8f57bf0d4ec83b855d8ee27c19ad5a2a6a20e,247039,17,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.0,0.0,10,10,9,1,9,1,7,1,2,1,1,natural_answer,natural_model_answer,11,2970.7559266500175,3000.0,0.9902519755500059,1,0,0,9,1,7,1,2,1,0,1,0,0,9,12,0.75,0.8333333333333334,0.75,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.0,5,1,1,1,0,0,0,1.0,1.0,0.2,0.0
gemini-3.8-flash-medium,cost_tight,11,24,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_39637307e2ee440ff40273946341524387cc29f5b8411dc185b0a068228e71a8/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,27a81665a8ced3c965057c6bc8e2ad4c7adf12e6654195e6a4b7021f283ad62d,399617,17,0.9411764705882353,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.375,2,2,2,0,1,1,0,1,1,1,1,natural_answer,natural_model_answer,3,602.0878945849836,900.0,0.6689865495388706,0,0,0,2,0,0,1,1,1,0,1,0,0,1,10,1,0.4,0.4,0.6,0.6,0.1,0.95,0.7066666666666667,0.1,0.6,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285,0.0
gemini-3.8-flash-medium,cost_moderate,6,11,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3a2281cf4a0dff7b88df3dc53941837d9e0f745a184ce75f564266212176462c/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_6_r1_s2201.json,a2a2f0b087005ecc748d57f74dfff53a88791f4d4cd5611f67be3f4edcaf533b,349917,17,1.0,0.9411764705882353,0.9411764705882353,0.058823529411764705,0.058823529411764705,10,10,8,2,7,3,6,1,3,1,0,natural_answer,natural_model_answer,11,2989.129392579198,3000.0,0.9963764641930659,1,0,0,8,2,6,1,3,0,0,1,0,0,7,10,1,0.9,0.9,0.1,0.1,0,1.0,0.98,0.6,0.1,7,1,1,1,0,0,0,1.0,1.0,0.2857142857142857,0.0
