model,budget,doc_index,doc_id,order,source_cohort,trace_path,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status
gemini-3.8-flash-medium,cost_moderate,8,21,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5bb730590bee0d4474e13d158f9b9435d4da2ff3edce78f077ecf5e0347f4a0e/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_8_r1_s2201.json,nda-4,11,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[31, 33]","[31, 33]","[31, 33]",Evidence Correct
gemini-3.8-flash-medium,cost_moderate,8,21,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5bb730590bee0d4474e13d158f9b9435d4da2ff3edce78f077ecf5e0347f4a0e/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_8_r1_s2201.json,nda-1,12,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
gemini-3.8-flash-medium,cost_moderate,8,21,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5bb730590bee0d4474e13d158f9b9435d4da2ff3edce78f077ecf5e0347f4a0e/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_8_r1_s2201.json,nda-7,13,Entailment,1,3,3,1,1,1,1,0,0,0,3,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[16, 37, 38]","[16, 37, 38]",,
gemini-3.8-flash-medium,cost_moderate,8,21,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5bb730590bee0d4474e13d158f9b9435d4da2ff3edce78f077ecf5e0347f4a0e/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_8_r1_s2201.json,nda-5,14,Entailment,1,3,3,1,1,1,1,0,0,0,3,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[16, 37, 38]","[16, 37, 38]","[16, 37, 38]",Evidence Correct
gemini-3.8-flash-medium,cost_moderate,8,21,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5bb730590bee0d4474e13d158f9b9435d4da2ff3edce78f077ecf5e0347f4a0e/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_8_r1_s2201.json,nda-11,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_moderate,8,21,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5bb730590bee0d4474e13d158f9b9435d4da2ff3edce78f077ecf5e0347f4a0e/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_8_r1_s2201.json,nda-8,16,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[37, 39]","[37, 39]","[37, 39]",Evidence Correct
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-19,0,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[77],[77],[77],Evidence Correct
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-8,1,Entailment,1,4,4,1,1,1,1,0,0,0,4,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[47, 53, 54, 55]","[47, 53, 54, 55]","[53, 54, 55]",Evidence Incomplete
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-1,4,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[29],[29],[29],Evidence Correct
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-10,6,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,6,6,1,1,1,0,1,0,1,1,"[29, 32]","[29, 32]",[91],Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-2,7,Contradiction,1,2,2,1,0,1,0,0,0,0,2,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,"[77, 78]","[77, 78]",[29],Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[63],[63],[],Evidence Incomplete
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-20,9,Entailment,1,4,4,1,1,1,1,0,0,0,4,0,0,1.0,1.0,8,8,1,1,1,0,1,0,1,1,"[83, 84, 85, 86]","[83, 84, 85, 86]",[],Evidence Incomplete
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-7,11,Entailment,1,6,6,1,1,0,0,1,1,1,5,1,1,0.8333333333333334,0.8333333333333334,4,4,1,0,0,0,0,0,1,1,"[35, 36, 37, 38, 43, 46]","[35, 36, 37, 38, 46, 70]",[],Evidence Incomplete
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-13,12,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[47, 51]","[47, 51]",,
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-5,13,Entailment,1,6,4,1,1,0,0,1,3,1,3,1,1,0.75,0.5,0,0,0,0,0,,0,0,0,0,"[35, 36, 37, 38, 43, 46]","[35, 38, 46, 70]",,
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-17,14,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[43, 46]",,
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-4,15,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[43, 45]","[43, 45]",,
gemini-3.8-flash-medium,cost_free,10,23,2,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ca30d2769d5e5783e3d7decc749d9f4aa268a7458980ef62dcf69313cefc86b/result/gemini-3.8-flash-medium_cost_free/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,nda-3,16,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[29],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-13,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-10,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-12,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-16,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],[11],Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-3,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[7],[7],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-17,5,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[12],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-15,6,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-2,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-19,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-18,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-20,10,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[11],[11],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-4,11,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[5],[5],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-1,12,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[7],[7],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-7,13,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[6],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-5,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-11,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_tight,2,4,1,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cb622c962e5390f71cbfc3be73c4364ee938cd7598918560d90324e2994aa19/result/gemini-3.8-flash-medium_cost_tight/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,nda-8,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-10,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-4,1,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[16, 18]","[16, 18]",[18],Evidence Incomplete
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-8,2,Entailment,1,1,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[40],[],,
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-12,3,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[23, 27]","[23, 27]","[23, 27]",Evidence Correct
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-19,4,Entailment,1,3,1,1,1,0,0,1,2,0,1,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[16, 17, 64]",[64],,
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-3,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-16,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],[33],Contain Irrelevant Evidences
gemini-3.8-flash-medium,cost_moderate,9,22,0,gemini_snapshot,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5cdb97ed5740587ed3ea5e50ac527f0a0bb7a36be389704b6e61802828e26955/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/evidence_audit_cc-large_9_r0_s2200.json,nda-1,7,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,
