model,system,scenario,slice_kind,slice,regime,strategy,metric,unit,N,expected_units,known_units,missing_units,expected_items,complete_items,repeats_min,repeats_max,full_mean,known_subset_mean,cohort_id,source_input,source_row,run_start_utc,run_end_utc,latest_selection,analysis_unit,repeat
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9397925585508347,0.9397925585508347,gpt_rerun_20260912,slot_scalars.csv,"[""1d020ff2aea1de099f7854bd"", ""313d20c2590ee6d51b008d5a"", ""f6cfe81ba8657137665b33cc""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9362201823128594,0.9362201823128594,gpt_rerun_20260912,slot_scalars.csv,"[""3655b9ce3aebf994c034b711"", ""67ed9c8d3eb232e0a60a5e83"", ""9a07a7683b37a5cdcb15d863""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9402238014671538,0.9402238014671538,gpt_rerun_20260912,slot_scalars.csv,"[""1e1ba5e1512d35e65563a13e"", ""49c04ff1489785b13cdb6f5d"", ""978ff57187fd1f2eb1b334de""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.00631349492126,98.00631349492126,gpt_original,slot_scalars.csv,"[""1a79a5c726d13a6e74efada2"", ""1bf869292c657cc41f54e70c"", ""af36622d7b754ceceac38a7e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.02548221586605,98.02548221586605,gpt_original,slot_scalars.csv,"[""539e642809f495623ca41945"", ""f62bc2160ed3173ba2694758"", ""fcc673ce3cb4b3d3038aa1d4""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.8696224397481,98.8696224397481,gpt_original,slot_scalars.csv,"[""1eb760c0d8c3294103d021cc"", ""85e2ea4bb7bfdb4991dc2203"", ""981cb0cad61ce546bec1145e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_mi,Gap points,4,3,3,0,3,3,1,1,94.03402424610505,94.03402424610505,gpt_original,slot_scalars.csv,"[""1a79a5c726d13a6e74efada2"", ""1bf869292c657cc41f54e70c"", ""af36622d7b754ceceac38a7e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_mi,Gap points,4,3,3,0,3,3,1,1,96.35163536672934,96.35163536672934,gpt_original,slot_scalars.csv,"[""539e642809f495623ca41945"", ""f62bc2160ed3173ba2694758"", ""fcc673ce3cb4b3d3038aa1d4""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_mi,Gap points,4,3,3,0,3,3,1,1,97.76272737036967,97.76272737036967,gpt_original,slot_scalars.csv,"[""1eb760c0d8c3294103d021cc"", ""85e2ea4bb7bfdb4991dc2203"", ""981cb0cad61ce546bec1145e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.93928062915802,0.93928062915802,gpt_original,slot_scalars.csv,"[""1a79a5c726d13a6e74efada2"", ""1bf869292c657cc41f54e70c"", ""af36622d7b754ceceac38a7e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9395032127698263,0.9395032127698263,gpt_original,slot_scalars.csv,"[""539e642809f495623ca41945"", ""f62bc2160ed3173ba2694758"", ""fcc673ce3cb4b3d3038aa1d4""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9426526957088046,0.9426526957088046,gpt_original,slot_scalars.csv,"[""1eb760c0d8c3294103d021cc"", ""85e2ea4bb7bfdb4991dc2203"", ""981cb0cad61ce546bec1145e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9263738642136257,0.9263738642136257,gpt_original,slot_scalars.csv,"[""1a79a5c726d13a6e74efada2"", ""1bf869292c657cc41f54e70c"", ""af36622d7b754ceceac38a7e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.932336183057891,0.932336183057891,gpt_original,slot_scalars.csv,"[""539e642809f495623ca41945"", ""f62bc2160ed3173ba2694758"", ""fcc673ce3cb4b3d3038aa1d4""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9385043862793181,0.9385043862793181,gpt_original,slot_scalars.csv,"[""1eb760c0d8c3294103d021cc"", ""85e2ea4bb7bfdb4991dc2203"", ""981cb0cad61ce546bec1145e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.18834859243243,98.18834859243243,gpt_original,slot_scalars.csv,"[""1257415b252d66e71653bfb2"", ""72e8d42e4b04adfe7a8c2b00"", ""7d33a72f27aecb7dea40f298""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.39892062923526,98.39892062923526,gpt_original,slot_scalars.csv,"[""16ae12564cc50cdeba20b922"", ""a2acb92c59ae7982ff7f3bd1"", ""ecc67fc4c4e4e42059f26b69""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.00250762075349,98.00250762075349,gpt_original,slot_scalars.csv,"[""44c279394edb3e9ad6fc3db5"", ""44ec9b98e1c4caf73fe1f9c2"", ""553e6fdddcfd34526e5ea3c1""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,3,3,0,3,3,1,1,96.42131469044203,96.42131469044203,gpt_original,slot_scalars.csv,"[""1257415b252d66e71653bfb2"", ""72e8d42e4b04adfe7a8c2b00"", ""7d33a72f27aecb7dea40f298""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,3,3,0,3,3,1,1,96.31792032431893,96.31792032431893,gpt_original,slot_scalars.csv,"[""16ae12564cc50cdeba20b922"", ""a2acb92c59ae7982ff7f3bd1"", ""ecc67fc4c4e4e42059f26b69""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,3,3,0,3,3,1,1,97.18381077600769,97.18381077600769,gpt_original,slot_scalars.csv,"[""44c279394edb3e9ad6fc3db5"", ""44ec9b98e1c4caf73fe1f9c2"", ""553e6fdddcfd34526e5ea3c1""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9403712617026435,0.9403712617026435,gpt_original,slot_scalars.csv,"[""1257415b252d66e71653bfb2"", ""72e8d42e4b04adfe7a8c2b00"", ""7d33a72f27aecb7dea40f298""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9406272239155239,0.9406272239155239,gpt_original,slot_scalars.csv,"[""16ae12564cc50cdeba20b922"", ""a2acb92c59ae7982ff7f3bd1"", ""ecc67fc4c4e4e42059f26b69""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9394253094991049,0.9394253094991049,gpt_original,slot_scalars.csv,"[""44c279394edb3e9ad6fc3db5"", ""44ec9b98e1c4caf73fe1f9c2"", ""553e6fdddcfd34526e5ea3c1""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9295233504639732,0.9295233504639732,gpt_original,slot_scalars.csv,"[""1257415b252d66e71653bfb2"", ""72e8d42e4b04adfe7a8c2b00"", ""7d33a72f27aecb7dea40f298""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9294148418638442,0.9294148418638442,gpt_original,slot_scalars.csv,"[""16ae12564cc50cdeba20b922"", ""a2acb92c59ae7982ff7f3bd1"", ""ecc67fc4c4e4e42059f26b69""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9356720778677199,0.9356720778677199,gpt_original,slot_scalars.csv,"[""44c279394edb3e9ad6fc3db5"", ""44ec9b98e1c4caf73fe1f9c2"", ""553e6fdddcfd34526e5ea3c1""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_bon,Gap points,4,3,3,0,3,3,1,1,97.88358390721291,97.88358390721291,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""7edb4e9148fa93c91d898a92"", ""858b89a7980b6b20b4a64e51"", ""c6d1c186c312720cfc4d7c62""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_bon,Gap points,4,3,3,0,3,3,1,1,97.98685184467237,97.98685184467237,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0aa854be1610459f67f8176b"", ""4d5219f702d77df2e9e982ee"", ""63d69fa32d8353a97f55bb17""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.19208437205097,98.19208437205097,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0b9da8c9f6429679cc6eb654"", ""dbdd0975b2efe8af2740cdac"", ""e86b0d08dc9845071603f35e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,3,3,0,3,3,1,1,97.16537991302475,97.16537991302475,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""7edb4e9148fa93c91d898a92"", ""858b89a7980b6b20b4a64e51"", ""c6d1c186c312720cfc4d7c62""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,3,3,0,3,3,1,1,97.12583835765582,97.12583835765582,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0aa854be1610459f67f8176b"", ""4d5219f702d77df2e9e982ee"", ""63d69fa32d8353a97f55bb17""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,3,3,0,3,3,1,1,88.80439205659624,88.80439205659624,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0b9da8c9f6429679cc6eb654"", ""dbdd0975b2efe8af2740cdac"", ""e86b0d08dc9845071603f35e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9393696520063612,0.9393696520063612,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""7edb4e9148fa93c91d898a92"", ""858b89a7980b6b20b4a64e51"", ""c6d1c186c312720cfc4d7c62""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9391470816400316,0.9391470816400316,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0aa854be1610459f67f8176b"", ""4d5219f702d77df2e9e982ee"", ""63d69fa32d8353a97f55bb17""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9390024012989469,0.9390024012989469,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0b9da8c9f6429679cc6eb654"", ""dbdd0975b2efe8af2740cdac"", ""e86b0d08dc9845071603f35e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9351990967988968,0.9351990967988968,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""7edb4e9148fa93c91d898a92"", ""858b89a7980b6b20b4a64e51"", ""c6d1c186c312720cfc4d7c62""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,0
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9355524430672327,0.9355524430672327,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0aa854be1610459f67f8176b"", ""4d5219f702d77df2e9e982ee"", ""63d69fa32d8353a97f55bb17""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,1
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.8558777355485492,0.8558777355485492,hpo_protocol_repair_20260918_gpt_v2,slot_scalars.csv,"[""0b9da8c9f6429679cc6eb654"", ""dbdd0975b2efe8af2740cdac"", ""e86b0d08dc9845071603f35e""]",2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,official-protocol-repair-v1,pool_aggregate_N4,2
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap0_bon,Gap points,4,3,3,0,3,3,1,1,99.11594148301516,99.11594148301516,gpt_rerun_20260912,slot_scalars.csv,"[""006447b6f602efd00a360067"", ""ab04855209aa6d552623bc40"", ""e31edf2f00c940864b9640f7""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap0_bon,Gap points,4,3,3,0,3,3,1,1,98.91047356397706,98.91047356397706,gpt_rerun_20260912,slot_scalars.csv,"[""83e4e9ed3286d296c66ee01a"", ""a637cd02b8f36dc57f142997"", ""e2c369d7bfc0de40ed66ca34""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap0_bon,Gap points,4,3,3,0,3,3,1,1,99.01386690940646,99.01386690940646,gpt_rerun_20260912,slot_scalars.csv,"[""0079d0aad1a5a6200a67b8df"", ""c90ff2405d763b60635dade2"", ""d58d89f4c59762b33a76cd41""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap0_mi,Gap points,4,3,3,0,3,3,1,1,98.27798586038688,98.27798586038688,gpt_rerun_20260912,slot_scalars.csv,"[""006447b6f602efd00a360067"", ""ab04855209aa6d552623bc40"", ""e31edf2f00c940864b9640f7""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap0_mi,Gap points,4,3,3,0,3,3,1,1,98.2764094809896,98.2764094809896,gpt_rerun_20260912,slot_scalars.csv,"[""83e4e9ed3286d296c66ee01a"", ""a637cd02b8f36dc57f142997"", ""e2c369d7bfc0de40ed66ca34""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap0_mi,Gap points,4,3,3,0,3,3,1,1,98.07980349832384,98.07980349832384,gpt_rerun_20260912,slot_scalars.csv,"[""0079d0aad1a5a6200a67b8df"", ""c90ff2405d763b60635dade2"", ""d58d89f4c59762b33a76cd41""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap_bon,Gap points,4,3,3,0,3,3,1,1,99.11594148301516,99.11594148301516,gpt_rerun_20260912,slot_scalars.csv,"[""006447b6f602efd00a360067"", ""ab04855209aa6d552623bc40"", ""e31edf2f00c940864b9640f7""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap_bon,Gap points,4,3,3,0,3,3,1,1,98.91047356397706,98.91047356397706,gpt_rerun_20260912,slot_scalars.csv,"[""83e4e9ed3286d296c66ee01a"", ""a637cd02b8f36dc57f142997"", ""e2c369d7bfc0de40ed66ca34""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap_bon,Gap points,4,3,3,0,3,3,1,1,99.01386690940646,99.01386690940646,gpt_rerun_20260912,slot_scalars.csv,"[""0079d0aad1a5a6200a67b8df"", ""c90ff2405d763b60635dade2"", ""d58d89f4c59762b33a76cd41""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap_mi,Gap points,4,3,3,0,3,3,1,1,98.27798586038688,98.27798586038688,gpt_rerun_20260912,slot_scalars.csv,"[""006447b6f602efd00a360067"", ""ab04855209aa6d552623bc40"", ""e31edf2f00c940864b9640f7""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap_mi,Gap points,4,3,3,0,3,3,1,1,98.2764094809896,98.2764094809896,gpt_rerun_20260912,slot_scalars.csv,"[""83e4e9ed3286d296c66ee01a"", ""a637cd02b8f36dc57f142997"", ""e2c369d7bfc0de40ed66ca34""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,gap_mi,Gap points,4,3,3,0,3,3,1,1,98.07980349832384,98.07980349832384,gpt_rerun_20260912,slot_scalars.csv,"[""0079d0aad1a5a6200a67b8df"", ""c90ff2405d763b60635dade2"", ""d58d89f4c59762b33a76cd41""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9434205757247077,0.9434205757247077,gpt_rerun_20260912,slot_scalars.csv,"[""006447b6f602efd00a360067"", ""ab04855209aa6d552623bc40"", ""e31edf2f00c940864b9640f7""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9428752660751343,0.9428752660751343,gpt_rerun_20260912,slot_scalars.csv,"[""83e4e9ed3286d296c66ee01a"", ""a637cd02b8f36dc57f142997"", ""e2c369d7bfc0de40ed66ca34""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9430644512176514,0.9430644512176514,gpt_rerun_20260912,slot_scalars.csv,"[""0079d0aad1a5a6200a67b8df"", ""c90ff2405d763b60635dade2"", ""d58d89f4c59762b33a76cd41""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9400234818458557,0.9400234818458557,gpt_rerun_20260912,slot_scalars.csv,"[""006447b6f602efd00a360067"", ""ab04855209aa6d552623bc40"", ""e31edf2f00c940864b9640f7""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.940332313378652,0.940332313378652,gpt_rerun_20260912,slot_scalars.csv,"[""83e4e9ed3286d296c66ee01a"", ""a637cd02b8f36dc57f142997"", ""e2c369d7bfc0de40ed66ca34""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,cached,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9385739432440864,0.9385739432440864,gpt_rerun_20260912,slot_scalars.csv,"[""0079d0aad1a5a6200a67b8df"", ""c90ff2405d763b60635dade2"", ""d58d89f4c59762b33a76cd41""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,naive,gap0_bon,Gap points,4,3,3,0,3,3,1,1,98.5469221123658,98.5469221123658,gpt_rerun_20260912,slot_scalars.csv,"[""482b1ef32e615df8f87c3742"", ""7237a6eb5e812d2f20817700"", ""9caf35a22a854400d7b7a6cd""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
gpt-5.6-sol,poolact,tuning,family,nasbench101,cost_moderate,naive,gap0_bon,Gap points,4,3,3,0,3,3,1,1,98.77354488340748,98.77354488340748,gpt_rerun_20260912,slot_scalars.csv,"[""c1e14404dbed47a9b0c5d296"", ""d7dc7228ff7bb081bb2cf8a5"", ""ec12ae11893bd23dd73112d9""]",2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
