model,regime,strategy,cohort_id,question_index,data_source,result_path,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims
glm-5.3,cost_moderate,naive,glm_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_moderate/naive/naive/result.json,83050a0200f2fd2c09fc19b7c99860db9fd5975f598cecfd18d3d8314d881e9a,1556048,4,39,37,21,20,9,9,1,0,18,5,2,0.46153846153846156,7,8,22,0,2,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_moderate/naive/naive/result.json,447b7a9d0bc78599ddb762c15a457e0edb90c53bb369c27cae2df475bc970acc,930271,4,38,37,20,20,11,11,1,0,18,11,10,0.4736842105263158,19,10,8,0,1,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_moderate/naive/naive/result.json,d9ff7ba5813dd59d6d11214a4770ceb5da4cd6e5a3df7beaef29f1ea26472937,1387680,4,40,37,19,19,13,13,1,0,21,9,6,0.525,15,0,22,0,3,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_moderate/naive/naive/result.json,2f888478ff4f325328081f0ef7a001b91762ab3affdf653dbc46d9043c377993,1313626,4,40,39,17,17,11,11,1,0,23,5,5,0.575,10,5,24,0,1,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_moderate/naive/naive/result.json,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,1114432,4,39,39,16,16,9,9,1,0,23,7,7,0.5897435897435898,17,1,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_moderate/naive/naive/result.json,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,1582705,4,40,39,14,13,7,7,1,0,26,2,2,0.65,7,4,28,0,1,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_moderate/naive/naive/result.json,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,1043960,4,40,40,17,17,11,11,1,0,23,8,6,0.575,15,3,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_moderate/naive/naive/result.json,66dfab9e482f47b03d4bc8c5b30dac219e4d482a414f45798b3b2e84bc268e76,1667017,4,39,36,18,17,11,10,1,0,21,5,4,0.5384615384615384,6,6,24,0,3,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_moderate/naive/naive/result.json,fadaa9461dc3e6f139b372bb25f1f811317901579637cb195607d66a29eef27a,1560698,4,39,37,22,20,12,11,1,0,17,4,4,0.4358974358974359,5,16,16,0,2,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_moderate/naive/naive/result.json,1db7a3abf208fb067d6fefd909fd4c5cf6a833dd41448066e24edf75e909abf6,1764430,4,40,39,20,20,13,13,1,0,20,7,7,0.5,8,11,20,0,1,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_moderate/naive/naive/result.json,9d348d7d1dce51ad4d352e3c76a21d9b7ff4f283f897711f4fc1fe000090c69d,1815044,4,31,29,18,16,12,11,1,0,13,0,0,0.4193548387096774,0,6,23,0,2,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_moderate/naive/naive/result.json,eec9e0d689287ae177a5b4b92837e31e474c2ec05c1925827e53e1a3255efdd5,1887294,4,40,36,21,19,10,9,1,0,19,5,2,0.475,8,9,19,0,4,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_moderate,naive,glm_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_moderate/naive/naive/result.json,e28a5f2eb89e6fc02c9c85f8a63817ba3cd237bb0181d3c4753323a076914352,1838984,4,40,39,18,18,11,11,1,0,22,3,3,0.55,6,8,25,0,1,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_moderate,poolact,glm_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_moderate/poolact/poolact/result.json,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,2040277,4,39,37,35,33,12,12,1,0,4,7,6,0.10256410256410253,8,7,22,0,2,0,37,16,14,9,7,3,4,3,0,33,0
glm-5.3,cost_moderate,poolact,glm_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_moderate/poolact/poolact/result.json,38e6f4647218caf0ae327958bf61db86953a5023c2eed76a2fadfaf2c6fca6b8,1098955,4,35,35,25,25,17,17,1,0,10,17,14,0.2857142857142857,23,2,10,0,0,0,34,52,45,22,21,2,4,2,0,25,0
glm-5.3,cost_moderate,poolact,glm_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_moderate/poolact/poolact/result.json,dbc63f5e150689c207ba981e8b2c37e6fac0a274dcd6e25faa6326d37207a0fe,1410073,4,38,38,29,29,17,17,1,0,9,13,6,0.23684210526315785,15,0,23,0,0,0,38,27,24,18,13,3,4,3,2,29,0
glm-5.3,cost_moderate,poolact,glm_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_moderate/poolact/poolact/result.json,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,1191041,4,38,38,26,26,17,17,1,0,12,17,5,0.3157894736842105,23,1,14,0,0,0,38,46,37,28,11,3,4,3,0,26,0
glm-5.3,cost_moderate,poolact,glm_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_moderate/poolact/poolact/result.json,211d15bc2f98461f218e88d3ce67759a85d0e8caecda30f173d2f20c1c86eec5,1073575,4,40,40,26,26,17,17,1,0,14,17,11,0.35,24,4,12,0,0,0,39,46,36,36,27,4,4,4,0,26,0
glm-5.3,cost_moderate,poolact,glm_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_moderate/poolact/poolact/result.json,57c0f75360b05dc8e1d2e824b77f62dffde8d780c0e76ec95ccfeada41dd792b,1390340,4,38,37,30,30,17,17,1,0,8,17,4,0.21052631578947367,21,1,15,0,1,0,36,49,45,22,5,2,4,2,1,30,0
glm-5.3,cost_moderate,poolact,glm_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_moderate/poolact/poolact/result.json,5bb5f860b5d1e4b651b59a97e70b5b4759d4c6930e366ac21ec828b6a8304d4f,1271541,4,40,39,26,26,17,17,1,0,14,15,10,0.35,20,3,16,0,1,0,38,30,25,9,9,2,4,2,0,26,0
glm-5.3,cost_moderate,poolact,glm_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_moderate/poolact/poolact/result.json,963c61a08a49ed22a0babb5e38d4b12d8ffb183ff0de123bf62f8ffb0d650887,1350275,4,36,36,25,25,14,14,2,0,11,6,5,0.3055555555555556,10,2,24,0,0,0,36,17,11,11,11,4,4,4,0,25,0
glm-5.3,cost_moderate,poolact,glm_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_moderate/poolact/poolact/result.json,8e19e2505ead13e0921b2bd03f7a881e5afd04ccf2a8eeb3d74498428efe464f,1290045,4,38,37,27,27,14,14,1,0,11,11,8,0.2894736842105263,13,12,12,0,1,0,37,27,24,24,16,4,4,4,0,27,0
glm-5.3,cost_moderate,poolact,glm_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_moderate/poolact/poolact/result.json,bd9b99034edf53cdde1706be5e5179f0d0977eec8177205408783f518bae12d7,1419541,4,40,38,27,26,17,16,1,0,13,16,12,0.32499999999999996,23,8,7,0,2,0,38,44,36,25,21,3,4,3,1,26,0
glm-5.3,cost_moderate,poolact,glm_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_moderate/poolact/poolact/result.json,b735a8953224da52f1f675ba44327e7b98fb761e227d5acf7f028c8e8008068e,2129182,4,40,36,32,29,14,14,1,0,8,6,5,0.19999999999999996,7,9,20,0,4,0,36,11,11,11,10,4,4,3,0,29,0
glm-5.3,cost_moderate,poolact,glm_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_moderate/poolact/poolact/result.json,7b02e3c32b5be0d175976bb73ee7ff7f7f9997f0742be72990f76ef451c76784,1747733,4,38,37,29,28,16,16,1,0,9,14,8,0.23684210526315785,18,4,15,0,1,0,37,35,32,32,16,4,4,4,0,28,0
glm-5.3,cost_moderate,poolact,glm_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_moderate/poolact/poolact/result.json,7b5445da7fa835246e42953cabb466026d8473e2d66072f8aec92676209ace49,1749039,4,39,37,26,25,15,14,1,0,13,10,7,0.33333333333333337,12,3,22,0,2,0,37,25,21,21,19,4,4,4,3,25,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_56ef15b95d84185c21e3c4b315c0d4620c78616bd31ebc85cbd1c68d572623e0/result/cached/result.json,f4d2842802996bcfbcf020fef0b570673d40f17263f1ff043d5cd2675ce07b23,1228759,4,14,11,6,4,3,2,2,0,8,0,0,0.5714285714285714,0,4,7,0,3,0,0,0,0,0,0,4,0,0,2,4,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_5c3089042874ad6fcd0e51ddb12efcc4ee29c2b4e78ec8def20a9e8315e93a7c/result/cached/result.json,d492fe106dec326b911245a8435b7f09a8898c9b87156238cd0bbe3c9cbe19a6,605382,4,13,10,7,5,5,4,2,0,6,3,3,0.46153846153846156,7,2,1,0,3,0,0,0,0,0,0,4,0,0,1,6,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_70d3fd32145b9f00968e23164189f6c56896d33039872b1372153da040b9408c/result/cached/result.json,ee06b33c585648d734edfc0f891443eb34462921d1f2a85a0a2d300717735e0a,844470,4,12,11,7,6,4,4,1,0,5,4,1,0.41666666666666663,5,0,6,0,1,0,0,0,0,0,0,4,0,0,1,6,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_791e535dd83d9070a1e5c3c2b76573985eaecc7571796377fb9098c2ad8d8954/result/cached/result.json,cda104ada4ee02b09fbbb5b4bb33657b3113b51b20038c76861a1ffbfb07f5e8,1300012,4,14,11,10,8,6,5,2,0,4,0,0,0.2857142857142857,0,2,9,0,3,0,0,0,0,0,0,4,0,0,1,8,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_2c46df80070693dc9c29c450c98c1f74d06d59b6306ff6c0627d01022f450c99/result/cached/result.json,6ec164bf85e60302c09f1d3ba727c23bdfce1813b51999f3adc27268dc765322,1015711,4,14,12,9,7,7,5,3,0,5,3,3,0.3571428571428571,6,2,3,1,2,0,0,0,0,0,0,4,0,0,1,6,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_12381f53d446c87aabf1d6eb493f2ecc2ccd95e4d87587b0295ff793f3cbfd7b/result/cached/result.json,d79d13f3dc62c6fe191a803fafadb0b4f1550603a7bf5ff394bb08bd9bc66afa,892396,4,12,9,8,5,5,4,2,0,4,1,1,0.33333333333333337,3,3,3,0,3,0,0,0,0,0,0,4,0,0,1,5,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_25d40c92e304d56ef34d2a9e7a5ec289176f5c96e2855a98de62e868d58774f8/result/cached/result.json,525602fc5db03db8a18a92253941a85a8aaca7c9dbdd557696d58006c4f7a2f6,806124,4,13,11,8,7,5,5,3,0,5,4,3,0.3846153846153846,6,0,5,0,2,0,0,0,0,0,0,3,0,0,1,7,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_12505293485ed5a57a9946022947c1c2b15c9ec8a9fb4c9c282fa5019ba33b4b/result/cached/result.json,30f3a29853e6ffeb8e5a4864c3c1230c47b9e28cb0b1579d4cf9f78570b3349a,1439907,4,17,14,9,7,6,5,2,0,8,0,0,0.47058823529411764,0,3,11,0,3,0,0,0,0,0,0,4,0,0,5,7,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_02977b72f3e4ee9e541524ee0303a32424d4ddfddc6f395acb0a5898cf4dcd82/result/cached/result.json,7590b03e3648205f5b5e70548cfe2aec697f7c803c57d743cc38d4c892a19580,1115505,4,12,10,8,6,6,5,2,0,4,1,1,0.33333333333333337,2,2,6,0,2,0,0,0,0,0,0,4,0,0,0,6,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_ad29c6979db45ccd09c654e3ee5062f90c629d3eb257c49cee34c1eada718c75/result/cached/result.json,3ce26bfe200fb110e55daf2819c1ac62349cbea09461cec9b73fb8b734f902b1,1104127,4,14,11,7,5,6,5,2,0,7,2,2,0.5,2,0,9,0,3,0,0,0,0,0,0,4,0,0,3,5,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_e34277dd3f8ff3f8d23d67b5952e2bbae9228733a70dda9d93bdc346e3d9ef5a/result/cached/result.json,44ec071fbcfe138ab424b36be0be2c3fd98a8f136a19e0d1bb04b438ce0125a5,1272873,4,12,9,10,7,5,5,4,0,2,1,0,0.16666666666666663,1,2,6,0,3,0,0,0,0,0,0,4,0,0,0,7,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_c0ff91a3dd161cddc426c7906151c60a3ab973b7912edda239fca1b48ac8b9e3/result/cached/result.json,75490209241a2ecd41ec90b447fb88cc549b687c7c1d72755ab567c08706580c,1494639,4,13,9,8,4,4,2,2,0,5,1,1,0.3846153846153846,3,0,6,0,4,0,0,0,0,0,0,4,0,0,1,4,0
glm-5.3,cost_tight,cached,glm_rerun_20260912,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_8d8a7469f446bc570234f248bcc2eb16216c7872c9917f5e9f30ec1efe4b1991/result/cached/result.json,dca7b647879a33818e0aaad230bb480e11e81e0edf41f386f7ecc9236083456b,955255,4,14,11,7,5,6,5,2,0,7,0,0,0.5,0,1,10,0,3,0,0,0,0,0,0,4,0,0,2,5,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_bcc4af7ea644e33ccd1d0722f6ef6c20799271183810d9020f39dc8b129ac150/result/naive/result.json,67ae2395cef08466a7182a747d3d9666a06a021dad55493f8d26e81e53c9c93f,944724,4,13,11,7,6,4,4,3,0,6,2,2,0.46153846153846156,2,4,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_7e5486a4da23e4af1596092f496a8e1ce507d98ed002e9d820361eaf8fa8e540/result/naive/result.json,2c405bf228e1289f9440bbc4cc2905e56af1bf51166d3f14cc1d2b0e08b8e22d,1048666,4,11,9,8,7,5,5,2,0,3,4,4,0.2727272727272727,6,1,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_d69e47c7f559d9825ff00fb5592c2539a26f576e4f0f40b2ab396a84dd91c112/result/naive/result.json,5e947e84ab3d77b2a2ea3ee0bab7778abff36fc42b022343abde22947c18f905,973445,4,12,8,3,3,3,3,1,0,9,0,0,0.75,0,0,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_03b91e3549530467bc5d17556c6400df9387a8cdcee68896f95093b1b07e43cf/result/naive/result.json,aa7c3a7c8dc93242d0be53200e8c54ab580d161b5d9035896a4810937b64a6d7,1187129,4,13,11,8,6,6,6,3,0,5,1,1,0.3846153846153846,1,3,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_e83ff61adbee354d39df58a0138c6b4281340d2f4333f779d5630a6e9f94bb13/result/naive/result.json,41b1ab5aac1cdba1a78673bc7be6d39bde0a2f327687761afa7b44d22687d670,987353,4,13,11,8,8,6,6,3,0,5,4,4,0.3846153846153846,5,0,6,0,2,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_8f3d85b28960e29ae8c7881cdeb924fd8d7209a080c17fb78257c888068bb998/result/naive/result.json,fb1ad4cb84b277a3b7d3acfebc9abb3c19f97299fcb0ba8c9cec713e57dd0201,787733,4,12,8,8,5,6,4,3,0,4,3,2,0.33333333333333337,6,1,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_6f8e9eecab67ef4b52e3f0bc106ccb1af07f712a6e55ba301c7a8ec92c9c9f68/result/naive/result.json,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,943057,4,14,12,8,6,6,5,4,0,6,4,3,0.4285714285714286,7,0,5,0,2,0,0,0,0,0,0,3,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_f903b2f798f49e51967de49c1a4bdc6cfb7bcdde59b8184d1dcb3d95d5b546db/result/naive/result.json,beb5f13bc8f3aa4d1319dc1d3ffe94606610613237ac6ff224eaaea4504bf909,1263582,4,12,10,9,7,6,5,4,0,3,0,0,0.25,0,2,8,0,2,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_8b4e7c222e89033d9cf2c8d3b0d79ff3c853d357395f96a1f19430dbc71e53da/result/naive/result.json,7b511332c00eec961a4a2e238ac74ad8df98ba9489b103dfd45fea25cfd66c12,1100445,4,14,11,9,6,7,5,2,0,5,1,1,0.3571428571428571,1,4,6,0,3,0,0,0,0,0,0,4,0,0,0,0,0
glm-5.3,cost_tight,naive,glm_rerun_20260912,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_3a307e07e06abc4cada694273edcf5f6b6aa4c77c63890ca2b21ba026ba6233d/result/naive/result.json,8cf2db13647d4a30f0416ed263e72e3678484235f31121baa86c7c5ef62a775c,989267,4,12,8,8,5,6,4,2,0,4,0,0,0.33333333333333337,0,1,7,0,4,0,0,0,0,0,0,4,0,0,0,0,0
