model,regime,strategy,question_index,agent_id,feedback_attempts,feedback_visible,withheld,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,invalid_payload_attempts,own_verified_correct_queries,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,final_answer_hypotheses,evidence_acc,label_acc,termination_reason,result_path
gemini-3.8-flash-medium,cost_moderate,naive,11,3,9,9,0,9,9,6,6,0,5,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_8cc2913a3734b53cbff1eb371dac23118e7cdc6c83ad46d881729035fdc7d37a/result/naive/result.json
gemini-3.8-flash-medium,cost_moderate,naive,12,0,9,9,0,9,9,5,5,0,5,0,0,0,0,0,0,0,0.6470588235294118,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3d22da6e6730d4c6d519ebf43786a7ed372c58f86594b5eb9e818c2efb516e10/result/naive/result.json
gemini-3.8-flash-medium,cost_moderate,naive,12,1,9,9,0,9,9,6,6,0,6,0,0,0,0,0,1,17,0.6470588235294118,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3d22da6e6730d4c6d519ebf43786a7ed372c58f86594b5eb9e818c2efb516e10/result/naive/result.json
gemini-3.8-flash-medium,cost_moderate,naive,12,2,9,9,0,9,9,6,6,0,5,0,0,0,0,0,1,17,0.8823529411764706,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3d22da6e6730d4c6d519ebf43786a7ed372c58f86594b5eb9e818c2efb516e10/result/naive/result.json
gemini-3.8-flash-medium,cost_moderate,naive,12,3,9,9,0,9,9,5,5,0,5,0,0,0,0,0,1,17,0.6470588235294118,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3d22da6e6730d4c6d519ebf43786a7ed372c58f86594b5eb9e818c2efb516e10/result/naive/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,0,0,9,9,0,9,9,8,8,0,4,9,8,6,6,6,1,17,0.8235294117647058,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3eb86b02470d3f0fdf048fce7c819a40e01eb7bf134ad0c6cc14e9d3d07a40e6/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,0,1,9,9,0,9,9,7,7,0,4,8,8,7,7,7,1,17,0.8823529411764706,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3eb86b02470d3f0fdf048fce7c819a40e01eb7bf134ad0c6cc14e9d3d07a40e6/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,0,2,10,10,0,10,10,7,7,0,4,10,9,8,8,8,1,17,0.9411764705882353,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3eb86b02470d3f0fdf048fce7c819a40e01eb7bf134ad0c6cc14e9d3d07a40e6/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,0,3,10,10,0,10,10,6,6,0,3,10,11,9,9,8,1,17,0.8823529411764706,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3eb86b02470d3f0fdf048fce7c819a40e01eb7bf134ad0c6cc14e9d3d07a40e6/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,1,0,9,9,0,9,9,6,6,0,5,9,9,7,7,7,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c0f4e8b0c3a78c016b390ef135dc0112b8db50bf1f0a678a07601209303d162d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,1,1,10,10,0,10,10,8,8,0,6,10,10,7,7,7,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c0f4e8b0c3a78c016b390ef135dc0112b8db50bf1f0a678a07601209303d162d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,1,2,10,10,0,10,10,5,5,0,4,10,11,8,8,8,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c0f4e8b0c3a78c016b390ef135dc0112b8db50bf1f0a678a07601209303d162d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,1,3,9,9,0,9,9,9,9,0,5,9,8,6,6,6,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c0f4e8b0c3a78c016b390ef135dc0112b8db50bf1f0a678a07601209303d162d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,2,0,6,6,0,6,6,6,6,0,3,6,5,3,3,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_67d7106f1e742b910d5add715f73ee5775e5d8f1258d22e019364a8a59111183/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,2,1,9,9,0,9,9,9,9,0,6,9,5,3,3,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_67d7106f1e742b910d5add715f73ee5775e5d8f1258d22e019364a8a59111183/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,2,2,6,6,0,6,6,6,6,0,2,6,5,4,4,4,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_67d7106f1e742b910d5add715f73ee5775e5d8f1258d22e019364a8a59111183/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,2,3,6,6,0,6,6,6,6,0,2,6,6,4,4,4,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_67d7106f1e742b910d5add715f73ee5775e5d8f1258d22e019364a8a59111183/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,3,0,9,9,0,9,9,6,6,0,5,9,7,6,6,4,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_975333d70bb6c1e4a711af7ced8ce58b07f5ede691f0f2cfa145b3c745a2e5d5/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,3,1,8,8,0,8,8,6,6,0,2,8,10,8,8,5,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_975333d70bb6c1e4a711af7ced8ce58b07f5ede691f0f2cfa145b3c745a2e5d5/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,3,2,9,9,0,9,9,9,9,0,7,9,9,6,6,3,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_975333d70bb6c1e4a711af7ced8ce58b07f5ede691f0f2cfa145b3c745a2e5d5/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,3,3,9,9,0,9,9,9,9,0,6,9,9,5,5,2,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_975333d70bb6c1e4a711af7ced8ce58b07f5ede691f0f2cfa145b3c745a2e5d5/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,4,0,10,10,0,10,10,6,6,0,5,10,12,11,11,9,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b8dbe3f015856f6505d36d88d95dfdd8653a0f7613920242acd894c40013d053/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,4,1,10,9,1,10,9,10,9,0,6,9,11,6,6,5,1,17,1.0,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b8dbe3f015856f6505d36d88d95dfdd8653a0f7613920242acd894c40013d053/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,4,2,10,10,0,10,10,8,8,0,7,10,11,5,5,4,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b8dbe3f015856f6505d36d88d95dfdd8653a0f7613920242acd894c40013d053/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,4,3,10,10,0,10,10,9,9,0,8,10,13,7,7,5,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b8dbe3f015856f6505d36d88d95dfdd8653a0f7613920242acd894c40013d053/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,5,0,9,9,0,9,9,9,9,0,7,9,16,10,10,2,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_26e508f7ffbdf2098b8fb0a0250b4e9a82954fabb6273f911841654cbeef919f/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,5,1,6,6,0,6,6,4,4,0,4,6,7,6,6,1,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_26e508f7ffbdf2098b8fb0a0250b4e9a82954fabb6273f911841654cbeef919f/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,5,2,9,9,0,9,9,9,9,0,7,9,13,9,9,2,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_26e508f7ffbdf2098b8fb0a0250b4e9a82954fabb6273f911841654cbeef919f/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,5,3,9,9,0,9,9,8,8,0,7,9,12,9,0,0,0,0,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_26e508f7ffbdf2098b8fb0a0250b4e9a82954fabb6273f911841654cbeef919f/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,6,0,7,7,0,7,7,7,7,0,4,7,9,7,0,0,0,0,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_fdf2dd8cea58fe5784308a7a0be3db3cf7073728d1a166090549cd0dcb9a967d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,6,1,8,8,0,8,8,7,7,0,5,8,9,6,6,6,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_fdf2dd8cea58fe5784308a7a0be3db3cf7073728d1a166090549cd0dcb9a967d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,6,2,7,7,0,7,7,5,5,0,2,7,9,9,9,8,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_fdf2dd8cea58fe5784308a7a0be3db3cf7073728d1a166090549cd0dcb9a967d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,6,3,8,8,0,8,8,6,6,0,4,8,9,8,8,8,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_fdf2dd8cea58fe5784308a7a0be3db3cf7073728d1a166090549cd0dcb9a967d/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,7,0,7,7,0,7,7,5,5,0,1,7,4,4,4,4,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_088ce4e4ee941f49226e972bf28a8037b70ae63bb45aa619df75e26ff035f8e4/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,7,1,6,6,0,6,6,6,6,0,3,6,5,3,3,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_088ce4e4ee941f49226e972bf28a8037b70ae63bb45aa619df75e26ff035f8e4/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,7,2,7,7,0,7,7,6,6,0,3,7,5,4,4,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_088ce4e4ee941f49226e972bf28a8037b70ae63bb45aa619df75e26ff035f8e4/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,7,3,7,7,0,7,7,6,6,0,4,7,5,3,3,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_088ce4e4ee941f49226e972bf28a8037b70ae63bb45aa619df75e26ff035f8e4/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,8,0,10,10,0,10,10,8,8,0,6,10,14,10,10,7,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_e7871f1368882cdd5c13a2de50d3c2f5e3c24c9a13d0f836b61c3022e3aef1e3/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,8,1,10,10,0,10,10,8,8,0,7,10,16,10,10,7,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_e7871f1368882cdd5c13a2de50d3c2f5e3c24c9a13d0f836b61c3022e3aef1e3/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,8,2,10,9,1,10,9,9,8,0,8,9,11,6,6,4,1,17,1.0,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_e7871f1368882cdd5c13a2de50d3c2f5e3c24c9a13d0f836b61c3022e3aef1e3/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,8,3,10,9,1,10,9,8,7,0,6,9,11,8,8,6,1,17,1.0,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_e7871f1368882cdd5c13a2de50d3c2f5e3c24c9a13d0f836b61c3022e3aef1e3/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,9,0,10,10,0,10,10,8,8,0,7,10,15,10,10,6,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_7533305f11578a665adde036bcd236800b8d8731c0e1b1e0105d3584497210da/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,9,1,10,10,0,10,10,9,9,0,9,10,13,8,8,8,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_7533305f11578a665adde036bcd236800b8d8731c0e1b1e0105d3584497210da/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,9,2,9,9,0,9,9,6,6,0,4,9,13,12,12,7,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_7533305f11578a665adde036bcd236800b8d8731c0e1b1e0105d3584497210da/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,9,3,10,9,1,10,9,7,6,0,5,9,13,11,11,7,1,17,1.0,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_7533305f11578a665adde036bcd236800b8d8731c0e1b1e0105d3584497210da/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,10,0,10,9,1,10,9,7,7,0,4,9,7,6,6,5,1,17,0.8823529411764706,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b7a8caa94a8f0c539ce844fad52ff2e648a0711c42fe97d82d3294e3d762b07e/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,10,1,10,9,1,10,9,6,5,0,3,9,7,7,7,7,1,17,0.8823529411764706,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b7a8caa94a8f0c539ce844fad52ff2e648a0711c42fe97d82d3294e3d762b07e/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,10,2,10,10,0,10,10,9,9,0,5,10,9,7,7,6,1,17,0.8823529411764706,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b7a8caa94a8f0c539ce844fad52ff2e648a0711c42fe97d82d3294e3d762b07e/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,10,3,9,9,0,9,9,8,8,0,4,9,8,6,6,5,1,17,0.8235294117647058,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b7a8caa94a8f0c539ce844fad52ff2e648a0711c42fe97d82d3294e3d762b07e/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,11,0,10,9,1,10,9,8,8,0,2,9,10,8,8,6,1,17,1.0,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_989223dc6fbff9eb274747a6b707f69c212226f7a89254fbf752051ba8b35881/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,11,1,10,9,1,10,9,9,9,0,7,9,8,3,3,2,1,17,0.8823529411764706,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_989223dc6fbff9eb274747a6b707f69c212226f7a89254fbf752051ba8b35881/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,11,2,9,9,0,9,9,8,8,0,6,9,8,4,4,4,1,17,0.8823529411764706,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_989223dc6fbff9eb274747a6b707f69c212226f7a89254fbf752051ba8b35881/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,11,3,10,10,0,10,10,6,6,0,5,10,9,6,6,4,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_989223dc6fbff9eb274747a6b707f69c212226f7a89254fbf752051ba8b35881/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,12,0,9,9,0,9,9,6,6,0,3,9,6,4,4,4,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_61250b9858aa1de1a8b078d7fa409828609d844bb6de6f887bf8e3fe6eab882c/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,12,1,9,9,0,9,9,7,7,0,4,9,7,4,4,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_61250b9858aa1de1a8b078d7fa409828609d844bb6de6f887bf8e3fe6eab882c/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,12,2,9,9,0,9,9,9,9,0,6,9,6,2,2,1,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_61250b9858aa1de1a8b078d7fa409828609d844bb6de6f887bf8e3fe6eab882c/result/poolact/result.json
gemini-3.8-flash-medium,cost_moderate,poolact,12,3,9,9,0,9,9,7,7,0,4,9,7,4,4,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_61250b9858aa1de1a8b078d7fa409828609d844bb6de6f887bf8e3fe6eab882c/result/poolact/result.json
gemini-3.8-flash-medium,cost_tight,cached,0,0,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_d23680786a671e951e0245a92c7c78d3ce728f34dec970ef98603dc045dc6650/result/cached/result.json
gemini-3.8-flash-medium,cost_tight,cached,0,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_d23680786a671e951e0245a92c7c78d3ce728f34dec970ef98603dc045dc6650/result/cached/result.json
