model,source,question_id,family,free_score,tight_score,score_change,free_visible,tight_visible,free_unique_articles,tight_unique_articles,shared_articles,common_article_prefix,same_first_article,tight_is_free_prefix,tight_term,free_term,tight_trace_path,free_trace_path
gemini-3.8-flash-medium,phantom_seed2,8,whois,1.0,0.6666666666666666,-0.33333333333333337,21,3,21,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_e59fe6dfcc1a676556ecf70b7d0dd4e76ca1b7918bc7bc94df1e8aaa8b5b05ed/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_82fa0e73cde3a287c943dd509f289033eab3d26989f81d11cbadfef3adda1582/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,32,whatis,0.0,0.0,0.0,30,7,17,2,2,5,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2f571e94a52a7315c9e328d14e6987e41e3a717e88abfeee913a913846e42fe5/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_84af1746bb65de9ed74ec084442f3a514138488045cd649ac7382f38937d761f/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,28,whatis,1.0,0.0,-1.0,20,3,20,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_d4fa453fa08610c23cbcd42a3c3630f12d25ed625de4d28e1991c29b7a325cc8/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_8a3bfee26b00c4fcd7ee712af5e18720330e657742a59cf0e9bc1db9d935c8a6/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,24,whatis,1.0,0.0,-1.0,24,3,24,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_62c68c9d13461efb952217e030bebe03cd85f0d963d0215d49b4bd3da92db90b/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_24_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_8c3961dfbf31ad67092b186e17117657f0a7ca8c7ce0906d7108a63b5ca9fed0/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_24_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,16,whois,1.0,0.5,-0.5,9,3,9,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_bee2489dddfde8332747854a44c5eca736139754271aa3c63d8f717277db36f4/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_8dad3cf8f287537d1855c6b990e320c39851b374e197bb0a758ff90e50b6844b/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,35,whatis,0.0,0.0,0.0,30,2,19,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c772e2f9489a14157b080b57c5661af68b713d4b117d9e57f5770daf79c9941c/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_8fab35871e14b60de45e404736c978a2b048b4afacc28e09d25ace5152caf1cd/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,10,whois,0.23529411764705882,0.23529411764705882,0.0,5,2,5,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3d2e34df64f1101840b0c2e740b0a254205b821e6331d1b32750fdb24d848b18/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_8fc087ddd96aa796dbbcac535ed347779bf99c0736966a09186753619d1b5f4d/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,7,whois,1.0,0.0,-1.0,14,3,14,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_d169f4ba5f0abe7237edfc60b30b608f22981de36c49c037fd923fa29f0a52eb/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_90713bfdfe7b1394b8f6b53997e7186b69f2610fd0132c91ad42e57eeb1edcc2/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,25,whatis,1.0,0.18181818181818182,-0.8181818181818181,26,2,26,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_19b4bfd3214c2d72a0574643f5c22a5f03d1109f25b0eec4f7c113059fe24845/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_97d89cf554507e61416dfda5808a19100499b83d8ab3868076c621a0e01d8cdb/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,28,whatis,1.0,0.0,-1.0,17,3,17,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_ab9d761317d07bec35cb770390558df9c6e9620a767bf821ab6a7f92c934f68b/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_9abae29eadb416d50d02e76510d969873a1ca9b7295d979a6d1aa1ddd338fbfa/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,15,whois,0.0,0.0,0.0,19,4,17,3,3,3,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_5ba363d0768399287d3b025af4fc5818ba827c63ba51324bbf1b68d72de699c1/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_9f9d3a104db9f22f5eb3b9eacf34467153cc2961f5edf03fea4ac81c057e4435/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,5,whois,1.0,0.0,-1.0,15,3,15,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1af31898f17659d724c36077fb24068e84e1fa62709d98bf2ecabba79546ec2f/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_9fd7205cf4b7edbd92a16ba8e1b87c713a39c5ccc3267585327b20ac0370860d/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,31,whatis,0.5,0.0,-0.5,6,2,6,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_44c4e4e16a6405ada51118648a5e9f4a7d97e9ff6bfa60d26ffccd49e1170dd8/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_a2e3f58433fb7c6ccea88356e2d853d75f0236a84bf3f6a1510d463ee96c0788/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,26,whatis,1.0,0.0,-1.0,24,3,24,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2118d829c098d70d64fd37c02433336418158a5cac0f95c06efa7a1a124f1296/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_a9587282f575a42deb36cdfee1c420dab530dbb0fc4e1107391f6edbcc817e17/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,3,whois,1.0,0.5,-0.5,11,3,11,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c10a60aee3488abd6047acfb4c38c837fcccee016e0fb84e3c781fbc984913d9/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_aade6c9e69713a68dbd11dd291f8abc55a75e57569ec8c0a5e01889361eff8cb/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,34,whatis,0.16666666666666669,0.0,-0.16666666666666669,8,3,8,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_68745c7bccac918819bb5847300731242a544455494271f0a81bbb881acdb01b/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_ac88ff522c06a9beb0d143bcd1a53979cfdd0c53414a5745e710effedcd6b836/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,15,whois,0.6,0.0,-0.6,30,2,26,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c4c4d17684b175778e9d5756cb9507d52c485a385efe590de1a8a9a08bb68cb1/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b186b0279a120b494d4717e9de240d17108f2d05e75c80ed990e4ac45f05e6cd/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,27,whatis,0.0,0.0,0.0,30,2,30,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c19b664fe25247eef974b81bdec0f0f3cb5a65d995b6e2f8b6f44c9ffa726b4e/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_27_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b291ddb1ad1e283fb1831aa9af1b357930b24134ee560a639a548996c56223dd/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_27_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,36,whatis,0.0,0.0,0.0,30,5,24,3,3,2,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c0f75b6f2e0e7d28fbab8a9c20cc89bce1865723ada30262da6e196e69404505/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_36_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b6a247a11cbf12f5258fe21d4cc7ed8db4c163a881a44601df0441961d8c1a4e/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_36_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,19,whois,0.0,0.0,0.0,20,3,20,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_439515846004bd14ed2707b3f90cf54600902bd874f83aa1c7d696d9ef1b19db/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_bc0f12145e546198d4971c98397a9a308c9c6f4b55a7ade6c756d09bebb1056b/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,6,whois,1.0,0.0,-1.0,30,11,30,3,3,2,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_919ba8e4e733b8f586cb777dca9ee65b308e58cec52a8011f8facd78abf2b83e/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_be984264845242ac763c393ce42ae9ea43960f3cf087606ecbf48d83708c320b/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,11,whois,1.0,0.0,-1.0,30,4,15,3,3,4,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_776640f9012265e96db8ebaf3ae272338efd89bb8f312a75213b2fdac3b0bb33/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c5adb22ea616669a7ca2edbaa1f3374a280dfdbdb78c1b832f8b09e04dacafae/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,13,whois,0.0,0.0,0.0,30,6,15,3,3,4,True,False,natural_answer,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1542d6e0942047d150c334bb75a831ca70d75fb2d3304b5f387b7208f458bc82/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c88ceeb127e9421aa0ea98d5892e2c472034f03cf4d8dbec45dc3a622927223d/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,0,whois,1.0,1.0,0.0,5,3,5,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_4746303e62de7b67c6f102d268740b5c09103fbc2d52699d877621353958086b/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_cb649b07df783bb3cf582cb1f60abae9222a617239e639c3b1dde7fb598b2457/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,20,whatis,1.0,0.4,-0.6,12,2,12,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_c549512f1ce02a2b6fc83efa77b79c6a1ab29f9614172d5573721d974ecaeddb/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_cc2b79e9cde6a6528642eb8ecae06b5f7d19d4cf499f7e5193eb2833bfbae4af/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,3,whois,1.0,0.5,-0.5,14,2,14,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3775c06ffef9994686f3eba2a75532acdd615c170d3785609f6740d03d913bd3/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_dcc2b7c9165d003b384b0c935cd1e479b835463472a929b881308d82efddaa00/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed2,12,whois,1.0,0.0,-1.0,10,3,10,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_f1ba73669cb16a2ac2855b8ea9131c1edf720e69eef60f66bc5902709e4000af/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_defbf7936ff3c7bed5b7ac645f67babf8a0d6ac8efc37fed926a73ed3420348e/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json
gemini-3.8-flash-medium,phantom_seed3,33,whatis,0.0,0.0,0.0,30,3,21,3,3,3,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_510e615e09a295f7e49d35f6ade7827618c51f95834ecc5173fbba9d461945e3/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_dfb4e5e3949ea492b3314e68b5b696a2f204754311eb8a6230d07f6fba3dc193/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json
