model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_path,trace_sha256
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,12,1.0,natural_answer,natural_model_answer,13,13,0,11,11,10,6,4,4,0,6,5,0,0,1793.0991653818637,1793.0991653818637,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e1b70b22b890194973ba2033e98a24b3c28d7e012b39f4033428a7c357430532/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,6e286d3d3bf81a2f774cae6b8d33dd9d6d35156a0fc963d52bc95c0033a24fbb
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,7,1.0,max_steps_reached,forced_model_answer,30,31,1,29,29,27,20,7,7,0,20,9,0,0,5966.238274415955,5966.238274415955,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e37f41d10d7b762a32d505cce765d075bb9376d82f530c37d2a4736e0b41a0f0/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,06a5e3b9b56d87c6d57eec3b4475da46550ab150ea4abd1cbde1f3fab12eb9b4
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,20,0.4,natural_answer,natural_model_answer,20,20,0,18,18,16,10,6,5,1,10,8,0,0,3046.1837805062532,3046.1837805062532,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e38c398b0e8d159cabaee78ca3c17ed774c3456592d28b954d4c7f43f2d2ce19/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,790f9e55c1016a47c001158dddc65268cd14212f9cf7f550b230fb89b8d2752e
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,3000.0,0.29833472955351076,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e38fa7802649afb07e48f5bb25e4d410baf316519e57b025ceb046cf2e46bfaf/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,cc7e2b9d1336b2d3fa5fb0449fac8cebf238d3a34c13e62330ac00e8fbdb3451
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,14,0.0,time_budget_exceeded,forced_model_answer,4,5,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e3ad9f4a768afc8c7a8d018099bcd7d5d73c0a62f6eb6994ef8e4c50a3b1f549/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,d5a02be7d2a34c7232cb402766ca0ca3c56738e1a1a1dd407ed96d439221798f
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,2,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,294.68730729073286,1179.6856113430113,1179.6856113430113,900.0,1.3107617903811237,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e414e93fafbd91ee5dfc56d64f63bce67028394281a36849f152fae569420665/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,59f79de59f9eb4d0ebf5722ee1c21d8b57ef1dbd95cb815a16bc0789da955903
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,8,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,282.02453597448766,1158.7513317260891,1158.7513317260891,900.0,1.2875014796956545,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e47bea85496621015091d2df8fff819611c1c7337f7d640083cea10c74d96e0e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,e8ea55cc9cc264c81cae8dd96f66ba4a32d6e0426c112f6fe18999534ff7d507
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,19,0.0,max_steps_reached,forced_model_answer,30,31,1,29,29,27,26,1,1,0,26,3,0,0,7767.733967443928,7767.733967443928,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e65c506212b5c3273d3b776f9f71f95ff083925377e7263d33b0d5d916d7715c/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,1810535f7151d766222d602f11e8897e7a85252d524109c1793d940f59b6f7c3
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,32,0.0,natural_answer,natural_model_answer,12,12,0,11,11,9,9,0,0,0,9,2,0,0,2719.4934620987624,2719.4934620987624,,,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e714ce16bf436b09b3a7908f02d3c28a26bcf52e91c19caf95a12bbeee497f28/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json,dc27295fb73db2d1d3f8029f3d54c56343358de708867d45621d963b32dd8546
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,2,1.0,natural_answer,natural_model_answer,17,17,0,15,15,15,13,2,2,0,13,2,0,0,3882.9157473612577,3882.9157473612577,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e7a1c4efa42176fc2b593a5ca7f64b1be0f21e14f89d7a54df8572518d965c0d/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json,b600d94783cb409b63666f76d02ebb5bc7e46bec713c56045fee9ec7e0dd4d75
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,28,0.0,time_budget_exceeded,forced_model_answer,4,5,1,3,2,2,2,0,0,0,3,0,1,304.4357260502875,903.5925349406898,903.5925349406898,900.0,1.0039917054896554,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e90635df42026b97f358b77d11323b68b229669f993212e02969f2eff2507832/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json,5c70889d21279d5ec7e92b4b4a6509cca4486404fab8ae8f75aeb4161aa3332b
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,12,0.0,time_budget_exceeded,forced_model_answer,7,8,1,6,5,5,2,3,3,0,3,3,1,315.90347358956933,916.09450513497,916.09450513497,900.0,1.0178827834833,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ea2e6fb3e0d65442e26e023b3620412741ce29fa1f51ca6e4909a1aed40f80e3/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,088e9699ff6d15a01ef26fe802ff11f5bb4d0f09eb886ef8b1f782360d3809b2
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,22,0.5,natural_answer,natural_model_answer,16,16,0,14,14,13,10,3,3,0,10,4,0,0,3011.1022825352848,3011.1022825352848,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ebafc8b8de09a552ead5d1e5a3f3866b87224ef1bfb3647a650d6954456cda71/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_22_r0_s2200.json,db44c1c7f5907ea328999d6de789fb05945450922cee6fd599a38249fa7a7696
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,13,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,914.3215529154986,914.3215529154986,,,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ed9b64135a27ceb4f39778760fbe3b96ea11f6039db9d59bd3c2fd87eef97180/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,7eb22f36e40ca10d3cde919a2279354f60f448859f6823c8002e23f2b20a17c4
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,33,1.0,natural_answer,natural_model_answer,9,9,0,7,7,7,7,0,0,0,7,0,0,0,2093.412144444883,2093.412144444883,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_eeb7e2cffe337135a5aad230395fadaa7e6478d3dcf58f7a687bd079b09052bd/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json,8bbac7999f95f5c3379e3994cd2437ea634f21f6872c9d8eacaff40bcc47f955
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,9,1.0,time_budget_exceeded,forced_model_answer,11,12,1,10,9,9,9,0,0,0,10,0,1,297.02365688048303,3011.358423018828,3011.358423018828,3000.0,1.003786141006276,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_eefb7d2486b801e4273815178d7ae017bc88015bf2db33e772d9e36a11056bc0/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,79c6e0e625e2557ff043ad923f2fdb2d23775db01fefce09e95ab442e09331aa
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,28,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,287.6779109425843,1186.5268124360591,1186.5268124360591,900.0,1.3183631249289545,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ef46822eb0c7813ad953f52cd571c97f03c83bd47e6771c358bbc34ed2094de1/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,9ef1f073c910acd51c094979d174e834b141bb73b54f2d87124dc57dbfb9aafe
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,19,1.0,natural_answer,natural_model_answer,9,9,0,7,7,7,7,0,0,0,7,0,0,0,2099.9235822819173,2099.9235822819173,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_efff964cbbf8b1bf2834384c2d6665318490bd88cf697ee5441dfd27daf199dd/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json,23875736432e11198f73b08777196c7b5f8385708525d145f458f7ffc15c90fc
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,19,0.6666666666666666,natural_answer,natural_model_answer,5,5,0,3,3,3,3,0,0,0,3,0,0,0,887.1450058743358,887.1450058743358,900.0,0.9857166731937064,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_f1a653cf0bce913c6a862b59406fce99907625dc06773ca351340211b1f86c8d/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json,c4eb1c67916cee6df7101c64dd2077f2c7a4fa3594bd5dab11124ae3c149496e
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,31,0.5,natural_answer,natural_model_answer,7,7,0,5,5,5,5,0,0,0,5,0,0,0,1510.702954242006,1510.702954242006,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_f2c04b064de3192e8f7d46c359b75863ab31310b9f7847defd60a4c45280fcc6/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json,9580b17885ce479cd85f61d432d60d7895e4e8c7ecf20f6ae79495ec0b661f81
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,25,0.18181818181818182,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,310.4403416067362,1204.0282127074897,1204.0282127074897,900.0,1.3378091252305442,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_f4a70425335b8731476419755c9cf36ff829d5dc813857f7782e7d0803d3bdcd/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json,1c039f5e15b0611bf17f465da72335587e83eb190e570e8f9fade94503da7e61
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,15,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,27,20,7,7,0,20,10,0,0,5933.456450216472,5933.456450216472,,,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_f9fdea8471bf7ff42b8fdd970bddd74a7e924f313bd3454d1e17443ba7c7b3a5/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,e7dc8de8cf05644d22be7430f2f2f8635ace889659ab65b5fdbe9f4189687a6a
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,7,0.0,empty_model_response,forced_model_answer,9,10,1,7,7,7,7,0,0,0,7,0,0,0,2077.6159108243883,2077.6159108243883,3000.0,0.6925386369414628,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_fa4fe87a41f7e7750e81ebf7fd28c16a57b08663e2db1639c4da3233b1654721/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,6e302c8e67d7524d79d49b74bfe92b197c96aa54859a33955f4cbf1907d47ee7
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,31,0.33333333333333337,time_budget_exceeded,forced_model_answer,7,8,1,7,6,6,3,3,3,0,4,3,1,317.02855667099357,1192.9708419274539,1192.9708419274539,900.0,1.3255231576971709,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_fbba680f9588ffaf27dfd514fa82d2d02313a8ff17d8c8f179687f6e03fbb441/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json,9e4c3e41c1ad67c8bd510517ab88d4bc22e9cd015860d9c1341d2a19f9ba4f95
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,33,1.0,natural_answer,natural_model_answer,9,9,0,7,7,7,7,0,0,0,7,0,0,0,2093.412144444883,2093.412144444883,3000.0,0.6978040481482943,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_fcac22cf3a0db87777447d4e5b66a39d4206b19e859a7be0888ce4964b802dd8/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json,e3c23df631f0f3f0780a63b224f3e1909c639af3ee9df5a5e023eca9ebcde38b
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,25,0.0,time_budget_exceeded,forced_model_answer,4,5,1,3,2,2,2,0,0,0,3,0,1,310.7089015468955,915.7880274020135,915.7880274020135,900.0,1.017542252668904,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_fdccb3880173e3741df00517719102bea324d1aa56af415591bbd42f6a20340c/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_25_r0_s2200.json,c6a9b93d4952039a3370ca599d5b60e4b4003de67225df285ca0955b5f8caf6f
gemini-3.8-flash-medium,gemini_snapshot,cost_free,whatis,phantom_seed3,27,1.0,natural_answer,natural_model_answer,26,26,0,25,25,25,25,0,0,0,25,0,0,0,7530.510473111644,7530.510473111644,,,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_04cfa88ebc8d83cf3787aab10179a7f56ab2ae1e82f816afbb633fd90164f3c2/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json,bb897ec4c23c0241e42a1941b9c181a23efadd7db8745671ff26e8c064faa748
gemini-3.8-flash-medium,gemini_snapshot,cost_moderate,whois,phantom_seed3,17,0.0,time_budget_exceeded,forced_model_answer,13,14,1,13,12,12,10,2,2,0,11,2,1,304.11955517716706,3294.3229649960995,3294.3229649960995,3000.0,1.0981076549987,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_09b1e780bf658f263e8f8a0fe22a41e079711a353ae4d51a3a08e96606e4e521/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,dc48f618804dc3b9bcc54e9dbcf8a20a1bb7f9225b3434154a13865f5e6c260a
gemini-3.8-flash-medium,gemini_snapshot,cost_tight,whois,phantom_seed3,16,0.0,time_budget_exceeded,forced_model_answer,7,8,1,7,6,6,3,3,3,0,4,3,1,285.3454941045493,1167.8931282833219,1167.8931282833219,900.0,1.297659031425913,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_19abbf7bce8f5706615cd2b4d35897fc0adbf694409ac7edd36f6acbbde6595a/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,86c6774d15ad77d25b99f0421a409cd6380eb406c1d8499a32ad3326a6dc1edc
gemini-3.8-flash-medium,gemini_snapshot,cost_free,whois,phantom_seed2,4,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2450.99493233487,2450.99493233487,,,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_1c5a359b907bcce1f71c6c4e5725714ee69d601ea3563ccd03ffb8fa25eb8092/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,318df30a50e8c7e7457f627d832b6cf6955111f00c03c7793e034e945015b678
gemini-3.8-flash-medium,gemini_snapshot,cost_tight,whois,phantom_seed3,4,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,897.3272650688887,897.3272650688887,900.0,0.9970302945209875,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_25a305a62ca45a1b5f50cf0a13bfbd7dc41861ad00ffb5fcd5a47a79f4087a8e/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,5f37d48bb73b63f395daa770f8b423082c8558278a41e165cda096ec997efb69
gemini-3.8-flash-medium,gemini_snapshot,cost_moderate,whois,phantom_seed2,12,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2103.437085263431,2103.437085263431,3000.0,0.7011456950878103,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_2cdeefce3c4931a1ec941fad3132416616d8610d1176dd17223254dc6d1cfa69/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,a4a31cf5f2b93ae31e99d36bc1f2d80f246d87de84adb577d09790eb94a3f3bd
gemini-3.8-flash-medium,gemini_snapshot,cost_free,whois,phantom_seed3,0,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2435.6970451492816,2435.6970451492816,,,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_3a2ee80d9d584a78ffe8144f7f3f35baa77f7352080e36ab8f0db0e96607401c/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,992aaeff42d7c83a73a2228f58d572627f22f4732578422103d2c8161ec28047
gemini-3.8-flash-medium,gemini_snapshot,cost_free,whatis,phantom_seed2,31,0.888888888888889,max_steps_reached,forced_model_answer,30,31,1,30,30,30,18,12,12,0,18,12,0,0,5366.685197995976,5366.685197995976,,,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_4fab2c3fab3e36d22ec213d5100c7f7af436e3ea613d8d99a631a6fecd0a6ade/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json,9c4c4c24dcf7f4fb08ba122be52d40243b6cc99307ccb2f30776a1364a27e484
gemini-3.8-flash-medium,gemini_snapshot,cost_tight,whois,phantom_seed2,14,0.5,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,869.6942503377795,869.6942503377795,900.0,0.966326944819755,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_51abf9b8da37cd61e28d9e0f1073d49844b6ab7b5ce91054f90faaa0aa463900/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,c9bcf6048ffb8d39facddd43765252219ae4f76ee300b63c3b926b771aac0d31
gemini-3.8-flash-medium,gemini_snapshot,cost_moderate,whatis,phantom_seed3,21,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2698.7941840756685,2698.7941840756685,3000.0,0.8995980613585561,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_5b3cf8449c6bc0c4de90e19f27ddbb02bf623d0a8aa182141ef0497887f8759c/result/gemini-3.8-flash-medium_cost_moderate/traces-v2/restricted_search_phantom_seed3_21_r0_s2200.json,d1307cc04cc287d9e317cc3ae8677a582f7179b398374f6da71f190d96470d86
gemini-3.8-flash-medium,gemini_snapshot,cost_free,whois,phantom_seed3,1,1.0,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1829.3072879035026,1829.3072879035026,,,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_6043c932abcef182ac09dd90eb95eb97a5ca2b1d79009d73510e78c30f54eb9e/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,2054171858db68431b9da9cf05e2db5127032a21506e44ff96d797285233aa0f
gemini-3.8-flash-medium,gemini_snapshot,cost_tight,whois,phantom_seed2,17,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,296.7075724899769,1177.0561488065869,1177.0561488065869,900.0,1.3078401653406522,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_7508f520620e20e0c4c5f081f8edaed1bb272ab4ccc40241f0e87789114653f0/result/gemini-3.8-flash-medium_cost_tight/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,959d7ce3fdf503de8de390257b000dbeb96e865aa8caabf04bce14a877a7e498
gemini-3.8-flash-medium,gemini_snapshot,cost_free,whois,phantom_seed3,8,0.0,natural_answer,natural_model_answer,26,26,0,25,25,25,24,1,1,0,24,1,0,0,7118.452703719959,7118.452703719959,,,0,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_790198266be11d75781bb6d70aa0e95b337e6cdcb4b79d05e9032ce32c474249/result/gemini-3.8-flash-medium_cost_free/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,83ddea7a7abce49663f9a4f8efd426540ebf36f9529a8c0f38aac9e7e341ea51
