model,budget,doc_index,doc_id,order,source_cohort,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional,slot_id,source_sha256,source_origin,historical_source_sha256,agent_id,score_version,answer_change_reason,verification_eff,visible_verification_eff
deepseek-v4-flash-0731,cost_tight,10,23,2,deepseek_original,8edae2b8de970b095be1869f2ae2d22222934b5bfa2685bb77b44a721e7a061f,187683,17,0.8235294117647058,0.35294117647058826,0.35294117647058826,0.47058823529411764,0.5714285714285714,3,2,3,0,1,2,0,1,2,1,1,time_budget_exceeded,forced_model_answer,4,917.9151348490268,900.0,1.0199057053878076,1,0,0,2,0,0,0,2,1,1,0,1,0,0,11,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.696969696969697,0.5606060606060606,0,0.8,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333,0.0,46650b884985577f3ad4909e,8edae2b8de970b095be1869f2ae2d22222934b5bfa2685bb77b44a721e7a061f,existing_trace_rescored,8edae2b8de970b095be1869f2ae2d22222934b5bfa2685bb77b44a721e7a061f,-1,new,unchanged,0.0,0.0
deepseek-v4-flash-0731,cost_tight,11,24,0,deepseek_original,ec040bb68f020be6e3973bf412109923447b7ea857551b3b2a543fb8ddfd38a2,370465,17,0.7058823529411765,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.5833333333333334,3,3,2,1,1,2,1,1,1,1,1,natural_answer,natural_model_answer,5,883.1977619882673,900.0,0.9813308466536304,1,0,0,2,1,1,1,1,1,0,1,0,0,1,10,0.9,0.2,0.2,0.7,0.8,0.1,0.9,0.47,0.1,0.7777777777777778,7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0,0,0.5714285714285714,0.42857142857142855,1.0,0.14285714285714285,0.0,66410eeca3df84b81a026300,ec040bb68f020be6e3973bf412109923447b7ea857551b3b2a543fb8ddfd38a2,existing_trace_rescored,ec040bb68f020be6e3973bf412109923447b7ea857551b3b2a543fb8ddfd38a2,-1,new,unchanged,0.2,0.2
deepseek-v4-flash-0731,cost_tight,11,24,1,deepseek_original,5a4c90a6497487679af556b7cc6943e908a78eccdd29a29287ec39034f1b80d1,260079,17,0.8235294117647058,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.42857142857142855,3,3,2,1,2,1,1,1,1,1,0,natural_answer,natural_model_answer,5,888.8745707925409,900.0,0.9876384119917121,1,0,0,2,1,1,1,1,0,0,1,0,0,2,10,0.9,0.3,0.3,0.6,0.7,0.1,0.8,0.49,0.1,0.6666666666666666,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.14285714285714285,0.0,a9d05f523f83e96a5ff4a30a,5a4c90a6497487679af556b7cc6943e908a78eccdd29a29287ec39034f1b80d1,existing_trace_rescored,5a4c90a6497487679af556b7cc6943e908a78eccdd29a29287ec39034f1b80d1,-1,new,unchanged,0.125,0.125
deepseek-v4-flash-0731,cost_tight,11,24,2,deepseek_original,0ce1bab53e6e443a82a1548f5191e0482d55ecc58ca97cb231880b0f9ce506c7,185421,17,0.8823529411764706,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.5333333333333333,3,2,1,2,0,3,1,0,2,0,0,time_budget_exceeded,forced_model_answer,5,906.7422733269632,900.0,1.007491414807737,1,0,0,1,1,0,0,2,1,1,0,1,0,0,10,0.9,0.1,0.1,0.8,0.9,0.1,0.8,0.37,0,0.8888888888888888,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285,0.0,910bcf7c14d33a7314d97a49,0ce1bab53e6e443a82a1548f5191e0482d55ecc58ca97cb231880b0f9ce506c7,existing_trace_rescored,0ce1bab53e6e443a82a1548f5191e0482d55ecc58ca97cb231880b0f9ce506c7,-1,new,unchanged,0.0,0.0
deepseek-v4-flash-0731,cost_tight,12,25,0,deepseek_original,f720a32eafb2d40bd37020c51165dd44dfc7e2dd4c4fc91aead07e1572490050,155013,17,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.4,4,3,2,2,3,1,0,1,3,1,1,time_budget_exceeded,forced_model_answer,4,1189.716480979696,900.0,1.321907201088551,1,0,0,2,1,0,1,2,1,1,0,1,0,2,7,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.9285714285714286,0.6428571428571429,0.14285714285714285,0.8571428571428571,10,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.1,0.0,167d06ea61fccd037cc2dec4,f720a32eafb2d40bd37020c51165dd44dfc7e2dd4c4fc91aead07e1572490050,existing_trace_rescored,f720a32eafb2d40bd37020c51165dd44dfc7e2dd4c4fc91aead07e1572490050,-1,new,unchanged,0.0,0.0
deepseek-v4-flash-0731,cost_tight,12,25,1,deepseek_original,de77e86438abc7d535210640482535a9b8d838daa69abe1236aecff2445e84cc,83137,17,0.8235294117647058,0.5294117647058824,0.5294117647058824,0.29411764705882354,0.35714285714285715,3,2,2,1,1,2,1,1,1,1,1,time_budget_exceeded,forced_model_answer,3,901.596673540771,900.0,1.0017740817119678,1,0,0,1,1,1,0,1,0,1,0,1,0,0,7,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.42857142857142855,0,0.8333333333333334,10,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.1,0.0,5cd0658074e17b1e2fddd7d9,de77e86438abc7d535210640482535a9b8d838daa69abe1236aecff2445e84cc,existing_trace_rescored,de77e86438abc7d535210640482535a9b8d838daa69abe1236aecff2445e84cc,-1,new,unchanged,0.1111111111111111,0.1111111111111111
deepseek-v4-flash-0731,cost_tight,12,25,2,deepseek_original,116d6cf3a8982d67dfcd6c64933e7c34887d1d105efed30e00c1dca66d50366c,111763,17,0.8235294117647058,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.42857142857142855,3,2,2,1,1,2,2,0,1,1,0,time_budget_exceeded,forced_model_answer,4,921.6089695040137,900.0,1.0240099661155708,1,0,0,1,1,1,0,1,0,1,0,1,0,0,7,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.9285714285714286,0.6428571428571429,0,0.8571428571428571,10,0.7,0.7,0.7,0,0,0.3,0.7,1.0,0.1,0.0,ad940c9f61e948b233df538d,116d6cf3a8982d67dfcd6c64933e7c34887d1d105efed30e00c1dca66d50366c,existing_trace_rescored,116d6cf3a8982d67dfcd6c64933e7c34887d1d105efed30e00c1dca66d50366c,-1,new,unchanged,0.25,0.125
gemini-3.8-flash-medium,cost_free,0,1,0,gemini_snapshot,ebe09a6890fcc7e3a708e93af21896f317da0511219b11dc6bea1a431f0ea1b7,292690,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,30,30,13,17,25,5,12,5,13,1,1,max_steps_reached,forced_model_answer,30,8979.19819462113,,,,,0,13,17,12,5,13,1,0,0,0,1,25,13,1,0.7692307692307693,0.7692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.8846153846153846,0.8974358974358975,0.7692307692307693,0.23076923076923078,4,1,1,1,0,0,0,1.0,1.0,0.75,0.0,23c805d5490c54049e82a93f,ebe09a6890fcc7e3a708e93af21896f317da0511219b11dc6bea1a431f0ea1b7,existing_trace_rescored,ebe09a6890fcc7e3a708e93af21896f317da0511219b11dc6bea1a431f0ea1b7,-1,new,unchanged,0.8571428571428571,0.8571428571428571
gemini-3.8-flash-medium,cost_free,0,1,1,gemini_snapshot,742a0e6e0104dd877f5ac8f38369a3c6c2141d459a5124a913c7ec211286f7ec,317233,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,30,30,10,20,24,6,10,3,17,1,0,max_steps_reached,forced_model_answer,30,8981.151853725314,,,,,0,10,20,10,3,17,0,0,0,0,1,24,13,1,0.7692307692307693,0.7692307692307693,0.23076923076923078,0,0.23076923076923078,0.8923076923076924,1.0,0.46153846153846156,0.23076923076923078,4,1,1,1,0,0,0,1.0,1.0,1,0.0,fc942005c3bb35cb5a8ac12f,742a0e6e0104dd877f5ac8f38369a3c6c2141d459a5124a913c7ec211286f7ec,existing_trace_rescored,742a0e6e0104dd877f5ac8f38369a3c6c2141d459a5124a913c7ec211286f7ec,-1,new,unchanged,0.7142857142857143,0.7142857142857143
gemini-3.8-flash-medium,cost_free,0,1,2,gemini_snapshot,bb308916b4560936ae05f6d6afbb6ce1d6cc22b91c8045732903ca29751ca624,313268,17,1.0,1.0,1.0,0.0,0.0,30,30,17,13,25,5,16,6,8,1,1,max_steps_reached,forced_model_answer,30,8978.946049567312,,,,,0,17,13,16,6,8,1,0,0,0,1,25,13,1,1,1,0,0,0,1.0,1.0,1,0.0,4,1,1,1,0,0,0,1.0,1.0,1,0.0,bc44bc3287c2eed63fa4e120,bb308916b4560936ae05f6d6afbb6ce1d6cc22b91c8045732903ca29751ca624,existing_trace_rescored,bb308916b4560936ae05f6d6afbb6ce1d6cc22b91c8045732903ca29751ca624,-1,new,unchanged,0.9411764705882353,0.9411764705882353
gemini-3.8-flash-medium,cost_free,1,2,0,gemini_snapshot,4fc189ef24cfa3beb27272a45c857eaa0e1b1af7ff2be18e1069b2c94d960da4,249428,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,25,25,17,8,21,4,17,3,5,1,0,natural_answer,natural_model_answer,26,7495.517905689776,,,,,0,17,8,17,3,5,0,0,1,0,0,21,14,0.9285714285714286,1,0.9285714285714286,0,0,0,1.0,1.0,1,0.0,3,1,1,1,0,0,0,1.0,1.0,1,0.0,b7e87d2d51f30f05f1d8ffac,4fc189ef24cfa3beb27272a45c857eaa0e1b1af7ff2be18e1069b2c94d960da4,existing_trace_rescored,4fc189ef24cfa3beb27272a45c857eaa0e1b1af7ff2be18e1069b2c94d960da4,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,1,2,1,gemini_snapshot,8e4cce153dc40568d77bd65a7a63c93569bfc819dfd9d85cb5852faf94fc8940,291670,17,1.0,1.0,1.0,0.0,0.0,22,22,17,5,18,4,17,1,4,1,0,natural_answer,natural_model_answer,23,6598.591252788901,,,,,0,17,5,17,1,4,0,0,1,0,0,18,14,1,1,1,0,0,0,1.0,1.0,1,0.0,3,1,1,1,0,0,0,1.0,1.0,1,0.0,1e37e94b57a2f1c9ec0e5dd4,8e4cce153dc40568d77bd65a7a63c93569bfc819dfd9d85cb5852faf94fc8940,existing_trace_rescored,8e4cce153dc40568d77bd65a7a63c93569bfc819dfd9d85cb5852faf94fc8940,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,1,2,2,gemini_snapshot,496257441ac4c07160993f32d9e12de6aa94e9a628102a785dd8c6a686607d34,228212,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,22,22,17,5,18,4,17,1,4,1,0,natural_answer,natural_model_answer,23,6601.939009306952,,,,,0,17,5,17,1,4,0,0,1,0,0,18,14,0.9285714285714286,1,0.9285714285714286,0,0,0,1.0,1.0,1,0.0,3,1,1,1,0,0,0,1.0,1.0,1,0.0,a2fbb54fb3bd610627bf1d8a,496257441ac4c07160993f32d9e12de6aa94e9a628102a785dd8c6a686607d34,existing_trace_rescored,496257441ac4c07160993f32d9e12de6aa94e9a628102a785dd8c6a686607d34,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,2,4,0,gemini_snapshot,9f0dc18552ea122c561897f9caf6084d4a447b4725d914244b1c6483df55056e,257406,17,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,30,30,16,14,14,16,16,1,13,1,1,max_steps_reached,forced_model_answer,30,8952.74586644955,,,,,0,16,14,16,1,13,1,0,0,0,1,14,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,11,1,1,1,0,0,0,1.0,1.0,1,0.0,9c329b449bd583ade18bb898,9f0dc18552ea122c561897f9caf6084d4a447b4725d914244b1c6483df55056e,existing_trace_rescored,9f0dc18552ea122c561897f9caf6084d4a447b4725d914244b1c6483df55056e,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,2,4,1,gemini_snapshot,cb349b97b2b3c003bf66029b830d9eda7b0d7e51d3e80a9c77e2b7a44b8ef96c,200420,17,1.0,1.0,1.0,0.0,0.0,21,21,17,4,6,15,17,0,4,1,0,natural_answer,natural_model_answer,22,6316.081423312426,,,,,0,17,4,17,0,4,0,0,1,0,0,6,6,1,1,1,0,0,0,1.0,1.0,1,0.0,11,1,1,1,0,0,0,1.0,1.0,1,0.0,e0da87073b7a4b762b0b4504,cb349b97b2b3c003bf66029b830d9eda7b0d7e51d3e80a9c77e2b7a44b8ef96c,existing_trace_rescored,cb349b97b2b3c003bf66029b830d9eda7b0d7e51d3e80a9c77e2b7a44b8ef96c,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,2,4,2,gemini_snapshot,9f9fe5d82056a095eb3dab4447614993b6372ea78e51f4c1956a5eb57a0e1bd7,215594,17,1.0,1.0,1.0,0.0,0.0,15,15,13,2,6,9,6,0,9,1,0,natural_answer,natural_model_answer,16,4522.724193921313,,,,,0,13,2,6,0,9,0,0,1,0,0,6,6,1,1,1,0,0,0,1.0,1.0,1,0.0,11,1,1,1,0,0,0,1.0,1.0,0.6363636363636364,0.0,bba225e8c174d9bed5e275ac,9f9fe5d82056a095eb3dab4447614993b6372ea78e51f4c1956a5eb57a0e1bd7,existing_trace_rescored,9f9fe5d82056a095eb3dab4447614993b6372ea78e51f4c1956a5eb57a0e1bd7,-1,new,unchanged,0.35294117647058826,0.35294117647058826
gemini-3.8-flash-medium,cost_free,3,5,0,gemini_snapshot,44b13e20a542d770085581b93507b0afa8b2392d745f4fe454e929e4f090d71f,201757,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,22,22,17,5,7,15,17,2,3,1,0,natural_answer,natural_model_answer,23,6555.468322606757,,,,,0,17,5,17,2,3,0,0,1,0,0,7,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0,0346d154aa8613750e1fafdc,44b13e20a542d770085581b93507b0afa8b2392d745f4fe454e929e4f090d71f,existing_trace_rescored,44b13e20a542d770085581b93507b0afa8b2392d745f4fe454e929e4f090d71f,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,3,5,1,gemini_snapshot,e94ee8f2138dc57e131f3446fb90717c6213569aaceb52280856fb418672ad7f,238144,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,26,26,17,9,9,17,17,2,7,1,0,natural_answer,natural_model_answer,27,7790.197784872726,,,,,0,17,9,17,2,7,0,0,1,0,0,9,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0,57b7d4c202320f4d7d46f525,e94ee8f2138dc57e131f3446fb90717c6213569aaceb52280856fb418672ad7f,existing_trace_rescored,e94ee8f2138dc57e131f3446fb90717c6213569aaceb52280856fb418672ad7f,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,3,5,2,gemini_snapshot,062e1113e9b5827e6335e1f85529ce0004ec8da9cab1968e86e470fe6c80624a,232777,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,25,25,17,8,8,17,17,2,6,1,0,natural_answer,natural_model_answer,26,7460.92874375172,,,,,0,17,8,17,2,6,0,0,1,0,0,8,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0,cef7f0695d35ab4cb9b7b238,062e1113e9b5827e6335e1f85529ce0004ec8da9cab1968e86e470fe6c80624a,existing_trace_rescored,062e1113e9b5827e6335e1f85529ce0004ec8da9cab1968e86e470fe6c80624a,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,4,6,0,gemini_snapshot,2e8379aadd912d9feb0333644786058969098d0e62a804c358fc2775280b5a17,230134,17,1.0,1.0,1.0,0.0,0.0,24,24,17,7,17,7,17,3,4,1,0,natural_answer,natural_model_answer,25,7209.961293796077,,,,,0,17,7,17,3,4,0,0,1,0,0,17,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0,c514310427f3fd4d112589af,2e8379aadd912d9feb0333644786058969098d0e62a804c358fc2775280b5a17,existing_trace_rescored,2e8379aadd912d9feb0333644786058969098d0e62a804c358fc2775280b5a17,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,4,6,1,gemini_snapshot,175882fd3a5e61714f9a4e1cae78df9fd4e7cc26591c729c2f9ce6c259cdbb9b,226447,17,1.0,1.0,1.0,0.0,0.0,24,24,17,7,17,7,17,3,4,1,0,natural_answer,natural_model_answer,25,7161.203869320452,,,,,0,17,7,17,3,4,0,0,1,0,0,17,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0,1625d5246ace5942955bb387,175882fd3a5e61714f9a4e1cae78df9fd4e7cc26591c729c2f9ce6c259cdbb9b,existing_trace_rescored,175882fd3a5e61714f9a4e1cae78df9fd4e7cc26591c729c2f9ce6c259cdbb9b,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,4,6,2,gemini_snapshot,790ca1b86f2b53ed69e53ee146cd8f54657374f8d6ca7f07f398d7f555c5a2b5,234533,17,1.0,1.0,1.0,0.0,0.0,26,26,17,9,17,9,17,2,7,1,0,natural_answer,natural_model_answer,27,7770.97955385223,,,,,0,17,9,17,2,7,0,0,1,0,0,17,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0,4eb87c18f0af4c9b3ffa2357,790ca1b86f2b53ed69e53ee146cd8f54657374f8d6ca7f07f398d7f555c5a2b5,existing_trace_rescored,790ca1b86f2b53ed69e53ee146cd8f54657374f8d6ca7f07f398d7f555c5a2b5,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,5,8,0,gemini_snapshot,a22a49460663f1dd70fe02f89ba9b69570f7677a5b9f15bc57ae5ec50e2ca701,239146,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,21,21,17,4,6,15,17,1,3,1,0,natural_answer,natural_model_answer,22,6280.623511029407,,,,,0,17,4,17,1,3,0,0,1,0,0,6,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0,d28b68e0687576359df2bd23,a22a49460663f1dd70fe02f89ba9b69570f7677a5b9f15bc57ae5ec50e2ca701,existing_trace_rescored,a22a49460663f1dd70fe02f89ba9b69570f7677a5b9f15bc57ae5ec50e2ca701,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,5,8,1,gemini_snapshot,3e57d587edf75fe434bddd493b22cd4dfcf32211fb44e8e6f8c2c906c39158df,233526,17,0.8823529411764706,1.0,0.8823529411764706,0.0,0.0,23,23,17,6,6,17,17,1,5,1,0,natural_answer,natural_model_answer,24,6882.0228007715195,,,,,0,17,6,17,1,5,0,0,1,0,0,6,4,0.5,1,0.5,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0,606dd779d4d8fc14e6811511,3e57d587edf75fe434bddd493b22cd4dfcf32211fb44e8e6f8c2c906c39158df,existing_trace_rescored,3e57d587edf75fe434bddd493b22cd4dfcf32211fb44e8e6f8c2c906c39158df,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,5,8,2,gemini_snapshot,17f55229241cb5e2c29e5830a3f2d9e34cb458d4bbd80b888c3c0d04293e38a3,280969,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,22,22,17,5,6,16,17,1,4,1,0,natural_answer,natural_model_answer,23,6593.176065804437,,,,,0,17,5,17,1,4,0,0,1,0,0,6,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0,02678fef7b6e71fe9702fb4d,17f55229241cb5e2c29e5830a3f2d9e34cb458d4bbd80b888c3c0d04293e38a3,existing_trace_rescored,17f55229241cb5e2c29e5830a3f2d9e34cb458d4bbd80b888c3c0d04293e38a3,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,6,11,0,gemini_snapshot,54780128adeacf541266899e5d5c5c458b8ed81950a140ea3dc21a0b19f0da30,237249,17,1.0,1.0,1.0,0.0,0.0,24,24,17,7,13,11,17,3,4,1,0,natural_answer,natural_model_answer,25,7191.807208582759,,,,,0,17,7,17,3,4,0,0,1,0,0,13,10,1,1,1,0,0,0,1.0,1.0,1,0.0,7,1,1,1,0,0,0,1.0,1.0,1,0.0,560d7f8752207af270677a21,54780128adeacf541266899e5d5c5c458b8ed81950a140ea3dc21a0b19f0da30,existing_trace_rescored,54780128adeacf541266899e5d5c5c458b8ed81950a140ea3dc21a0b19f0da30,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,6,11,1,gemini_snapshot,843004b19d870c5610fa860bf57dbf773a8001b8f0eb7c53756fa490d2d83668,252179,17,1.0,1.0,1.0,0.0,0.0,24,24,17,7,12,12,17,2,5,1,0,natural_answer,natural_model_answer,25,7179.201068403199,,,,,0,17,7,17,2,5,0,0,1,0,0,12,10,1,1,1,0,0,0,1.0,1.0,1,0.0,7,1,1,1,0,0,0,1.0,1.0,1,0.0,16e169e6d3f4c353849783f0,843004b19d870c5610fa860bf57dbf773a8001b8f0eb7c53756fa490d2d83668,existing_trace_rescored,843004b19d870c5610fa860bf57dbf773a8001b8f0eb7c53756fa490d2d83668,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,6,11,2,gemini_snapshot,36f30d10d336ced6218af12e7618f4a878d156f72919a58071754a231d564e14,269162,17,1.0,1.0,1.0,0.0,0.0,25,25,17,8,13,12,17,3,5,1,0,natural_answer,natural_model_answer,26,7510.5300273466855,,,,,0,17,8,17,3,5,0,0,1,0,0,13,10,1,1,1,0,0,0,1.0,1.0,1,0.0,7,1,1,1,0,0,0,1.0,1.0,1,0.0,6133e5f4ae1c68d7d5c667b8,36f30d10d336ced6218af12e7618f4a878d156f72919a58071754a231d564e14,existing_trace_rescored,36f30d10d336ced6218af12e7618f4a878d156f72919a58071754a231d564e14,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,7,18,0,gemini_snapshot,67ee803719b79e623d8cec67be8e28dcf579b745f503c87bb0b0578481de3fae,260965,17,1.0,1.0,1.0,0.0,0.0,26,26,17,9,8,18,17,2,7,1,0,natural_answer,natural_model_answer,27,7942.324668262154,,,,,0,17,9,17,2,7,0,0,1,0,0,8,5,1,1,1,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0,688bb1779b4674051399b372,67ee803719b79e623d8cec67be8e28dcf579b745f503c87bb0b0578481de3fae,existing_trace_rescored,67ee803719b79e623d8cec67be8e28dcf579b745f503c87bb0b0578481de3fae,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,7,18,1,gemini_snapshot,ad4dab9261c2e7c6bed35af093a2ab1d6824e65d2f8c0046c68c106273257ece,244022,17,1.0,1.0,1.0,0.0,0.0,26,26,17,9,9,17,17,2,7,1,0,natural_answer,natural_model_answer,27,7972.63396281749,,,,,0,17,9,17,2,7,0,0,1,0,0,9,5,1,1,1,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0,474368292b3459fc5de78466,ad4dab9261c2e7c6bed35af093a2ab1d6824e65d2f8c0046c68c106273257ece,existing_trace_rescored,ad4dab9261c2e7c6bed35af093a2ab1d6824e65d2f8c0046c68c106273257ece,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,7,18,2,gemini_snapshot,c23eda1ec22cb2b1a0634d7edb0188230d07983a58cfbc1f4eb3dc58a3718398,214327,17,1.0,1.0,1.0,0.0,0.0,23,23,17,6,8,15,17,2,4,1,0,natural_answer,natural_model_answer,24,7045.986461304128,,,,,0,17,6,17,2,4,0,0,1,0,0,8,5,1,1,1,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0,771c4a16f1b2840e60793257,c23eda1ec22cb2b1a0634d7edb0188230d07983a58cfbc1f4eb3dc58a3718398,existing_trace_rescored,c23eda1ec22cb2b1a0634d7edb0188230d07983a58cfbc1f4eb3dc58a3718398,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,8,21,0,gemini_snapshot,858adb9c27351f8694d1a7a963c898597c5984561fc83b7ff6aca11ed45b7109,222116,17,1.0,1.0,1.0,0.0,0.0,22,22,17,5,16,6,17,3,2,1,0,natural_answer,natural_model_answer,23,6563.360560936853,,,,,0,17,5,17,3,2,0,0,1,0,0,16,12,1,1,1,0,0,0,1.0,1.0,1,0.0,5,1,1,1,0,0,0,1.0,1.0,1,0.0,9724210a163e59924bf8d031,858adb9c27351f8694d1a7a963c898597c5984561fc83b7ff6aca11ed45b7109,existing_trace_rescored,858adb9c27351f8694d1a7a963c898597c5984561fc83b7ff6aca11ed45b7109,-1,new,unchanged,1.0,1.0
gemini-3.8-flash-medium,cost_free,8,21,1,gemini_snapshot,1c20a0daa870f801460c4165fa8e9985281461db40f6a0d6f20fe407ab9d0b02,230194,17,1.0,1.0,1.0,0.0,0.0,21,21,17,4,15,6,17,3,1,1,0,natural_answer,natural_model_answer,22,6273.049492249265,,,,,0,17,4,17,3,1,0,0,1,0,0,15,12,1,1,1,0,0,0,1.0,1.0,1,0.0,5,1,1,1,0,0,0,1.0,1.0,1,0.0,86cb881c2e1338bd02919185,1c20a0daa870f801460c4165fa8e9985281461db40f6a0d6f20fe407ab9d0b02,existing_trace_rescored,1c20a0daa870f801460c4165fa8e9985281461db40f6a0d6f20fe407ab9d0b02,-1,new,unchanged,1.0,1.0
