model,budget,doc_index,doc_id,order,source_cohort,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status,slot_id,source_sha256,agent_id,score_version,answer_change_reason
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-19,4,Entailment,1,3,1,1,1,0,0,1,2,0,1,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[16, 17, 64]",[64],,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-3,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-16,6,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[33],,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-1,7,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-15,8,Entailment,1,1,2,1,1,0,0,1,0,1,1,0,1,0.5,1.0,0,0,0,0,0,,0,0,0,0,[31],"[29, 31]",,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-7,9,Contradiction,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,"[16, 19]",[],[17],Contain Irrelevant Evidences,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-20,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-17,12,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,0,0,0,0,,0,0,0,0,"[16, 20]","[16, 20]",,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-13,13,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[23, 26]",[26],,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-2,14,Entailment,1,1,1,1,0,1,0,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-5,15,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[16, 19]","[16, 19]",[19],Evidence Incomplete,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,0,deepseek_original,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,87dbc63f3c8ab66e3ab18bdc,e68b059d228891f57d7bbd1f9160e28ef67c4759371155f9df1103fafcaa8407,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-13,0,Entailment,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[23, 26]",[],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-10,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-12,2,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,0,0,0,1,0,1,1,"[23, 27]","[23, 27]",[27],Evidence Incomplete,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-16,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-3,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-17,5,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[16, 20]","[16, 20]",[20],Evidence Incomplete,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-15,6,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[31],[31],"[29, 31]",Contain Irrelevant Evidences,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-2,7,Entailment,1,1,1,1,0,1,0,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-19,8,Entailment,1,3,1,1,1,0,0,1,2,0,1,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[16, 17, 64]",[64],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-18,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-20,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-4,11,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[16, 18]","[16, 18]",,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-1,12,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-7,13,Contradiction,1,2,1,1,1,0,0,1,2,1,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[16, 19]",[17],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-5,14,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[16, 19]","[16, 19]",,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-11,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,1,deepseek_original,nda-8,16,Entailment,1,1,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[40],[],,,34cfcbc74b6072c7aba6d563,9138ea0378c978c389992a88a57c779b878f6fd4952b97375f2ea0d360398827,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-19,0,Entailment,1,3,3,1,1,1,1,0,0,0,3,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[16, 17, 64]","[16, 17, 64]",[64],Evidence Incomplete,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-8,1,Entailment,1,1,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[40],[],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-12,3,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[23, 27]",[27],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-1,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[33],Contain Irrelevant Evidences,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-2,7,Entailment,1,1,1,1,0,1,0,0,0,0,1,0,0,1.0,1.0,1,0,0,0,0,,0,0,0,0,[12],[12],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-15,8,Entailment,1,1,2,1,1,0,0,1,0,1,1,0,1,0.5,1.0,0,0,0,0,0,,0,0,0,0,[31],"[29, 31]",,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-20,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-7,11,Contradiction,1,2,2,1,0,1,0,0,0,0,2,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,"[16, 19]","[16, 19]",[17],Contain Irrelevant Evidences,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-13,12,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[23, 26]",[26],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-5,13,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[16, 19]",[19],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-17,14,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[16, 20]",[20],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-4,15,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[16, 18]",[18],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,9,22,2,deepseek_original,nda-3,16,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,,2bfd1857af17a833b3b8ca16,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-10,0,Entailment,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[29, 32]",[],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-4,1,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,"[43, 45]","[43, 45]",[45],Evidence Incomplete,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-8,2,Entailment,1,4,3,1,1,0,0,1,1,0,3,1,0,1.0,0.75,6,5,1,0,1,0,0,0,1,0,"[47, 53, 54, 55]","[53, 54, 55]","[53, 54, 55]",Evidence Incomplete,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-19,4,Entailment,1,1,3,1,1,0,0,1,0,2,1,0,1,0.3333333333333333,1.0,0,0,0,0,0,,0,0,0,0,[77],"[77, 78, 79]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-3,5,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[29, 40]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-16,6,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[81, 82]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-1,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[29],[29],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[63],[63],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-7,9,Entailment,1,6,3,1,1,0,0,1,3,0,3,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[35, 36, 37, 38, 43, 46]","[37, 38, 46]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-20,10,Entailment,1,4,3,1,1,0,0,1,1,0,3,1,0,1.0,0.75,0,0,0,0,0,,0,0,0,0,"[83, 84, 85, 86]","[83, 84, 85]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-17,12,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[46],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-13,13,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[47, 51]",[51],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-2,14,Contradiction,1,2,4,1,1,0,0,1,2,4,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[77, 78]","[29, 30, 31, 32]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-5,15,Entailment,1,6,2,1,1,0,0,1,4,0,2,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[35, 36, 37, 38, 43, 46]","[38, 46]",,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,62baee4713820519f6a7aee3,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-13,0,Entailment,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[47, 51]",[],,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-10,1,Entailment,1,2,1,1,1,0,0,1,2,1,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[29, 32]",[91],,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-12,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-16,3,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[81, 82]",,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-3,4,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[29, 40]",,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-17,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,[],[],[46],Contain Irrelevant Evidences,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-15,6,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[63],[63],,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-2,7,Contradiction,1,2,4,1,1,0,0,1,2,4,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[77, 78]","[29, 30, 31, 32]",,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-19,8,Entailment,1,1,3,1,1,0,0,1,0,2,1,0,1,0.3333333333333333,1.0,0,0,0,0,0,,0,0,0,0,[77],"[77, 78, 79]",,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,nda-18,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,81da13a5b300364f0413f81a,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,-1,new,unchanged
