comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.6934389140271494,13,13,0,1385,gemini_snapshot,0.6957013574660634,13,13,0,1381,gemini_snapshot,0.7330316742081447,13,13,0,1389,gemini_snapshot,0.0022624434389140,0.0395927601809953,0.0373303167420813
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.8054298642533937,13,13,0,1374,gemini_snapshot,0.8733031674208145,13,13,0,1370,gemini_snapshot,0.9773755656108597,13,13,0,1378,gemini_snapshot,0.0678733031674208,0.1719457013574660,0.1040723981900452
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.6877828054298643,13,13,0,1386,gemini_snapshot,0.7149321266968326,13,13,0,1382,gemini_snapshot,0.7375565610859728,13,13,0,1390,gemini_snapshot,0.0271493212669683,0.0497737556561085,0.0226244343891402
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.9061085972850679,13,13,0,1375,gemini_snapshot,0.92420814479638,13,13,0,1371,gemini_snapshot,0.9604072398190044,13,13,0,1379,gemini_snapshot,0.0180995475113121,0.0542986425339365,0.0361990950226244
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.8744343891402715,13,13,0,1387,gemini_snapshot,0.8710407239819004,13,13,0,1383,gemini_snapshot,0.8778280542986425,13,13,0,1391,gemini_snapshot,-0.0033936651583711,0.0033936651583710,0.0067873303167421
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.914027149321267,13,13,0,1376,gemini_snapshot,0.9411764705882353,13,13,0,1372,gemini_snapshot,0.9638009049773756,13,13,0,1380,gemini_snapshot,0.0271493212669683,0.0497737556561086,0.0226244343891403
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.8823529411764706,13,13,0,1388,gemini_snapshot,0.8823529411764706,13,13,0,1384,gemini_snapshot,0.8778280542986425,13,13,0,1392,gemini_snapshot,0E-16,-0.0045248868778281,-0.0045248868778281
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6176470588235294,1,1,0,1397,gemini_snapshot,0.6764705882352942,1,1,0,1393,gemini_snapshot,0.8823529411764706,1,1,0,1401,gemini_snapshot,0.0588235294117648,0.2647058823529412,0.2058823529411764
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6029411764705883,1,1,0,1409,gemini_snapshot,0.5294117647058824,1,1,0,1405,gemini_snapshot,0.6323529411764706,1,1,0,1413,gemini_snapshot,-0.0735294117647059,0.0294117647058823,0.1029411764705882
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6470588235294118,1,1,0,1398,gemini_snapshot,0.6470588235294118,1,1,0,1394,gemini_snapshot,0.8823529411764706,1,1,0,1402,gemini_snapshot,0E-16,0.2352941176470588,0.2352941176470588
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5882352941176471,1,1,0,1410,gemini_snapshot,0.5294117647058824,1,1,0,1406,gemini_snapshot,0.6470588235294118,1,1,0,1414,gemini_snapshot,-0.0588235294117647,0.0588235294117647,0.1176470588235294
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9264705882352942,1,1,0,1399,gemini_snapshot,0.8970588235294117,1,1,0,1395,gemini_snapshot,0.9117647058823529,1,1,0,1403,gemini_snapshot,-0.0294117647058825,-0.0147058823529413,0.0147058823529412
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8970588235294117,1,1,0,1411,gemini_snapshot,0.9264705882352942,1,1,0,1407,gemini_snapshot,0.9411764705882353,1,1,0,1415,gemini_snapshot,0.0294117647058825,0.0441176470588236,0.0147058823529411
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,1400,gemini_snapshot,0.8823529411764706,1,1,0,1396,gemini_snapshot,0.8823529411764706,1,1,0,1404,gemini_snapshot,-0.0588235294117647,-0.0588235294117647,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:0,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1412,gemini_snapshot,0.9411764705882353,1,1,0,1408,gemini_snapshot,0.9411764705882353,1,1,0,1416,gemini_snapshot,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8088235294117647,1,1,0,1421,gemini_snapshot,0.8235294117647058,1,1,0,1417,gemini_snapshot,0.9411764705882353,1,1,0,1425,gemini_snapshot,0.0147058823529411,0.1323529411764706,0.1176470588235295
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7205882352941176,1,1,0,1433,gemini_snapshot,0.7205882352941176,1,1,0,1429,gemini_snapshot,0.6911764705882353,1,1,0,1437,gemini_snapshot,0E-16,-0.0294117647058823,-0.0294117647058823
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7647058823529411,1,1,0,1422,gemini_snapshot,0.8823529411764706,1,1,0,1418,gemini_snapshot,0.9411764705882353,1,1,0,1426,gemini_snapshot,0.1176470588235295,0.1764705882352942,0.0588235294117647
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,1434,gemini_snapshot,0.7058823529411765,1,1,0,1430,gemini_snapshot,0.7058823529411765,1,1,0,1438,gemini_snapshot,0E-16,0E-16,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9264705882352942,1,1,0,1423,gemini_snapshot,0.9117647058823529,1,1,0,1419,gemini_snapshot,0.8823529411764706,1,1,0,1427,gemini_snapshot,-0.0147058823529413,-0.0441176470588236,-0.0294117647058823
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9117647058823529,1,1,0,1435,gemini_snapshot,0.9117647058823529,1,1,0,1431,gemini_snapshot,0.9117647058823529,1,1,0,1439,gemini_snapshot,0E-16,0E-16,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1424,gemini_snapshot,0.8823529411764706,1,1,0,1420,gemini_snapshot,0.8823529411764706,1,1,0,1428,gemini_snapshot,0E-16,0E-16,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:1,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1436,gemini_snapshot,0.9411764705882353,1,1,0,1432,gemini_snapshot,0.9411764705882353,1,1,0,1440,gemini_snapshot,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.47058823529411764,1,1,0,1445,gemini_snapshot,0.5147058823529411,1,1,0,1441,gemini_snapshot,0.8676470588235294,1,1,0,1449,gemini_snapshot,0.04411764705882346,0.39705882352941176,0.3529411764705883
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.4264705882352941,1,1,0,1457,gemini_snapshot,0.4264705882352941,1,1,0,1453,gemini_snapshot,0.45588235294117646,1,1,0,1461,gemini_snapshot,0E-16,0.02941176470588236,0.02941176470588236
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.4117647058823529,1,1,0,1446,gemini_snapshot,0.4117647058823529,1,1,0,1442,gemini_snapshot,0.8823529411764706,1,1,0,1450,gemini_snapshot,0E-16,0.4705882352941177,0.4705882352941177
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.35294117647058826,1,1,0,1458,gemini_snapshot,0.35294117647058826,1,1,0,1454,gemini_snapshot,0.4117647058823529,1,1,0,1462,gemini_snapshot,0E-17,0.05882352941176464,0.05882352941176464
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1447,gemini_snapshot,0.8823529411764706,1,1,0,1443,gemini_snapshot,0.9264705882352942,1,1,0,1451,gemini_snapshot,0E-16,0.0441176470588236,0.0441176470588236
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,1459,gemini_snapshot,0.8823529411764706,1,1,0,1455,gemini_snapshot,0.8676470588235294,1,1,0,1463,gemini_snapshot,0.0294117647058824,0.0147058823529412,-0.0147058823529412
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1448,gemini_snapshot,0.8823529411764706,1,1,0,1444,gemini_snapshot,0.9411764705882353,1,1,0,1452,gemini_snapshot,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:10,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1460,gemini_snapshot,0.8823529411764706,1,1,0,1456,gemini_snapshot,0.8823529411764706,1,1,0,1464,gemini_snapshot,0E-16,0E-16,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6617647058823529,1,1,0,1469,gemini_snapshot,0.7647058823529411,1,1,0,1465,gemini_snapshot,0.9411764705882353,1,1,0,1473,gemini_snapshot,0.1029411764705882,0.2794117647058824,0.1764705882352942
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5588235294117647,1,1,0,1481,gemini_snapshot,0.5294117647058824,1,1,0,1477,gemini_snapshot,0.6911764705882353,1,1,0,1485,gemini_snapshot,-0.0294117647058823,0.1323529411764706,0.1617647058823529
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,1470,gemini_snapshot,0.8235294117647058,1,1,0,1466,gemini_snapshot,1.0,1,1,0,1474,gemini_snapshot,0.1176470588235293,0.2941176470588235,0.1764705882352942
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5294117647058824,1,1,0,1482,gemini_snapshot,0.5882352941176471,1,1,0,1478,gemini_snapshot,0.7647058823529411,1,1,0,1486,gemini_snapshot,0.0588235294117647,0.2352941176470587,0.1764705882352940
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9264705882352942,1,1,0,1471,gemini_snapshot,0.9558823529411764,1,1,0,1467,gemini_snapshot,0.9411764705882353,1,1,0,1475,gemini_snapshot,0.0294117647058822,0.0147058823529411,-0.0147058823529411
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,1483,gemini_snapshot,0.9117647058823529,1,1,0,1479,gemini_snapshot,0.9411764705882353,1,1,0,1487,gemini_snapshot,-0.0294117647058824,0E-16,0.0294117647058824
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,1472,gemini_snapshot,0.9411764705882353,1,1,0,1468,gemini_snapshot,1.0,1,1,0,1476,gemini_snapshot,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:11,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,1484,gemini_snapshot,0.9411764705882353,1,1,0,1480,gemini_snapshot,0.9411764705882353,1,1,0,1488,gemini_snapshot,0E-16,0E-16,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,1493,gemini_snapshot,0.8529411764705882,1,1,0,1489,gemini_snapshot,1.0,1,1,0,1497,gemini_snapshot,0.1470588235294117,0.2941176470588235,0.1470588235294118
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5735294117647058,1,1,0,1505,gemini_snapshot,0.6470588235294118,1,1,0,1501,gemini_snapshot,0.7794117647058824,1,1,0,1509,gemini_snapshot,0.0735294117647060,0.2058823529411766,0.1323529411764706
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6470588235294118,1,1,0,1494,gemini_snapshot,0.9411764705882353,1,1,0,1490,gemini_snapshot,1.0,1,1,0,1498,gemini_snapshot,0.2941176470588235,0.3529411764705882,0.0588235294117647
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5294117647058824,1,1,0,1506,gemini_snapshot,0.6470588235294118,1,1,0,1502,gemini_snapshot,0.7647058823529411,1,1,0,1510,gemini_snapshot,0.1176470588235294,0.2352941176470587,0.1176470588235293
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,1495,gemini_snapshot,0.9117647058823529,1,1,0,1491,gemini_snapshot,1.0,1,1,0,1499,gemini_snapshot,0.0588235294117647,0.1470588235294118,0.0882352941176471
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8676470588235294,1,1,0,1507,gemini_snapshot,0.8823529411764706,1,1,0,1503,gemini_snapshot,0.8823529411764706,1,1,0,1511,gemini_snapshot,0.0147058823529412,0.0147058823529412,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,1496,gemini_snapshot,0.9411764705882353,1,1,0,1492,gemini_snapshot,1.0,1,1,0,1500,gemini_snapshot,0.1176470588235295,0.1764705882352942,0.0588235294117647
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:12,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,1508,gemini_snapshot,0.8823529411764706,1,1,0,1504,gemini_snapshot,0.8823529411764706,1,1,0,1512,gemini_snapshot,0E-16,0E-16,0E-16
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:2,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9117647058823529,1,1,0,1517,gemini_snapshot,0.9411764705882353,1,1,0,1513,gemini_snapshot,1.0,1,1,0,1521,gemini_snapshot,0.0294117647058824,0.0882352941176471,0.0588235294117647
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:2,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.838235294117647,1,1,0,1529,gemini_snapshot,0.7794117647058822,1,1,0,1525,gemini_snapshot,0.8970588235294117,1,1,0,1533,gemini_snapshot,-0.0588235294117648,0.0588235294117647,0.1176470588235295
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:2,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1518,gemini_snapshot,1.0,1,1,0,1514,gemini_snapshot,1.0,1,1,0,1522,gemini_snapshot,0.0,0.0,0.0
N4_strategy,gemini-3.8-flash-medium,poolact,evidence_audit,task,cc-large:2,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,1530,gemini_snapshot,0.8235294117647058,1,1,0,1526,gemini_snapshot,0.8235294117647058,1,1,0,1534,gemini_snapshot,0E-16,0E-16,0E-16
