model,regime,strategy,cohort_id,question_index,data_source,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims,slot_id,source_sha256,score_version,answer_change_reason,label_acc,evidence_acc,verification_eff
glm-5.3,cost_moderate,cached,glm_original,4,phantom_seed1,11acc3dfd55c40bdc0d837dac2477d30ad07716d3ade82d3739a044fc0b27c24,1342401,4,56,55,24,23,14,14,1,0,32,10,8,0.5714285714285714,25,5,25,0,1,0,0,0,0,0,0,4,0,0,16,23,0,394153a7fec87614798648ca,11acc3dfd55c40bdc0d837dac2477d30ad07716d3ade82d3739a044fc0b27c24,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,cached,glm_original,5,phantom_seed1,e1dda0c6235203195effd3df68d562c244b34b6cd62a1126d18a295ba6865c5b,1622701,4,52,52,18,18,10,10,1,0,34,5,4,0.6538461538461539,14,4,33,1,0,0,0,0,0,0,0,4,0,0,19,17,0,d2a5d029ed08b4a7a53c47e2,e1dda0c6235203195effd3df68d562c244b34b6cd62a1126d18a295ba6865c5b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
glm-5.3,cost_moderate,cached,glm_original,6,phantom_seed1,dcc38a50cbf0ddfcc0c929290a6925b5090b3354f9c1a5e2b3b258b2de802262,1392841,4,46,44,22,21,14,14,1,0,24,10,6,0.5217391304347826,21,5,18,0,2,0,0,0,0,0,0,4,0,0,6,21,0,8b720ac8f54c3982d033e4b8,dcc38a50cbf0ddfcc0c929290a6925b5090b3354f9c1a5e2b3b258b2de802262,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.9411764705882353,0.0
glm-5.3,cost_moderate,cached,glm_original,7,phantom_seed1,47cea51de45e996ec9030bb3efa51ed2b75a3d8be75874b73b9cd60fa2ab55a8,1407795,4,45,44,15,15,11,11,1,0,30,4,4,0.6666666666666667,13,8,23,0,1,0,0,0,0,0,0,4,0,0,9,15,0,62552044b5c5f7a906965ee3,47cea51de45e996ec9030bb3efa51ed2b75a3d8be75874b73b9cd60fa2ab55a8,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,cached,glm_original,8,phantom_seed1,e8e7f00fa9ec908fb82c29272208366cb57ab2a5700eaababaff7e438ce75414,1520039,4,36,36,25,25,12,12,1,0,11,8,6,0.3055555555555556,11,10,15,0,0,0,0,0,0,0,0,4,0,0,6,25,0,4b6589c2aaf9a594b4b0f42a,e8e7f00fa9ec908fb82c29272208366cb57ab2a5700eaababaff7e438ce75414,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8823529411764706,0.0
glm-5.3,cost_moderate,cached,glm_original,9,phantom_seed1,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,1288212,4,52,51,22,21,13,12,1,0,30,9,9,0.5769230769230769,22,8,21,0,1,0,0,0,0,0,0,4,0,0,14,21,0,afdb47ef9d5e2d9332ad0a53,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
glm-5.3,cost_moderate,cached,glm_original,10,phantom_seed1,3787316cae18f90577cabefc94d52b678db7d735f814ccd2a20652cf6d021c40,2004672,4,35,32,23,20,9,9,1,0,12,5,2,0.34285714285714286,6,6,20,0,3,0,0,0,0,0,0,4,0,0,1,21,0,4f4898909e829163316d1e29,3787316cae18f90577cabefc94d52b678db7d735f814ccd2a20652cf6d021c40,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.5294117647058824,0.0
glm-5.3,cost_moderate,cached,glm_original,11,phantom_seed1,d9d09d167d610a688a61004798ddd148294e176fa414bc9dda65b2d74f11ff2a,1752955,4,41,40,19,19,9,9,1,0,22,6,3,0.5365853658536586,11,7,22,0,1,0,0,0,0,0,0,4,0,0,5,19,0,26f331cac7a3e9f846de9d47,d9d09d167d610a688a61004798ddd148294e176fa414bc9dda65b2d74f11ff2a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
glm-5.3,cost_moderate,cached,glm_original,12,phantom_seed1,a15a0461035d46f50cd52dc9cddc983902fd245f9fe0fbd916c710b783d2a8f4,1877385,4,40,39,22,21,12,11,1,0,18,4,4,0.44999999999999996,6,5,28,0,1,0,0,0,0,0,0,4,0,0,11,21,0,35c5c7c02071036b1b9dd746,a15a0461035d46f50cd52dc9cddc983902fd245f9fe0fbd916c710b783d2a8f4,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
glm-5.3,cost_moderate,naive,glm_original,0,phantom_seed1,83050a0200f2fd2c09fc19b7c99860db9fd5975f598cecfd18d3d8314d881e9a,1556048,4,39,37,21,20,9,9,1,0,18,5,2,0.46153846153846156,7,8,22,0,2,0,0,0,0,0,0,4,0,0,0,0,0,e4971f88f34c93b7a9f63cde,83050a0200f2fd2c09fc19b7c99860db9fd5975f598cecfd18d3d8314d881e9a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.4117647058823529,0.0
glm-5.3,cost_moderate,naive,glm_original,1,phantom_seed1,447b7a9d0bc78599ddb762c15a457e0edb90c53bb369c27cae2df475bc970acc,930271,4,38,37,20,20,11,11,1,0,18,11,10,0.4736842105263158,19,10,8,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0bb0bf1486c0171325362e92,447b7a9d0bc78599ddb762c15a457e0edb90c53bb369c27cae2df475bc970acc,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
glm-5.3,cost_moderate,naive,glm_original,2,phantom_seed1,d9ff7ba5813dd59d6d11214a4770ceb5da4cd6e5a3df7beaef29f1ea26472937,1387680,4,40,37,19,19,13,13,1,0,21,9,6,0.525,15,0,22,0,3,0,0,0,0,0,0,4,0,0,0,0,0,b7040a47373a218ee7c2a315,d9ff7ba5813dd59d6d11214a4770ceb5da4cd6e5a3df7beaef29f1ea26472937,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
glm-5.3,cost_moderate,naive,glm_original,3,phantom_seed1,2f888478ff4f325328081f0ef7a001b91762ab3affdf653dbc46d9043c377993,1313626,4,40,39,17,17,11,11,1,0,23,5,5,0.575,10,5,24,0,1,0,0,0,0,0,0,3,0,0,0,0,0,f6911b53da7b2762bd261748,2f888478ff4f325328081f0ef7a001b91762ab3affdf653dbc46d9043c377993,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.9411764705882353,0.0
glm-5.3,cost_moderate,naive,glm_original,4,phantom_seed1,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,1114432,4,39,39,16,16,9,9,1,0,23,7,7,0.5897435897435898,17,1,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,91238f0a2dd9eb1aba8e0691,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.9411764705882353,0.0
glm-5.3,cost_moderate,naive,glm_original,5,phantom_seed1,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,1582705,4,40,39,14,13,7,7,1,0,26,2,2,0.65,7,4,28,0,1,0,0,0,0,0,0,4,0,0,0,0,0,e650d812797e1e39dba3b889,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
glm-5.3,cost_moderate,naive,glm_original,6,phantom_seed1,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,1043960,4,40,40,17,17,11,11,1,0,23,8,6,0.575,15,3,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,92882e04c0645a8c3fa34875,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7647058823529411,0.0
glm-5.3,cost_moderate,naive,glm_original,7,phantom_seed1,66dfab9e482f47b03d4bc8c5b30dac219e4d482a414f45798b3b2e84bc268e76,1667017,4,39,36,18,17,11,10,1,0,21,5,4,0.5384615384615384,6,6,24,0,3,0,0,0,0,0,0,4,0,0,0,0,0,f709c9a63be87bfdea57b697,66dfab9e482f47b03d4bc8c5b30dac219e4d482a414f45798b3b2e84bc268e76,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.9411764705882353,0.0
glm-5.3,cost_moderate,naive,glm_original,8,phantom_seed1,fadaa9461dc3e6f139b372bb25f1f811317901579637cb195607d66a29eef27a,1560698,4,39,37,22,20,12,11,1,0,17,4,4,0.4358974358974359,5,16,16,0,2,0,0,0,0,0,0,3,0,0,0,0,0,31628d3dcb6682a510efb902,fadaa9461dc3e6f139b372bb25f1f811317901579637cb195607d66a29eef27a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.9411764705882353,0.0
glm-5.3,cost_moderate,naive,glm_original,9,phantom_seed1,1db7a3abf208fb067d6fefd909fd4c5cf6a833dd41448066e24edf75e909abf6,1764430,4,40,39,20,20,13,13,1,0,20,7,7,0.5,8,11,20,0,1,0,0,0,0,0,0,4,0,0,0,0,0,ec7193cdbac5a66cf15745b2,1db7a3abf208fb067d6fefd909fd4c5cf6a833dd41448066e24edf75e909abf6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
glm-5.3,cost_moderate,naive,glm_original,10,phantom_seed1,9d348d7d1dce51ad4d352e3c76a21d9b7ff4f283f897711f4fc1fe000090c69d,1815044,4,31,29,18,16,12,11,1,0,13,0,0,0.4193548387096774,0,6,23,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2cea1af8007307d53a1841c3,9d348d7d1dce51ad4d352e3c76a21d9b7ff4f283f897711f4fc1fe000090c69d,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.5294117647058824,0.0
glm-5.3,cost_moderate,naive,glm_original,11,phantom_seed1,eec9e0d689287ae177a5b4b92837e31e474c2ec05c1925827e53e1a3255efdd5,1887294,4,40,36,21,19,10,9,1,0,19,5,2,0.475,8,9,19,0,4,0,0,0,0,0,0,4,0,0,0,0,0,61406fb20f95ff2954cff32b,eec9e0d689287ae177a5b4b92837e31e474c2ec05c1925827e53e1a3255efdd5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
glm-5.3,cost_moderate,naive,glm_original,12,phantom_seed1,e28a5f2eb89e6fc02c9c85f8a63817ba3cd237bb0181d3c4753323a076914352,1838984,4,40,39,18,18,11,11,1,0,22,3,3,0.55,6,8,25,0,1,0,0,0,0,0,0,3,0,0,0,0,0,a3b27bb1fc77753a44053388,e28a5f2eb89e6fc02c9c85f8a63817ba3cd237bb0181d3c4753323a076914352,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
glm-5.3,cost_moderate,poolact,glm_original,0,phantom_seed1,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,2040277,4,39,37,35,33,12,12,1,0,4,7,6,0.10256410256410253,8,7,22,0,2,0,37,16,14,14,11,4,4,4,0,33,0,b53e6a6bcafc56e9608ef32e,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,1,phantom_seed1,38e6f4647218caf0ae327958bf61db86953a5023c2eed76a2fadfaf2c6fca6b8,1098955,4,35,35,25,25,17,17,1,0,10,17,14,0.2857142857142857,23,2,10,0,0,0,34,52,45,45,41,4,4,4,0,25,0,49944bbbf84dfb2915490e6a,38e6f4647218caf0ae327958bf61db86953a5023c2eed76a2fadfaf2c6fca6b8,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,2,phantom_seed1,dbc63f5e150689c207ba981e8b2c37e6fac0a274dcd6e25faa6326d37207a0fe,1410073,4,38,38,29,29,17,17,1,0,9,13,6,0.23684210526315785,15,0,23,0,0,0,38,27,24,23,16,4,4,4,2,29,0,0d3453888c175559af6d98cf,dbc63f5e150689c207ba981e8b2c37e6fac0a274dcd6e25faa6326d37207a0fe,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,3,phantom_seed1,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,1191041,4,38,38,26,26,17,17,1,0,12,17,5,0.3157894736842105,23,1,14,0,0,0,38,46,37,37,14,4,4,4,0,26,0,64f0c5bdf19e558b25c2c926,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,4,phantom_seed1,211d15bc2f98461f218e88d3ce67759a85d0e8caecda30f173d2f20c1c86eec5,1073575,4,40,40,26,26,17,17,1,0,14,17,11,0.35,24,4,12,0,0,0,39,46,36,36,27,4,4,4,0,26,0,5649b8357ae645ef8ecc00f7,211d15bc2f98461f218e88d3ce67759a85d0e8caecda30f173d2f20c1c86eec5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,5,phantom_seed1,57c0f75360b05dc8e1d2e824b77f62dffde8d780c0e76ec95ccfeada41dd792b,1390340,4,38,37,30,30,17,17,1,0,8,17,4,0.21052631578947367,21,1,15,0,1,0,36,49,45,32,8,3,4,3,1,30,0,1da8580854b3f826b41a662f,57c0f75360b05dc8e1d2e824b77f62dffde8d780c0e76ec95ccfeada41dd792b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,6,phantom_seed1,5bb5f860b5d1e4b651b59a97e70b5b4759d4c6930e366ac21ec828b6a8304d4f,1271541,4,40,39,26,26,17,17,1,0,14,15,10,0.35,20,3,16,0,1,0,38,30,25,15,15,3,4,3,0,26,0,3d8c70fbafd20c982f041f34,5bb5f860b5d1e4b651b59a97e70b5b4759d4c6930e366ac21ec828b6a8304d4f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,7,phantom_seed1,963c61a08a49ed22a0babb5e38d4b12d8ffb183ff0de123bf62f8ffb0d650887,1350275,4,36,36,25,25,14,14,2,0,11,6,5,0.3055555555555556,10,2,24,0,0,0,36,17,11,11,11,4,4,4,0,25,0,735a8e25ce9eaf874b4a09ef,963c61a08a49ed22a0babb5e38d4b12d8ffb183ff0de123bf62f8ffb0d650887,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,8,phantom_seed1,8e19e2505ead13e0921b2bd03f7a881e5afd04ccf2a8eeb3d74498428efe464f,1290045,4,38,37,27,27,14,14,1,0,11,11,8,0.2894736842105263,13,12,12,0,1,0,37,27,24,24,16,4,4,4,0,27,0,ec1d88a7c129675c2731444f,8e19e2505ead13e0921b2bd03f7a881e5afd04ccf2a8eeb3d74498428efe464f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,9,phantom_seed1,bd9b99034edf53cdde1706be5e5179f0d0977eec8177205408783f518bae12d7,1419541,4,40,38,27,26,17,16,1,0,13,16,12,0.32499999999999996,23,8,7,0,2,0,38,44,36,25,21,3,4,3,1,26,0,6687ec7d06fe2fb620c96055,bd9b99034edf53cdde1706be5e5179f0d0977eec8177205408783f518bae12d7,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
glm-5.3,cost_moderate,poolact,glm_original,10,phantom_seed1,b735a8953224da52f1f675ba44327e7b98fb761e227d5acf7f028c8e8008068e,2129182,4,40,36,32,29,14,14,1,0,8,6,5,0.19999999999999996,7,9,20,0,4,0,36,11,11,11,10,4,4,3,0,29,0,b156f3c4074de7a42f6e2e14,b735a8953224da52f1f675ba44327e7b98fb761e227d5acf7f028c8e8008068e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8235294117647058,0.0
glm-5.3,cost_moderate,poolact,glm_original,11,phantom_seed1,7b02e3c32b5be0d175976bb73ee7ff7f7f9997f0742be72990f76ef451c76784,1747733,4,38,37,29,28,16,16,1,0,9,14,8,0.23684210526315785,18,4,15,0,1,0,37,35,32,32,16,4,4,4,0,28,0,aa93f03f02e2685beae8d187,7b02e3c32b5be0d175976bb73ee7ff7f7f9997f0742be72990f76ef451c76784,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.9411764705882353,0.0
glm-5.3,cost_moderate,poolact,glm_original,12,phantom_seed1,7b5445da7fa835246e42953cabb466026d8473e2d66072f8aec92676209ace49,1749039,4,39,37,26,25,15,14,1,0,13,10,7,0.33333333333333337,12,3,22,0,2,0,37,25,21,21,19,4,4,4,3,25,0,fad152e4af9dba07e6cd704d,7b5445da7fa835246e42953cabb466026d8473e2d66072f8aec92676209ace49,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,0,phantom_seed1,f4d2842802996bcfbcf020fef0b570673d40f17263f1ff043d5cd2675ce07b23,1228759,4,14,11,6,4,3,2,2,0,8,0,0,0.5714285714285714,0,4,7,0,3,0,0,0,0,0,0,4,0,0,2,4,0,e68e73fd6b272a844bb029d5,f4d2842802996bcfbcf020fef0b570673d40f17263f1ff043d5cd2675ce07b23,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.35294117647058826,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,1,phantom_seed1,d492fe106dec326b911245a8435b7f09a8898c9b87156238cd0bbe3c9cbe19a6,605382,4,13,10,7,5,5,4,2,0,6,3,3,0.46153846153846156,7,2,1,0,3,0,0,0,0,0,0,4,0,0,1,6,0,946adb53df6a31219f6bc888,d492fe106dec326b911245a8435b7f09a8898c9b87156238cd0bbe3c9cbe19a6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,2,phantom_seed1,ee06b33c585648d734edfc0f891443eb34462921d1f2a85a0a2d300717735e0a,844470,4,12,11,7,6,4,4,1,0,5,4,1,0.41666666666666663,5,0,6,0,1,0,0,0,0,0,0,4,0,0,1,6,0,cefc1c8eeff03927dc00bc3a,ee06b33c585648d734edfc0f891443eb34462921d1f2a85a0a2d300717735e0a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,3,phantom_seed1,cda104ada4ee02b09fbbb5b4bb33657b3113b51b20038c76861a1ffbfb07f5e8,1300012,4,14,11,10,8,6,5,2,0,4,0,0,0.2857142857142857,0,2,9,0,3,0,0,0,0,0,0,4,0,0,1,8,0,599ef4e241fac883ed0f6628,cda104ada4ee02b09fbbb5b4bb33657b3113b51b20038c76861a1ffbfb07f5e8,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.7058823529411765,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,4,phantom_seed1,6ec164bf85e60302c09f1d3ba727c23bdfce1813b51999f3adc27268dc765322,1015711,4,14,12,9,7,7,5,3,0,5,3,3,0.3571428571428571,6,2,3,1,2,0,0,0,0,0,0,4,0,0,1,6,0,dd96afa7e270b23c9829be43,6ec164bf85e60302c09f1d3ba727c23bdfce1813b51999f3adc27268dc765322,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8235294117647058,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,5,phantom_seed1,d79d13f3dc62c6fe191a803fafadb0b4f1550603a7bf5ff394bb08bd9bc66afa,892396,4,12,9,8,5,5,4,2,0,4,1,1,0.33333333333333337,3,3,3,0,3,0,0,0,0,0,0,4,0,0,1,5,0,0f4868d312484632a8b1f9f9,d79d13f3dc62c6fe191a803fafadb0b4f1550603a7bf5ff394bb08bd9bc66afa,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.9411764705882353,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,6,phantom_seed1,525602fc5db03db8a18a92253941a85a8aaca7c9dbdd557696d58006c4f7a2f6,806124,4,13,11,8,7,5,5,3,0,5,4,3,0.3846153846153846,6,0,5,0,2,0,0,0,0,0,0,3,0,0,1,7,0,7b0229c8ef59d4e9d809f167,525602fc5db03db8a18a92253941a85a8aaca7c9dbdd557696d58006c4f7a2f6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,7,phantom_seed1,30f3a29853e6ffeb8e5a4864c3c1230c47b9e28cb0b1579d4cf9f78570b3349a,1439907,4,17,14,9,7,6,5,2,0,8,0,0,0.47058823529411764,0,3,11,0,3,0,0,0,0,0,0,4,0,0,5,7,0,a7c7a1d08d8429fbf27711a3,30f3a29853e6ffeb8e5a4864c3c1230c47b9e28cb0b1579d4cf9f78570b3349a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8823529411764706,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,8,phantom_seed1,7590b03e3648205f5b5e70548cfe2aec697f7c803c57d743cc38d4c892a19580,1115505,4,12,10,8,6,6,5,2,0,4,1,1,0.33333333333333337,2,2,6,0,2,0,0,0,0,0,0,4,0,0,0,6,0,bf9db9f0ca3c043fd41d00af,7590b03e3648205f5b5e70548cfe2aec697f7c803c57d743cc38d4c892a19580,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7058823529411765,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,9,phantom_seed1,3ce26bfe200fb110e55daf2819c1ac62349cbea09461cec9b73fb8b734f902b1,1104127,4,14,11,7,5,6,5,2,0,7,2,2,0.5,2,0,9,0,3,0,0,0,0,0,0,4,0,0,3,5,0,a1d9a0ff3cf0ff7457fb3df7,3ce26bfe200fb110e55daf2819c1ac62349cbea09461cec9b73fb8b734f902b1,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.47058823529411764,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,10,phantom_seed1,44ec071fbcfe138ab424b36be0be2c3fd98a8f136a19e0d1bb04b438ce0125a5,1272873,4,12,9,10,7,5,5,4,0,2,1,0,0.16666666666666663,1,2,6,0,3,0,0,0,0,0,0,4,0,0,0,7,0,b8cdc9554959c4170f9a24dd,44ec071fbcfe138ab424b36be0be2c3fd98a8f136a19e0d1bb04b438ce0125a5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.35294117647058826,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,11,phantom_seed1,75490209241a2ecd41ec90b447fb88cc549b687c7c1d72755ab567c08706580c,1494639,4,13,9,8,4,4,2,2,0,5,1,1,0.3846153846153846,3,0,6,0,4,0,0,0,0,0,0,4,0,0,1,4,0,345aac67af443af9b5979a2d,75490209241a2ecd41ec90b447fb88cc549b687c7c1d72755ab567c08706580c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.4117647058823529,0.0
glm-5.3,cost_tight,cached,glm_rerun_20260912,12,phantom_seed1,dca7b647879a33818e0aaad230bb480e11e81e0edf41f386f7ecc9236083456b,955255,4,14,11,7,5,6,5,2,0,7,0,0,0.5,0,1,10,0,3,0,0,0,0,0,0,4,0,0,2,5,0,fc4dffb7df8af7d7b0951547,dca7b647879a33818e0aaad230bb480e11e81e0edf41f386f7ecc9236083456b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.5882352941176471,0.0
glm-5.3,cost_tight,naive,glm_rerun_20260912,0,phantom_seed1,67ae2395cef08466a7182a747d3d9666a06a021dad55493f8d26e81e53c9c93f,944724,4,13,11,7,6,4,4,3,0,6,2,2,0.46153846153846156,2,4,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0,087fe40a4e87eaec4ae52178,67ae2395cef08466a7182a747d3d9666a06a021dad55493f8d26e81e53c9c93f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.35294117647058826,0.0
glm-5.3,cost_tight,naive,glm_rerun_20260912,1,phantom_seed1,2c405bf228e1289f9440bbc4cc2905e56af1bf51166d3f14cc1d2b0e08b8e22d,1048666,4,11,9,8,7,5,5,2,0,3,4,4,0.2727272727272727,6,1,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,e6d4075c70e90f6aab05c453,2c405bf228e1289f9440bbc4cc2905e56af1bf51166d3f14cc1d2b0e08b8e22d,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7647058823529411,0.0
glm-5.3,cost_tight,naive,glm_rerun_20260912,2,phantom_seed1,5e947e84ab3d77b2a2ea3ee0bab7778abff36fc42b022343abde22947c18f905,973445,4,12,8,3,3,3,3,1,0,9,0,0,0.75,0,0,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3e4d792cb11057743fbfd42a,5e947e84ab3d77b2a2ea3ee0bab7778abff36fc42b022343abde22947c18f905,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
glm-5.3,cost_tight,naive,glm_rerun_20260912,3,phantom_seed1,aa7c3a7c8dc93242d0be53200e8c54ab580d161b5d9035896a4810937b64a6d7,1187129,4,13,11,8,6,6,6,3,0,5,1,1,0.3846153846153846,1,3,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0,c443aca3b7b2135cc8932cca,aa7c3a7c8dc93242d0be53200e8c54ab580d161b5d9035896a4810937b64a6d7,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8235294117647058,0.0
glm-5.3,cost_tight,naive,glm_rerun_20260912,4,phantom_seed1,41b1ab5aac1cdba1a78673bc7be6d39bde0a2f327687761afa7b44d22687d670,987353,4,13,11,8,8,6,6,3,0,5,4,4,0.3846153846153846,5,0,6,0,2,0,0,0,0,0,0,4,0,0,0,0,0,6e31c46bb4bc8caad17b0cbe,41b1ab5aac1cdba1a78673bc7be6d39bde0a2f327687761afa7b44d22687d670,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.6470588235294118,0.0
