model,model_id,cohort,execution_cohort,beta,budget_seconds,data_source,question_index,repeat,job_id,status,execution_complete,score_complete,f1,source_tree_sha256,source_input,result_collection,result_member,result_bytes,result_sha256
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,1,R1,job_d62f5204e004ff082a48a92f233003108aebbbe477882bd588eb3c707cd8d64f,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_d62f5204e004ff082a48a92f233003108aebbbe477882bd588eb3c707cd8d64f/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_1_r0_s2200.json,63958,e983d2b70b0380fd708e2d8e25c8deab6f422364c94f9a5bc21e0ad27a399047
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,2,R1,job_a0df8cf3bd6b50673e0ad0f0654645f39f93c08d50ac0921c8952d0072958f2f,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_a0df8cf3bd6b50673e0ad0f0654645f39f93c08d50ac0921c8952d0072958f2f/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json,57720,b42cbebe1e66fd40e4af9f2b81458d065b650e8f6a3a9b71f3d33745b3410659
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,3,R1,job_021daac2098049d8857fa5c69deefb1fde222e4f3096214d19645c1952dd5b63,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_021daac2098049d8857fa5c69deefb1fde222e4f3096214d19645c1952dd5b63/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,87727,901ca610535b6d68244ced34b449ff524ed1c815d291983038d6a27b7fab6bb9
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,4,R1,job_7568cc3f5e2f31e3fc1a23c168ffaa246e3a64cb81eafdf4d6a9f84f817fb339,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_7568cc3f5e2f31e3fc1a23c168ffaa246e3a64cb81eafdf4d6a9f84f817fb339/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,57733,f2064b5679ee67283bd240b97c9dee6dbd151f90aac30700343a5484cba22fde
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,5,R1,job_0f9a6df4a709f0e06df4b32282ec43a3392401608cb9303ff89fbea860cdaadb,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_0f9a6df4a709f0e06df4b32282ec43a3392401608cb9303ff89fbea860cdaadb/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,135137,6f1c7e6a5b1b4d752885196bed01855f21b7156298c4241049ebadb33223fdc9
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,6,R1,job_dbc59f4e541a279c355a74803af73a9f25235f477d202532b1141239d8a89bf7,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_dbc59f4e541a279c355a74803af73a9f25235f477d202532b1141239d8a89bf7/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,55407,3a1d82cf7375297cd61abbea047eff0eac783487f3aa010b5d2cb15e46f143c6
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,7,R1,job_2eb71f2e41d40112a10c516e8edf924689ea89972a3c9915adfad4d39f8cc739,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_2eb71f2e41d40112a10c516e8edf924689ea89972a3c9915adfad4d39f8cc739/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,81768,cf4d84e18e8c5684e5a585773f539f5dea9c6a57483e8d308acb5b4b9d6dbe1c
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,8,R1,job_91bad860143e255795045a478ba34d07af1fd74592f3f1216b0d06a1d557b9b8,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_91bad860143e255795045a478ba34d07af1fd74592f3f1216b0d06a1d557b9b8/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,152967,cd5121d3b7dce9fd70a75b1534e88f9edc61ceda5bd518634241c2142ba33018
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,9,R1,job_f84f5a765d02868ba47431b49371f5291e5000820dcea80abc9b912c3677c594,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_f84f5a765d02868ba47431b49371f5291e5000820dcea80abc9b912c3677c594/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,62334,b7d5d42024058a16fba925eec1e0626f6c0724acc3634a9288c3e5165cb64609
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,10,R1,job_73ef48c87867265ad9f80b5e2c84a1f988d17c6bcdbb11f943724f2889b0ba5f,completed,True,True,0.4,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_73ef48c87867265ad9f80b5e2c84a1f988d17c6bcdbb11f943724f2889b0ba5f/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,107398,e8e78ad9b19401b4f814b2e03b006dd51d3572d5db518da95de3ad110607ac5c
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,11,R1,job_4da398e15f83442ab085c3dc3c5d05402f38838be82c3ae0ad363debb2fd98a2,completed,True,True,0.5555555555555556,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_4da398e15f83442ab085c3dc3c5d05402f38838be82c3ae0ad363debb2fd98a2/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,317533,f95363e32cc3e34ce60e3373ac24070b7c81762ca683201a2185e24315511f26
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,12,R1,job_0e1dffd3d5f0113c091ff84db4333322b5b490e5fd81d0e13f026985d6fc9072,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_0e1dffd3d5f0113c091ff84db4333322b5b490e5fd81d0e13f026985d6fc9072/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,27827,bda46bebe8fe1175a0bf5ee11184dfabd85f1483e470b6bbed9f21f2c8143478
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,13,R1,job_2c513e6cff66659aa297ff66aa523881d371fcedc177a7373c07e7abb9b67861,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_2c513e6cff66659aa297ff66aa523881d371fcedc177a7373c07e7abb9b67861/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,378498,29e6fb41cab51815ce2ce69b6bb5f7dfe097ab1b0614640ca6463b69b9dc5a81
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,14,R1,job_d1b19e630d72644e9c388a2b3f2bf7155787bba95a9756b05ca483ccfd48b124,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_d1b19e630d72644e9c388a2b3f2bf7155787bba95a9756b05ca483ccfd48b124/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,59227,4758fc8730b83b166520d07486d041b64b3dbe9ed54f6296090f9ce7a1368dac
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,15,R1,job_3f0bc22f8394654adf573b28ac8a33c86fa4e3c22db31c0a445da77da75f3b99,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_3f0bc22f8394654adf573b28ac8a33c86fa4e3c22db31c0a445da77da75f3b99/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,43188,5a6f8734ed0e13942caf24f0e4b87e9133f41fb01b1a6b8cecbad0ef412e2f50
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,16,R1,job_ad4714ecd08fc2f068fdd840ec42c5047e7dc92552ed3ac42a6b06c90a9a5c90,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_ad4714ecd08fc2f068fdd840ec42c5047e7dc92552ed3ac42a6b06c90a9a5c90/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,36786,a44b25e08dc1b2bc39a414e6551cc839aae0d75f8fcd382560a03888cc4bf3c7
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,17,R1,job_e81c5e35a4619aa5467de17423cebf1f0624648a1765fc12a946b3773ad0146a,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_e81c5e35a4619aa5467de17423cebf1f0624648a1765fc12a946b3773ad0146a/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,357674,d165e29f922d3040dda30d5fd4cc1d5047716e4946ba94188771a25af2b0f9bb
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,18,R1,job_6698d12367404a08531a28e0e64ad88fe8b4cb185a446d3ac8180b2b019a2ef2,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_6698d12367404a08531a28e0e64ad88fe8b4cb185a446d3ac8180b2b019a2ef2/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,216139,e86f5f60f678a9656e41e82eb4d32b8efa424d631f060064e1cadf4c156fd094
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed2,19,R1,job_c4a7fd88c6a9ef041600b6522f2c9a4c3fb87615a348ce84ce083c047cd6a92f,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_c4a7fd88c6a9ef041600b6522f2c9a4c3fb87615a348ce84ce083c047cd6a92f/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,121638,aa3c4c31316f5f2b6da388591d29e74c6f9b58abc2ec200839b0f9da470cd5db
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed3,0,R1,job_91075ed0405ecef513c2c5b210ca966bcd5bd3fc581ba3c532954dab65e3a0ea,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_91075ed0405ecef513c2c5b210ca966bcd5bd3fc581ba3c532954dab65e3a0ea/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,53560,02b48d61a18ffac7ba062cb51ec6cf61943d410412c4df6bdd9f0af835b33373
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,1,R1,job_65efde29dd408f24d018925c983fd901b24a7979cdf90dfa0c41da522fdab4fa,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_65efde29dd408f24d018925c983fd901b24a7979cdf90dfa0c41da522fdab4fa/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,24704,e5c4bc9fe8b4c88538c3614e70adcd85f201a03377f0a070b12df122ec0eb21a
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,2,R1,job_0a44c7c6d386081b872bf208ecbb0899c31adc8d6549fce2417bf0cc993a5a15,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_0a44c7c6d386081b872bf208ecbb0899c31adc8d6549fce2417bf0cc993a5a15/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,35675,0770c485acc911a64a60897890298ded87a9e258d8e054c60390f5b11c3ca158
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,3,R1,job_ab3283d4941c645c3d39d8224fc2650287c669aa79dc254cce1292feafc5b297,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_ab3283d4941c645c3d39d8224fc2650287c669aa79dc254cce1292feafc5b297/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,111930,4965f53f424aa19486d3969277966d1ee0cc5b2f48b0e99726a74746e4633833
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,4,R1,job_52fecf5b547fa57fece5984dcb5904caa4b25bd8906742dd8a212d90c6507ce4,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_52fecf5b547fa57fece5984dcb5904caa4b25bd8906742dd8a212d90c6507ce4/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,45944,cdc65a4b625794c85a3f06bd366186001c1df31c22c1d6a47e703c4ac893d846
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,5,R1,job_3bad08d2940f6db41f37e16bea5cfe8aee4ff2849fad2cda5f639bd86d14332f,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_3bad08d2940f6db41f37e16bea5cfe8aee4ff2849fad2cda5f639bd86d14332f/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,83760,f653c7384c2cc05482114ad67a268c3096693d292fe66f5642d4d697e775cf57
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,6,R1,job_5111ead48217c300e004ad02db656fee638f0340a7a773187a3a9cee9cb40a2d,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_5111ead48217c300e004ad02db656fee638f0340a7a773187a3a9cee9cb40a2d/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,161842,82ab5389ac5f07450915a03d0fdf79dd4c31c28bdfce3d7a13570ae688f6302c
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,7,R1,job_3a7c35bacdc210be90c119e1b2d0ac84e83ffc5f8711efb21ff9c8463e73c584,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_3a7c35bacdc210be90c119e1b2d0ac84e83ffc5f8711efb21ff9c8463e73c584/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,61057,87fcabab0a22acacda23b2cf751943b4c8ecd979ebae608666fb195a9596d71b
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,8,R1,job_b372c121116615fd8de13cc31d7a61525d503909c48152c665a4c7a15056309b,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_b372c121116615fd8de13cc31d7a61525d503909c48152c665a4c7a15056309b/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,150504,6e2db7634148f96a61423f2505aed0cca3f5b62bbd53a43c5c4d1a3da716543f
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,9,R1,job_2450e394c8674269b76040f4798d9a580326df68f1b5d150057e76cda8f1258c,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_2450e394c8674269b76040f4798d9a580326df68f1b5d150057e76cda8f1258c/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,124804,b7d5fac9688425e971a416f1477919571a2c32440eb1fcb94ca58ff1d5390b89
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed3,10,R1,job_2065d020a37295869777f4c715edfe5d397a55458cffed8dd28340b2c134d172,completed,True,True,0.23529411764705882,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_2065d020a37295869777f4c715edfe5d397a55458cffed8dd28340b2c134d172/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,24089,1e4128011c601003ef0d06f03e3852dd9fbb2518aa826a27c6200d413e88960d
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,11,R1,job_6c7c2cce4d6466971033463e00fe1e585f9af674425d5dfd0b04b29475a047f6,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_6c7c2cce4d6466971033463e00fe1e585f9af674425d5dfd0b04b29475a047f6/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,27523,c7d8ec6ba78ea9ef58ddfcb87b44e75aead9225437b0929c0f12f43a892624f5
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed3,12,R1,job_9ba2be9955320e4a09aea7ebb8800c265305c259025b224c6c2fe6d957ad8e8d,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_9ba2be9955320e4a09aea7ebb8800c265305c259025b224c6c2fe6d957ad8e8d/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,154704,3f8c3d9a437f02ffcaf5eb08c67b525562bc6673f7cfcdf5633af95f6ef098c0
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,13,R1,job_9da440beca521103dd481530099164917732252e23d25a54c5d01e1ec71e8457,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_9da440beca521103dd481530099164917732252e23d25a54c5d01e1ec71e8457/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,23566,f35b45fc83f56bc5e4af97be46b83ff0884a6f203826c444ce4dbff861588b19
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,14,R1,job_e7b00b8997a353829f4028f52fed6d80da286624fb2a252f019f5943b1ddd23f,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_e7b00b8997a353829f4028f52fed6d80da286624fb2a252f019f5943b1ddd23f/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,52708,7a08db1069f3cae7be9db1ba9cbb88513a994d225492ff0c521257e1d4e279f5
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,15,R1,job_9ec3321e39c0e45be854da7a4bfff7c3d791fac311d8e6c5b867170df42d1367,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_9ec3321e39c0e45be854da7a4bfff7c3d791fac311d8e6c5b867170df42d1367/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,138324,5c69c8601a3476a25934fb24c8c9604af62c9a1cb20af7e09844f40943e0ffcc
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,16,R1,job_21f2d53bf0f39431b29d285c4e5719c916c7358d4571f64dad3415cb3427af6d,completed,True,True,0.5714285714285715,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_21f2d53bf0f39431b29d285c4e5719c916c7358d4571f64dad3415cb3427af6d/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,164127,6ae7c3a4a6c08afb04f2dbd1f57df0cc4570b99e2cb066d536c4276d1b5a260e
kimi,kimi-k3,new_20260916,original_mixed,20,6000,phantom_seed3,17,R1,job_a14203cf003f4bbaa07ab16ed8cb101df3a61acdeeeb1e493c5f1f364859b8bf,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_a14203cf003f4bbaa07ab16ed8cb101df3a61acdeeeb1e493c5f1f364859b8bf/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,267771,c63c7bdf42bf364b979cb195e34937094e87d2fc3277766d8f21b9895cf289de
kimi,kimi-k3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,18,R1,job_fd93f67e151344a86678a62e598e0a07e1a57ebf90d5db1dcc45ba56fb7053d1,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,kimi/item_metrics.csv,whois_budget_kimi_formal_20260916_v1,invocations/job_fd93f67e151344a86678a62e598e0a07e1a57ebf90d5db1dcc45ba56fb7053d1/result/kimi-k3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,193490,d0a2e4e3214a15c7bca2092ba005b276454bf69ce74ca208e89819aff701efd6
glm,glm-5.3,new_20260916,original_mixed,1,300,phantom_seed2,0,R1,job_d0f5684b2248349cdbbbc44b82ae1321957b32b96a9c4c5eb8c4866390e73809,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_d0f5684b2248349cdbbbc44b82ae1321957b32b96a9c4c5eb8c4866390e73809/result/glm-5.3_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,21459,224ecf4f148b6b075e66ac369de686a9283686ee30dc9b9e44eb23d49eb3b9bd
glm,glm-5.3,new_20260916,original_mixed,1,300,phantom_seed2,1,R1,job_8e1da717df1b083ad234098a20fdc16c31d0919c6be8fcff198d66ef81ddbf3c,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_8e1da717df1b083ad234098a20fdc16c31d0919c6be8fcff198d66ef81ddbf3c/result/glm-5.3_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_1_r0_s2200.json,109523,d08e02081654c44c8f8adb2e7146817c0de74e4dc211117e02bd5343075a1a2c
glm,glm-5.3,new_20260916,original_mixed,1,300,phantom_seed2,2,R1,job_3301d2ac0773f76c2efb37cb3370b0ddf90fe9cccb865ad48e899b7a001a4c23,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_3301d2ac0773f76c2efb37cb3370b0ddf90fe9cccb865ad48e899b7a001a4c23/result/glm-5.3_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json,21739,795836edebd7694e0663571efe891fd08f194815323a2dd5eb356ce2a1495c8b
glm,glm-5.3,new_20260916,original_mixed,1,300,phantom_seed2,3,R1,job_f907e143aa8d8d8b0b7db774eedb713a732f7dad848fb36d6c39607df3ba840b,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_f907e143aa8d8d8b0b7db774eedb713a732f7dad848fb36d6c39607df3ba840b/result/glm-5.3_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,20398,f04118bc93fdad3d358e49b40af4673df9f1e5a8f84a1afea27ea69d63d33dcf
