model,beta,job_id,data_source,question_index,repeat,score_status,missing_final,protocol_failure_events,evaluations,simulated_feedback_seconds,agent_wall_seconds,http_request_attempts
deepseek,15,job_b63bd44d53ed55307a9bdca7860b215c09b5052068f2da78730311981f7da912,phantom_seed2,18,R1,scored_final_answer,False,1,29,3379.3814301956445,151.3483862876892,31
deepseek,15,job_7fcdc1eb191886cd75ceeb659cf7a6c6cc55865339255c9128388b0ec366b05d,phantom_seed2,19,R1,scored_final_answer,False,1,14,4186.825321353972,108.07395792007446,16
deepseek,15,job_437f50476448f5cd3f0e497d793ec83506e5c2d50ee05995325caf41fbce4d0d,phantom_seed3,0,R1,scored_final_answer,False,1,15,3043.472935128957,168.26903367042542,17
deepseek,15,job_0c2c2bc804dfd93e35205beb353e35a3fa1167d1eab2754f298c235d6e87b59e,phantom_seed3,1,R1,scored_final_answer,False,0,9,1525.8222215529531,90.09413862228394,10
deepseek,15,job_15ab776e2f4fa2057e8c65c92db408b879959ae3298ba11fac98f2a9d3d04fa6,phantom_seed3,2,R1,scored_final_answer,False,1,6,1779.6047354023904,30.469293355941772,8
deepseek,15,job_b158cce6181bc1eb4912ec29274bc6276ba8b78c1fc7e9705bae212bca8fbd8e,phantom_seed3,3,R1,scored_final_answer,False,1,9,2382.434965018183,50.611178398132324,11
deepseek,15,job_e20400eb2c495379fc08b892abf2c0271e5344bf07c7579b2849e2f99f4ea5aa,phantom_seed3,4,R1,scored_final_answer,False,1,6,1827.713236277923,15.22165584564209,8
deepseek,15,job_4048926a7f85e603c3ed032cd664c69f5eee2f5c0b69ccbc91b943bf82835ae5,phantom_seed3,5,R1,scored_final_answer,False,1,9,2635.0921808369458,66.53505778312683,11
deepseek,15,job_07b5f49cc7310bf3245384382379aff8ab95331dc34a7399c0e3c5a8ca4bf656,phantom_seed3,6,R1,scored_final_answer,False,1,18,4765.738107757643,60.041160345077515,20
deepseek,15,job_c729b14c8696bf655d769d876ade05e69ec1a45beb16a4699a5216c557c9100e,phantom_seed3,7,R1,scored_final_answer,False,1,15,4168.701103068888,109.60663509368896,17
deepseek,15,job_66d2e89e6673598a1137d8ffa6cf93412c331ea04fc1aa2c20266d5685248811,phantom_seed3,8,R1,scored_final_answer,False,1,16,4721.970011545345,52.46701741218567,18
deepseek,15,job_1435788e608ffb9d541caf2741e4f6e406f3712953a1817eb46a4e6d9e68a60a,phantom_seed3,9,R1,scored_final_answer,False,1,17,4507.39370602183,272.7690165042877,19
deepseek,15,job_786b9da12dcd07ae770f62ad4003c39a756bd295599f34954b05e50615d3d8ae,phantom_seed3,10,R1,scored_final_answer,False,1,3,908.8126324303448,8.930480718612671,5
deepseek,15,job_6963a263b2e050ee6a86313a7c916249b956e079d2777c00b1aa4692ac069942,phantom_seed3,11,R1,scored_final_answer,False,0,10,1494.0669453516603,67.00001311302185,11
deepseek,15,job_6e35c3971dec06b96fa0063bf85288c3ee2b46a584fe86cd4e19453e878d3204,phantom_seed3,12,R1,scored_final_answer,False,0,30,3308.5553345363587,147.00520133972168,31
deepseek,15,job_651fdc65af748bf701271067de6bc0b2d2e0be38041b1a7cee3c925610788293,phantom_seed3,13,R1,scored_final_answer,False,0,2,596.5499234199524,5.3696489334106445,3
deepseek,15,job_0c07eef2c91009997dcc2b4e74ffb364fce46c47ecd557ca92204376d9ca2f71,phantom_seed3,14,R1,scored_final_answer,False,1,9,2719.4934620987624,27.374491214752197,11
deepseek,15,job_f5748e84fdedb24e38858866edd85abff47b5485ff1a6b3053e0f809a91af4f5,phantom_seed3,15,R1,scored_final_answer,False,1,29,3544.5768521539867,225.7812044620514,31
deepseek,15,job_eb20f457b1340cf09a4fe15e8e6c0fda6e5bb35740e6ee67bf1603fa2b63f777,phantom_seed3,16,R1,scored_final_answer,False,0,30,3542.0532369147986,138.68442821502686,31
deepseek,15,job_bbef5a1030044e61a26a9406bcc95e40f26b6d8cd3c45f6f7ccf605cc8afe505,phantom_seed3,17,R1,scored_final_answer,False,1,29,4153.408019179478,245.1875503063202,31
deepseek,15,job_54184bcdfa3e7a2ddba6fd7ebf5a39ba8948006403220a8d56ba6fa3ef517471,phantom_seed3,18,R1,scored_final_answer,False,1,29,4241.8867334816605,250.6686372756958,31
deepseek,20,job_1f04f241da0573d05757cfadff458f0bc3ba94c39552f41718bea5380e1c4b17,phantom_seed2,0,R1,scored_final_answer,False,1,5,1461.8871756177396,21.292325735092163,7
deepseek,20,job_db701344753c9a1daf242053a537f9d0ee5666a3afc655539821be10adb13212,phantom_seed2,1,R1,scored_final_answer,False,1,15,3542.031520428136,91.745365858078,17
deepseek,20,job_834c3b71393f07b04797a58afab855939723ac13775f45507db85d1efdad6ef4,phantom_seed2,2,R1,scored_final_answer,False,1,14,3882.9157473612577,40.38621735572815,16
deepseek,20,job_52027ed77e70a5180370ad4b35038a0a1d8b7450b8035528b80b0c259474f984,phantom_seed2,3,R1,scored_final_answer,False,1,14,3636.5256559941918,64.93219518661499,16
deepseek,20,job_b42fa5ec94cb1b0cf7d2244feb6760de32c8ee55bb3d2c1741ecaff7cd60bd84,phantom_seed2,4,R1,scored_final_answer,False,1,7,2117.7755075413734,19.362203359603882,9
deepseek,20,job_3c9667208574d7d7d9e14dd04b12e078fe0d0d65f8a7882bb23fde8044175efd,phantom_seed2,5,R1,scored_final_answer,False,1,22,5987.139198072255,66.51656532287598,24
deepseek,20,job_202aebd124c917d7d51c17272d5b839527e1b11ee6d1296f3e738025626d31b7,phantom_seed2,6,R1,scored_final_answer,False,1,29,4413.026836328208,156.4986310005188,31
deepseek,20,job_0b89e8f0d5cb73f54acd99db92fd531b06af332614b4ae2e9f75da8b1f607c6c,phantom_seed2,7,R1,scored_final_answer,False,1,21,4831.032889075577,113.1823160648346,23
deepseek,20,job_fc918de480748b251b3e80b1ee7db9200af8f1e380151a5639149a040edbe1fe,phantom_seed2,8,R1,scored_final_answer,False,1,9,2693.168654209003,74.36080980300903,11
deepseek,20,job_6a401d64d06b7958826b7e78ab4aa5591b8c0bd3f4683288b0ab9422a1df402e,phantom_seed2,9,R1,scored_final_answer,False,1,14,3879.789521181956,56.30651783943176,16
deepseek,20,job_a92e02dcad62b96a4312b80d0bd32f9def94dd003d2304728888cacb876ecd69,phantom_seed2,10,R1,scored_final_answer,False,1,29,3894.607430025935,102.35537266731262,31
deepseek,20,job_31ab27b8238706aec4f6e3cec897671b48e8558c1168c68777c8c7548a17818c,phantom_seed2,11,R1,scored_final_answer,False,0,30,4769.740961687639,156.24180006980896,31
deepseek,20,job_be5e3ebddeebbebbe678f805165c4023250f4fe150a7704690c2d4edefc40193,phantom_seed2,12,R1,scored_final_answer,False,0,8,1788.5124386567622,30.39329719543457,9
deepseek,20,job_66f70e1a86336e6c640482a012071ede9b836b4754423797c45e3318a196ed16,phantom_seed2,13,R1,scored_final_answer,False,1,29,4185.7817042432725,160.43128514289856,31
deepseek,20,job_3af74e2406cac1d54c093eba5f6490838c2c26fee05d88804ac62112dc4f19e7,phantom_seed2,14,R1,scored_final_answer,False,1,11,2371.8882069922984,70.07287311553955,13
deepseek,20,job_c11d432c1b3a9aec0d9f67f5d927526265e7000d7ce25775bffcb2987590fb37,phantom_seed2,15,R1,scored_final_answer,False,1,29,5077.143935626373,200.92229437828064,31
deepseek,20,job_0832a3d740c5742eda6cc456bea177f7008b8fbac7cc930835f9ca8b8e6900ec,phantom_seed2,16,R1,scored_final_answer,False,1,7,2147.429005652666,22.32384157180786,9
deepseek,20,job_1587c43a9f37ff7d1cc8e20e4e0174be73850747ff78b46f0501c7a3843f136e,phantom_seed2,17,R1,scored_final_answer,False,1,29,5045.604547858238,179.4762623310089,31
deepseek,20,job_cf1d7b743a81b8bc5cc482bbb39bc4fbc3f26da8727fc8994cce8348044d14d0,phantom_seed2,18,R1,scored_final_answer,False,0,30,1818.5763630922884,151.50353503227234,31
deepseek,20,job_4ea9f7f56672c81f783e2fa5ede8c57dae5ad893f9662ce111a0dd77038a9e0a,phantom_seed2,19,R1,scored_final_answer,False,1,24,5969.557042606175,85.71500873565674,26
deepseek,20,job_0ea373cf98ae443b3149498c19f3450a9b1f2e8564016bb1142877312f6deda5,phantom_seed3,0,R1,scored_final_answer,False,1,8,1812.833813559264,61.802592515945435,10
deepseek,20,job_29e2a675445bc941ab5728c23a6c5e1f09c4afea3cc03bc95ea3f7af1fb9f474,phantom_seed3,1,R1,scored_final_answer,False,0,2,622.8858568612486,7.268737316131592,3
deepseek,20,job_6471ad188c19bba1d598a3dbad7428ff5c80a4eec098dcc4d9f177c521eeb48a,phantom_seed3,2,R1,scored_final_answer,False,1,5,1494.0669453516603,22.802603721618652,7
deepseek,20,job_ff2d161bc8c117533ded460d9b5f7f4229f6174a822fac2c56d6ee21c9ddf306,phantom_seed3,3,R1,scored_final_answer,False,1,17,4150.540217151865,145.52737426757812,19
deepseek,20,job_2a93224ac293d3660e6efee79567f1a36fb332c9a77cd0b8f2af157f13af69cc,phantom_seed3,4,R1,scored_final_answer,False,1,7,2128.8620568905026,20.67478895187378,9
deepseek,20,job_9400b208747179ad5941015f5b76a533d87ed97b9e0db04e9a0e58d1b15adfb2,phantom_seed3,5,R1,scored_final_answer,False,1,20,4421.794145433232,160.80543732643127,22
deepseek,20,job_1ba141a8f2915b54c310e354e40f45639fa9c9a1ae80db9c2201b7bfddd6a4a1,phantom_seed3,6,R1,scored_final_answer,False,1,24,6219.522893195972,82.30096983909607,26
deepseek,20,job_d8dccb78bf752c044938679c8ffc8d01855c27d28be4496a9b0789f6eaa56d26,phantom_seed3,7,R1,scored_final_answer,False,1,12,3552.8870991803706,60.21377754211426,14
deepseek,20,job_0e76cb199cf05dff14d2603f3887bcb8abee3a0d6d64f3a4246640499dbac7c6,phantom_seed3,8,R1,scored_final_answer,False,1,27,6195.359760578722,132.40020966529846,29
deepseek,20,job_64431ef6ae4c99526c184fb0b9f2897bbdc14ac978d7bc09bcadb9a86a900d74,phantom_seed3,9,R1,scored_final_answer,False,1,26,6002.233211919665,274.95847272872925,28
deepseek,20,job_a154f74bd38cf8b65a4f60c2db13d918aff1c4b885a8e17372214a17e35e26aa,phantom_seed3,10,R1,scored_final_answer,False,1,3,908.8126324303448,9.880737066268921,5
deepseek,20,job_ac8f36402d453b70ba5b10b1baeed5e9f6f9ef161f761d09e4ccf9b4ea230da5,phantom_seed3,11,R1,scored_final_answer,False,0,30,2079.115107888356,131.56960558891296,31
deepseek,20,job_07af72d9ff92317d96f6df5d1aee380e040cba1933a6523b35810c83b2de4bdc,phantom_seed3,12,R1,scored_final_answer,False,0,30,2723.327656723559,161.5942897796631,31
deepseek,20,job_1d3b957d302a59f39da68ab011df3542c13c42b9f60f2ba224eb70f0ad721d29,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,7.4653778076171875,4
deepseek,20,job_c1345a095543cd84f4e974a5f54297c5e06bfa47ac2a6acae988a4438348e03e,phantom_seed3,14,R1,scored_final_answer,False,1,8,2402.7538260724396,28.46988034248352,10
deepseek,20,job_5efff529b4c66a1b4ed42e542b2e81b312ca69d1bfedc9b264525a202e05891f,phantom_seed3,15,R1,scored_final_answer,False,1,29,3624.981952281669,156.86500477790833,31
deepseek,20,job_2dca88dcbd05da636cd5f60a679351149744f0f0e2af5782c5820a20f76c7681,phantom_seed3,16,R1,scored_final_answer,False,0,30,3523.913965392858,128.769371509552,31
deepseek,20,job_bc4b2b03527d5ce5230ba494a01de9e00f29d755ae414c034e5b50ea59e8b99e,phantom_seed3,17,R1,scored_final_answer,False,0,30,3248.746826350689,385.41908502578735,31
deepseek,20,job_9c3a742f1e9abdf17c1aec1e480a67e082f4c194f46c727c0302dd5895ccaa3a,phantom_seed3,18,R1,scored_final_answer,False,1,29,4818.371265735477,385.70921444892883,31
gemini,1,job_f43481cb27fe192617485da51a8f5cc84550753e1759e4c81dd564fa3e33e18f,phantom_seed3,17,R1,scored_final_answer,False,0,2,566.0695277247578,,3
gemini,1,job_e20e79e9cf8848b657dda3305d3bb0b58fcccb4c884f34f8d37aedf38485dca7,phantom_seed2,2,R1,scored_final_answer,False,0,2,572.5318704731762,,3
gemini,1,job_1f5f516e35062401cd3ca013489837f2ea5161123b061ceccecec326a487c34c,phantom_seed2,12,R1,scored_final_answer,False,0,2,572.5318704731762,,3
gemini,1,job_9695db15c045a1b923231693a2785468dede5447b8ece10d7010771a38527208,phantom_seed2,8,R1,scored_final_answer,False,0,2,586.6191869974136,,3
gemini,1,job_60d4a5b698562071a8289e31ee21a7546ce54ce6f2e5500a9c8565b3d629af0b,phantom_seed3,0,R1,scored_final_answer,False,0,1,306.48579951375723,,2
gemini,1,job_611f372cb74306d4aa88efdf7c7cdb44220df744805a0887c47e14b948d9e6a7,phantom_seed2,14,R1,scored_final_answer,False,0,2,573.7176980637014,,3
gemini,1,job_439d7e02dd7c408132e1e8a51de620bafa7300677bea17df63ab32f0d36d9111,phantom_seed3,10,R1,scored_final_answer,False,0,1,310.0280711706728,,2
gemini,1,job_e1ab181f609ab832b6e24ec3cf12daa3f96cabd5861959588a1c9c25721e8763,phantom_seed2,10,R1,scored_final_answer,False,0,4,583.2269827835262,,5
gemini,1,job_78d862a2256a83e79e0222f65eabe20ca922a79f53438683c7dd083ccc62795c,phantom_seed3,12,R1,scored_final_answer,False,0,4,600.1910315454006,10.5699622631073,5
gemini,1,job_e9833d1c82c6262e7b9ec0bca5ae622a1b6bb8a089340ca5f43b9088a939d0b8,phantom_seed2,19,R1,scored_final_answer,False,0,1,309.8758999723941,4.623700380325317,2
gemini,1,job_62ec0ec56ccf068a5ff11714cdc88a507859c2b554548f7c69addb789888e003,phantom_seed2,6,R1,scored_final_answer,False,0,2,586.6580055560917,7.894453048706055,3
gemini,1,job_d31d3c5ad33174b5e5ad8311f29aefc7ea84e7449e913073990dd0e3f6fa8768,phantom_seed2,3,R1,scored_final_answer,False,0,1,304.8936764523387,7.82297420501709,2
gemini,1,job_bd2ca2663cb9332d3818f92505a84b6b259d34186fbcaf66a69f3578f5c7d17a,phantom_seed2,13,R1,scored_final_answer,False,0,1,311.4834354259074,4.620001792907715,2
gemini,1,job_fe312ce3d9a7f31a166561a0da5e39012f08fa8d9da57224dfd1a312c5f174c9,phantom_seed3,4,R1,scored_final_answer,False,0,1,301.32070708088577,5.689621448516846,2
gemini,1,job_647d41a61198dcae46137347a6df10849d33391b88cd66e6b5c2286fc3620bf1,phantom_seed2,16,R1,scored_final_answer,False,0,1,304.8936764523387,5.440110206604004,2
gemini,1,job_f08d6846746b53227f455524e81f82053456397c3a0bc7db356b753c7500181a,phantom_seed2,0,R1,scored_final_answer,False,0,2,589.5610034931451,7.420896530151367,3
gemini,1,job_d8251398e60333231ab474dcbf57d5a91f1d80cea1a8366b10043ff5556df656,phantom_seed3,3,R1,scored_final_answer,False,0,2,591.2516749743372,7.169280290603638,3
gemini,1,job_d7ebd04c977331a7913b2d1bebe84ea3d9881e9c8c563d1f7746a3bd7c6530ee,phantom_seed2,11,R1,scored_final_answer,False,0,2,571.7640029918402,6.469548940658569,3
gemini,1,job_622e2bc1eec83f25472a8464b9e5c018e8074defd362c6264ccd13168e04cb94,phantom_seed3,16,R1,scored_final_answer,False,0,5,564.8031838890165,22.21715021133423,6
gemini,1,job_08286aff9d79265810841462f95fe5e3f6c648f31ca66fd55c523d8b7368eabb,phantom_seed3,15,R1,scored_final_answer,False,0,1,300.3206635825336,3.4711592197418213,2
gemini,1,job_18bfb410ed1078ebeb9a45968a8092b13f6fdb33867cb4587b02ac6200ff3011,phantom_seed2,15,R1,scored_final_answer,False,0,1,310.21571821533144,3.429382562637329,2
gemini,1,job_01fb593d1463d2083efd12ba9497b431c89efec4a85b7a4f6356c0835d05b352,phantom_seed3,18,R1,scored_final_answer,False,0,1,307.1769913379103,3.8617310523986816,2
gemini,1,job_fadcafb6569ec38741175a751187e0a5951b6ab4169e44ce220b58a701ea9cd6,phantom_seed3,11,R1,scored_final_answer,False,0,2,598.2240247353911,9.378374576568604,3
gemini,1,job_57e16adaa508d7365fd870daa242dcf0237bdd235f2e382a27922863a303b2ce,phantom_seed2,9,R1,scored_final_answer,False,0,2,569.3252984713763,6.073985576629639,3
gemini,1,job_864dd3f7ad2c56f85e3d9abce21ff49b50e6fde0ff9ef5e180d50ad02c80762e,phantom_seed2,5,R1,scored_final_answer,False,0,1,311.36265710927546,5.372762680053711,2
gemini,1,job_c51929a818dccc5972695fa9474110b1dcbfa16d30a9fd08ff3f8d422f04b5e6,phantom_seed2,17,R1,scored_final_answer,False,0,1,305.89832997880876,4.2870800495147705,2
gemini,1,job_c37b277560c037f972c9f02f63dc6cef53b3d359887e7ec799e7219b0c1e8008,phantom_seed3,13,R1,scored_final_answer,False,0,1,305.1142273657024,19.656254529953003,2
gemini,1,job_816b48ba39a07296f9a4ca126ddbecbc3d720907d16cea112f7bce05b059f980,phantom_seed3,1,R1,scored_final_answer,False,0,1,305.1142273657024,4.893189907073975,2
gemini,1,job_9584d32c15eae64f7379a3997475134ad247d46cdda6d61b31f8258a641c8353,phantom_seed3,8,R1,scored_final_answer,False,0,2,592.1416796557605,5.823534250259399,3
gemini,1,job_7a52ba6b88e5c5f2c392406ba7cea78a26349182e2513603f425c9d09ab4c026,phantom_seed3,7,R1,scored_final_answer,False,0,2,593.4711376018822,7.577653646469116,3
gemini,1,job_8729c0a1d8a0efa9b4889dfea58a583c136d2d54612007b39b635740a56d28bc,phantom_seed2,4,R1,scored_final_answer,False,0,2,593.6921899393201,4.757400751113892,3
gemini,1,job_67abeff240e734ccf30aba25a938c7b94ae9920744501a4970a8a6196b5012a3,phantom_seed2,18,R1,scored_final_answer,False,0,1,307.8906704671681,5.681154489517212,2
gemini,1,job_0f2dd009d13999a64372996d988680e90c8522dc2f131f8069ce8b02ee5f4b3b,phantom_seed3,9,R1,scored_final_answer,False,0,1,305.5844378005713,3.3555562496185303,2
gemini,1,job_a6013da677195290217d52dfbeece703b134c70be7e652758e9a5a753589b90b,phantom_seed2,7,R1,scored_final_answer,False,0,2,592.0543637033552,5.406580686569214,3
gemini,1,job_51540da82df6d3dac4c44e916cf4c0016baaec6a977aa7e2290295722295ee23,phantom_seed3,5,R1,scored_final_answer,False,0,1,317.30108419433236,4.092967748641968,2
gemini,1,job_834f95e7bd7c0ca258049839c81b8b9325197e52116980c58d580c5a79eb6667,phantom_seed3,2,R1,scored_final_answer,False,0,2,598.2240247353911,12.63718867301941,3
gemini,1,job_a5ebb23fd7428b7eab5fe765f105e47151049ec05b1c5aec769cf249bf42be1c,phantom_seed3,6,R1,scored_final_answer,False,0,1,308.3650519605726,3.150425434112549,2
gemini,1,job_39f604c6279d4ae7a2054a4bd877fea43b494b8b7d906ae03b58890325a8eec0,phantom_seed2,1,R1,scored_final_answer,False,0,2,584.7077830601484,6.257028102874756,3
gemini,1,job_9ae8d5afe57b93cec5f5c79550d4270280a874bc5c970371c9f3c8d9a0d25bf4,phantom_seed3,14,R1,scored_final_answer,False,0,1,306.48579951375723,3.329972505569458,2
gemini,5,job_94910a42bab9f4dd3b7e0b52d10963103ccbd7389496ea168c0d44429a45241b,phantom_seed3,17,R1,scored_final_answer,False,0,8,1752.583492230624,47.28972268104553,9
gemini,5,job_6f4bb106eae74213925bdad184cef0275fcbfd4dca7f8811b1ea30c9c7a49b55,phantom_seed2,2,R1,scored_final_answer,False,0,6,1779.8256338760257,18.237081289291382,7
gemini,5,job_b729f0f1c6513888311eea84d028a996dad6f89b8e6fc91dc48b2e2897822c69,phantom_seed2,12,R1,scored_final_answer,False,0,5,1490.6795117631555,17.133867263793945,6
gemini,5,job_aa199e3bd40b1346243ab44e374c8fca4817301fc91534b8cd2af551d83e8f4c,phantom_seed2,8,R1,scored_final_answer,False,0,4,1207.8130622766912,17.622678995132446,5
gemini,5,job_7f6cbb91d2f477e7c18d64a07a8007d374514020d0403446525a722da6bce282,phantom_seed3,0,R1,scored_final_answer,False,0,5,1516.0336370952427,19.15305233001709,6
gemini,5,job_869dbd6355a44a12b8dccd6de4b94d89b7191112f66d32a0cdb21c587f8f2218,phantom_seed2,14,R1,scored_final_answer,False,0,5,1482.4396085273474,22.548332452774048,6
gemini,5,job_e02080a4db374a0dee066b7d845b2fba7c2d61ca6c1f96eebbe5decc4d6ac301,phantom_seed3,10,R1,scored_final_answer,False,0,4,1211.2986044865102,8.542844772338867,5
gemini,5,job_bbaff73795f6dac5f539512f1e6c003305d7a339496b3a6c62488a02949d17ba,phantom_seed2,10,R1,scored_final_answer,False,0,8,1193.2258625794202,42.17449116706848,9
gemini,5,job_0ea52d75e87d6d521bb0d0e6170bb75e2117da0cd68dbc29b27863a3e5cd0fe3,phantom_seed3,12,R1,scored_final_answer,False,0,9,1781.2504120357335,68.1209945678711,10
gemini,5,job_061be8bff06ba2123df50d7ad8ade12e71cabfac9e853b13754edbee00219961,phantom_seed2,19,R1,scored_final_answer,False,0,6,1792.1475124638528,15.06026816368103,7
gemini,5,job_f743a22c8794c25dcc7d384512cb0c0ef53d8160c07fb64833f84ab29d9cf13c,phantom_seed2,6,R1,scored_final_answer,False,0,5,1506.5850839577615,15.199006080627441,6
gemini,5,job_535fc90dbac93f3f43cfdee00b54fa3ffab38ace0c3548f18fe22a4b95bbf759,phantom_seed2,3,R1,scored_final_answer,False,0,5,1489.139558589086,22.550041913986206,6
gemini,5,job_76a58ab0e8f4f9370476fbb2d2712620864af48fa408606eec62bd043cea8452,phantom_seed2,13,R1,scored_final_answer,False,0,11,1783.1174636539072,73.4506208896637,12
gemini,5,job_e69d9a77147f160b435a190030dd26db8f52cfb184beb309e0401c4d703a2f84,phantom_seed3,4,R1,scored_final_answer,False,0,5,1518.6282060481608,10.546602725982666,6
gemini,5,job_308693f59382145d69ccdef564b69808c333b20af4ab27fda127e9bd00e7d754,phantom_seed2,16,R1,scored_final_answer,False,0,5,1502.0345465559512,14.707772731781006,6
gemini,5,job_67bf972c86c3729086f36ce034199f65ce8e60cb91bcd2222e64b4b04d1edf67,phantom_seed2,0,R1,scored_final_answer,False,0,5,1461.8871756177396,11.060173511505127,6
gemini,5,job_487a39fbf7e5cd6bb3c3ea3b4adcf2e891f85d1279183488659e87aee465c3c8,phantom_seed3,3,R1,scored_final_answer,False,0,5,1480.3457655012608,40.40316867828369,6
gemini,5,job_7047e38de87fd44b999332675608ad2bfc60e6940b42575545a356fe099bf842,phantom_seed2,11,R1,scored_final_answer,False,0,9,1512.2448884975165,19.75030541419983,10
gemini,5,job_9913c38b7739b0f2b8a6d827f6f0453660ad8fb69219b2aee445963300adffa5,phantom_seed3,16,R1,scored_final_answer,False,0,9,1781.3965356722474,26.640249252319336,10
gemini,5,job_820ebaf4f80dbe3655fac2815cc5a8cf8d5e3a9f4fc62ef137b1b02d0b5ffd5c,phantom_seed3,15,R1,scored_final_answer,False,0,6,1499.1651970613748,44.39623975753784,7
gemini,5,job_c5aca2478fc870697a3ca37acb210ef255ac46499f387dc1e4b783fab9c670e8,phantom_seed2,15,R1,scored_final_answer,False,0,9,1796.4110403880477,34.012399196624756,10
gemini,5,job_3fa12252df4bcd1e41458f31dfa78710188144ed74969ea3c2efa0c7d06c1a7f,phantom_seed3,18,R1,scored_final_answer,False,0,9,1544.8693067766726,31.258286952972412,10
gemini,5,job_d68afe7ced2eb03b4aa2887f15808431785ace69b34d3af966c2e129e5be6ac4,phantom_seed3,11,R1,scored_final_answer,False,0,7,1179.6856113430113,15.037353038787842,8
gemini,5,job_13db30bae2aa71c4fdcb3cd773f141fd30ddb01be9ca372ad4c0667011d1960b,phantom_seed2,9,R1,scored_final_answer,False,0,6,1790.5523977708071,10.57771372795105,7
gemini,5,job_62352282adc6e1ae8df7ac3d24855d8afdbe50ad11fec805b18f708fe05bab31,phantom_seed2,5,R1,scored_final_answer,False,0,5,1509.8499534185976,16.082573175430298,6
gemini,5,job_99999415e42fc9f3a87879aa7bb47993351d808ab072c5ab810ce20b01199701,phantom_seed2,17,R1,scored_final_answer,False,0,4,1177.0561488065869,77.4687888622284,5
gemini,5,job_29ac4c56c9a838c77c30fe067865f42eddbfc105ffec99cf60c463c3f201bc10,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,8.42175030708313,4
gemini,5,job_a7897f255ab9a5de8b33e9b03d9e1646ea913a2d6bade59b3e5b4a33eff90606,phantom_seed3,1,R1,scored_final_answer,False,0,4,1217.806619266048,9.245702981948853,5
gemini,5,job_e1c82272e9cd352a883ca32866150a5a35a533e6a0759398332fc83bdcf37221,phantom_seed3,8,R1,scored_final_answer,False,0,6,1813.9620748069137,18.14872455596924,7
gemini,5,job_1df4848666f3912cfbc2dc0d9780b099f8c5bcc60da77e532b91bdd67eae0dbc,phantom_seed3,7,R1,scored_final_answer,False,0,5,1481.592618478462,18.613362550735474,6
gemini,5,job_6433e19e743afc7d3dc29d4c9275e462a687af55ac3a820a75917d867a449499,phantom_seed2,4,R1,scored_final_answer,False,0,5,1523.5344687849283,9.03917646408081,6
gemini,5,job_493e448545db71674958926e4573da3fd2116b83140b2b5e08533ece83c66512,phantom_seed2,18,R1,scored_final_answer,False,0,9,1520.8907538838685,23.551751613616943,10
gemini,5,job_fa225c3baf1f59ff83c89c8828ef15071e040a51f245174b362a0a244d3a162f,phantom_seed3,9,R1,scored_final_answer,False,0,5,1501.0682836268097,10.197102785110474,6
gemini,5,job_41f95040625f8ca1a97ddcefe7dc11391a823454b5e46bcfc54f585bdbb2acad,phantom_seed2,7,R1,scored_final_answer,False,0,5,1507.1345369331539,11.230929136276245,6
gemini,5,job_0744654561b4c0fea44dd2d1b6e8dec0a8bbe8a668bad57b10c408da1836d030,phantom_seed3,5,R1,scored_final_answer,False,0,5,1453.691119775176,24.071200132369995,6
gemini,5,job_6c5410d704faa04905e542d42356d051ca62845dc7d7e423261f8047b0a0cf1e,phantom_seed3,2,R1,scored_final_answer,False,0,5,1494.0669453516603,10.505703926086426,6
gemini,5,job_cadd84a9355cd4eadc23dea33c3ba9aa8889add59d38a52a6c9341d0744654cc,phantom_seed3,6,R1,scored_final_answer,False,0,5,1492.9359336942434,12.645524501800537,6
gemini,5,job_82c342bf17d363eac07bde1f84f3bb14f20efe48a47c4e19a8870c370dc27777,phantom_seed2,1,R1,scored_final_answer,False,0,6,1767.4260758049786,22.586835384368896,7
gemini,5,job_56d93f0178fd6d03efbf7f5b5bee0f908803a6c04ce43e5fe790c76ba1df72c9,phantom_seed3,14,R1,scored_final_answer,False,0,5,1510.7189071550965,14.172881364822388,6
gemini,15,job_f3927083a63a3a2ec0d8a216fa5b0098b1156f16da67e1e5ab7b01c2c42cd52e,phantom_seed3,17,R1,scored_final_answer,False,0,23,4720.042618252337,63.821282386779785,24
gemini,15,job_89dc636f483018d2a93635e27fe0b4488566d40e63e3541023a8738f6a8afc71,phantom_seed2,2,R1,scored_final_answer,False,0,15,4514.085189029574,43.732423305511475,16
gemini,15,job_8bba5dcbce99f0eca74f9187931012b172a58a4d2aca115db6e6e483e32af953,phantom_seed2,12,R1,scored_final_answer,False,0,6,1793.0991653818637,21.35403800010681,7
gemini,15,job_2a6ca1bec559a535bf5d2f4cb4788f3880deebb1ba14e2513b3384c46ee62cb1,phantom_seed2,8,R1,scored_final_answer,False,0,14,4210.412851208821,36.05802035331726,15
gemini,15,job_d90ce3fbc5a4cfb2eca11763708f3b7830c6797d4026350b1ec26c34a99bffa6,phantom_seed3,0,R1,scored_final_answer,False,0,8,2435.6970451492816,22.779254913330078,9
gemini,15,job_1d01c84af1b30d4af6b43876505458685ae27cfb9907e61e2567f2988911decc,phantom_seed2,14,R1,scored_final_answer,False,0,9,2660.342112686485,22.08281135559082,10
