model,system,scenario,regime,strategy,item,outer_repeat,order,seed,N,cohort_id,expected,execution_complete,score_complete,status,result_path,result_sha256,result_bytes,trace_paths_json,source_job_id,api_dump_root,source_metadata,source_row,native_source_id,primary_metrics_json,archive_source_identity,snapshot_cutoff_utc
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,cached,phantom_seed2:19,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2/result/cached/agents/agent_3.json""]",job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_1e602fd274d59c722712304f00d3e49ca5c7a792788c2e31bb9338ae925894f2/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,554,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,poolact,phantom_seed2:19,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15/result/poolact/agents/agent_3.json""]",job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_97361b0a93665413b4d16197008838dd066a1c2ca2b7a80c5722b04420486a15/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,555,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed3:0,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d/result/naive/agents/agent_3.json""]",job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3100044ab620f782f1da3050129bc28b946bc62ec63254dbdc356eee6cba215d/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,556,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,cached,phantom_seed3:0,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c/result/cached/agents/agent_3.json""]",job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b981c43a6e326569ade337fc06631cb8bc12def920cefd23f2845cf4fd005a5c/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,557,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,poolact,phantom_seed3:0,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf/result/poolact/agents/agent_3.json""]",job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_afaa888f9cb45e18d0fa3ee84b90cf4a8e6fd6177d8fb435d821c4317eefd6cf/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,558,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed3:1,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248/result/naive/agents/agent_3.json""]",job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36898dc069bed5e2014731623fbefd59f4b6cf345474af1ad67fe4524c277248/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,559,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,cached,phantom_seed3:1,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a/result/cached/agents/agent_3.json""]",job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_938f4b1f907634b560c11fcdd3cb3b2ecdaf40d0879e370e2f66beff57e09e4a/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,560,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,poolact,phantom_seed3:1,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4/result/poolact/agents/agent_3.json""]",job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_bb6a367f05e84361770e984573282c829b135749a0d00ba4bcf92a22926362d4/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,561,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed3:2,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987/result/naive/agents/agent_3.json""]",job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_139f1e58f858be59c2c6933a3c07060e1cbc2e3561754e4161b0b2e09188b987/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,562,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,cached,phantom_seed3:2,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d/result/cached/agents/agent_3.json""]",job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ff30882dfce0a301d0c96ec80da0c3ad03a0953470ad9e04583ffaa46775e98d/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,563,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,poolact,phantom_seed3:2,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764/result/poolact/agents/agent_3.json""]",job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5097ab7c534d29a1845300ecddc7a5f8d329d9014cb78e11d18746f0c163f764/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,564,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed3:3,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33/result/naive/agents/agent_3.json""]",job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_035947e65185aabbcd6ef702b88663acb853f9eb3d7d2ee5744ab42feb033c33/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,565,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,cached,phantom_seed3:3,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0/result/cached/agents/agent_3.json""]",job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_796e42d313d5cf8a211bb994637196d7010f6c41ff387121d4c9f9ef436306c0/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,566,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,poolact,phantom_seed3:3,0,,2200,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9/result/poolact/agents/agent_3.json""]",job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_57d164ff78c557753c63eec246a16d1f03a5172200145e13f05cac88665a48b9/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,567,deepseek-flash-0731-full-20260911,{},deepseek_original,
