study_id,job_id,stage,model,system,scenario,family,item,data_source,question_index,budget,strategy,N,repeat,stage_repeat_index,seed,hypothesis_order,api_protocol,reasoning_effort_requested,source_tree_sha256,queue_status,execution_complete,metric,endpoint,unit,primary,value,known_agent_subset_value,expected_agents,known_agents,missing_agents,score_complete
gpt56sol_medium_refmatrix_20260910_v1,job_e618b973cc2d14f847020cf05dba379ea577dc4206457de300add67cf6c75c8a,reference-0207-poolact-restricted_search-de48701611,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:15,phantom_seed3,15,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_64ccb016bc05ce4c5cfb2a558cf5579f29ec49e9a1235119a533771c142fa470,reference-0208-expgym-restricted_search-3286576e75,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed2:18,phantom_seed2,18,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_017264257b6fc96eb430c4892f98aad196bb762f9d699c8a2d703da710ce0281,reference-0209-expgym-evidence_audit-28aa696eb3,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:3,cc-large,3,cost_tight,single,1,seed_2200,0,2200,"[""nda-10"",""nda-4"",""nda-8"",""nda-12"",""nda-19"",""nda-3"",""nda-16"",""nda-1"",""nda-15"",""nda-7"",""nda-20"",""nda-11"",""nda-17"",""nda-13"",""nda-2"",""nda-5"",""nda-18""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.7058823529411765,0.7058823529411765,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_017264257b6fc96eb430c4892f98aad196bb762f9d699c8a2d703da710ce0281,reference-0209-expgym-evidence_audit-28aa696eb3,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:3,cc-large,3,cost_tight,single,1,seed_2200,0,2200,"[""nda-10"",""nda-4"",""nda-8"",""nda-12"",""nda-19"",""nda-3"",""nda-16"",""nda-1"",""nda-15"",""nda-7"",""nda-20"",""nda-11"",""nda-17"",""nda-13"",""nda-2"",""nda-5"",""nda-18""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.7647058823529411,0.7647058823529411,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a6e7062e596f44982e6820a705fa3d8c07025d99bbc42c97d1f7c1579008add5,reference-0209-expgym-evidence_audit-28aa696eb3,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:3,cc-large,3,cost_tight,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.7058823529411765,0.7058823529411765,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a6e7062e596f44982e6820a705fa3d8c07025d99bbc42c97d1f7c1579008add5,reference-0209-expgym-evidence_audit-28aa696eb3,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:3,cc-large,3,cost_tight,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.7647058823529411,0.7647058823529411,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3b046cc77e6448adf281480b0fd49b599969b93ce71de8943ecc23171480d425,reference-0209-expgym-evidence_audit-28aa696eb3,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:3,cc-large,3,cost_tight,single,1,seed_2202,2,2202,"[""nda-19"",""nda-8"",""nda-11"",""nda-12"",""nda-1"",""nda-16"",""nda-10"",""nda-2"",""nda-15"",""nda-20"",""nda-18"",""nda-7"",""nda-13"",""nda-5"",""nda-17"",""nda-4"",""nda-3""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.7058823529411765,0.7058823529411765,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3b046cc77e6448adf281480b0fd49b599969b93ce71de8943ecc23171480d425,reference-0209-expgym-evidence_audit-28aa696eb3,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:3,cc-large,3,cost_tight,single,1,seed_2202,2,2202,"[""nda-19"",""nda-8"",""nda-11"",""nda-12"",""nda-1"",""nda-16"",""nda-10"",""nda-2"",""nda-15"",""nda-20"",""nda-18"",""nda-7"",""nda-13"",""nda-5"",""nda-17"",""nda-4"",""nda-3""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.7647058823529411,0.7647058823529411,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_ebdec002393406c4eecab515dcfadace65790866f03d970844a4544728464708,reference-0210-poolact-restricted_search-185795ccf5,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:4,phantom_seed2,4,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.9166666666666666,0.9166666666666666,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_ebdec002393406c4eecab515dcfadace65790866f03d970844a4544728464708,reference-0210-poolact-restricted_search-185795ccf5,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:4,phantom_seed2,4,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_741b8f1ebb5c714fbe646ad4faab42ea2d6700b0bef2ce52e785c6eabe1d1cb7,reference-0211-poolact-restricted_search-f4daea7aef,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:12,phantom_seed2,12,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_741b8f1ebb5c714fbe646ad4faab42ea2d6700b0bef2ce52e785c6eabe1d1cb7,reference-0211-poolact-restricted_search-f4daea7aef,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:12,phantom_seed2,12,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_ee50627a16262dfa8477b98737eae2083f211230091b68abb1b1b1c651a85f0f,reference-0212-poolact-restricted_search-55b79b4ab6,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:9,phantom_seed3,9,cost_tight,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_ee50627a16262dfa8477b98737eae2083f211230091b68abb1b1b1c651a85f0f,reference-0212-poolact-restricted_search-55b79b4ab6,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:9,phantom_seed3,9,cost_tight,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_0811cdca4d74a53d9f5d5b7e701cbe6c17d4fb6c1b41aeb5f09cfd8de983d087,reference-0213-expgym-restricted_search-c491394196,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:32,phantom_seed3,32,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41,reference-0214-poolact-tuning-16b149b7e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,98.48480859181996,98.48480859181996,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41,reference-0214-poolact-tuning-16b149b7e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.30295435372939,99.30295435372939,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41,reference-0214-poolact-tuning-16b149b7e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9370158861080805,0.9370158861080805,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41,reference-0214-poolact-tuning-16b149b7e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9416399598121643,0.9416399598121643,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d,reference-0215-poolact-tuning-78188a1d53,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,99.12869206333188,99.12869206333188,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d,reference-0215-poolact-tuning-78188a1d53,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.52742858710837,99.52742858710837,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d,reference-0215-poolact-tuning-78188a1d53,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.940655047694842,0.940655047694842,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d,reference-0215-poolact-tuning-78188a1d53,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9429086645444235,0.9429086645444235,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_5da7519c3960af33d9c727840c99c2d01bec02000f8de3722f8e8f1cff35170c,reference-0216-expgym-restricted_search-7bcf2c34aa,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:35,phantom_seed3,35,cost_moderate,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_deb1fb896a1441b1d1cd1d7f9260d00ba5b791bfed087eb8f6629439f33c34d3,reference-0217-expgym-restricted_search-0748b5b2f4,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed2:0,phantom_seed2,0,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_5c59868c9b0a8272b846b837199df6e1ce981c0635ea6cf018a7b6f9904db918,reference-0218-expgym-restricted_search-348fa3f7f2,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:14,phantom_seed3,14,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_634f7d5b0dbddf58dc165a23b4fa48a1896f700b99423c61c8e2cb4ce88db31c,reference-0219-expgym-restricted_search-52faae4837,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed2:32,phantom_seed2,32,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_06456f85b3af40653b19505c63e266c2610a20d80767205914f52430a6e8692e,reference-0220-poolact-restricted_search-540d668a1a,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:0,phantom_seed3,0,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_06456f85b3af40653b19505c63e266c2610a20d80767205914f52430a6e8692e,reference-0220-poolact-restricted_search-540d668a1a,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:0,phantom_seed3,0,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_412c6754ff73a6508278c009ba6d6a8d91f1bb1bde54fbe9a684779fbba19fa7,reference-0221-poolact-restricted_search-971a0107e3,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:10,phantom_seed2,10,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_412c6754ff73a6508278c009ba6d6a8d91f1bb1bde54fbe9a684779fbba19fa7,reference-0221-poolact-restricted_search-971a0107e3,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:10,phantom_seed2,10,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_dfb11a5a2bac0a58bdc8bb6157e4f02574b4de81aa2ab7c680eca940b83d74d0,reference-0222-expgym-restricted_search-50cdd90232,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:23,phantom_seed3,23,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_9fadca6939b9a9c3fb2ce78a797113d7a2411e3dc37f05021bad48dccf01b079,reference-0223-poolact-restricted_search-3b53be2d1c,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:2,phantom_seed2,2,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_9fadca6939b9a9c3fb2ce78a797113d7a2411e3dc37f05021bad48dccf01b079,reference-0223-poolact-restricted_search-3b53be2d1c,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:2,phantom_seed2,2,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_502d2738d501c0196755babdee446301cd84c36a34b1326bc794519a9835b1cc,reference-0224-poolact-tuning-35055561bf,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,98.443246084258,98.443246084258,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_502d2738d501c0196755babdee446301cd84c36a34b1326bc794519a9835b1cc,reference-0224-poolact-tuning-35055561bf,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.12195243011023,99.12195243011023,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_502d2738d501c0196755babdee446301cd84c36a34b1326bc794519a9835b1cc,reference-0224-poolact-tuning-35055561bf,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9351295332113901,0.9351295332113901,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_502d2738d501c0196755babdee446301cd84c36a34b1326bc794519a9835b1cc,reference-0224-poolact-tuning-35055561bf,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9399038354555765,0.9399038354555765,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_6a3917f099a5df8fad35c8f448e1be4f819f3eb1001c9de31aa0d9b7a94ba6cb,reference-0225-expgym-restricted_search-e373d44fb3,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:31,phantom_seed3,31,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.5,0.5,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_283e2183f0cef4628c5709d83e6db12e2a17c38d1df87f7899a5efd38bbe1118,reference-0226-expgym-restricted_search-32cba4645f,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:9,phantom_seed3,9,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c8c6f60aa5c7f4c77b719c9269800d34a9d8f3d77a00d3c64e4a53d27e06ed2c,reference-0227-poolact-tuning-f37bf991f2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,98.71259363579361,98.71259363579361,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c8c6f60aa5c7f4c77b719c9269800d34a9d8f3d77a00d3c64e4a53d27e06ed2c,reference-0227-poolact-tuning-f37bf991f2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.54436574091585,99.54436574091585,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c8c6f60aa5c7f4c77b719c9269800d34a9d8f3d77a00d3c64e4a53d27e06ed2c,reference-0227-poolact-tuning-f37bf991f2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9370242357254028,0.9370242357254028,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c8c6f60aa5c7f4c77b719c9269800d34a9d8f3d77a00d3c64e4a53d27e06ed2c,reference-0227-poolact-tuning-f37bf991f2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,poolact,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9428752660751343,0.9428752660751343,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_af22ebf787b2d85231048306a4883bf85e60cc1598de9dfe9905bd3d0e7c96dd,reference-0228-expgym-evidence_audit-1a5f414249,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_free,single,1,seed_2200,0,2200,"[""nda-10"",""nda-4"",""nda-8"",""nda-12"",""nda-19"",""nda-3"",""nda-16"",""nda-1"",""nda-15"",""nda-7"",""nda-20"",""nda-11"",""nda-17"",""nda-13"",""nda-2"",""nda-5"",""nda-18""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.35294117647058826,0.35294117647058826,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_af22ebf787b2d85231048306a4883bf85e60cc1598de9dfe9905bd3d0e7c96dd,reference-0228-expgym-evidence_audit-1a5f414249,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_free,single,1,seed_2200,0,2200,"[""nda-10"",""nda-4"",""nda-8"",""nda-12"",""nda-19"",""nda-3"",""nda-16"",""nda-1"",""nda-15"",""nda-7"",""nda-20"",""nda-11"",""nda-17"",""nda-13"",""nda-2"",""nda-5"",""nda-18""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.8235294117647058,0.8235294117647058,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_52d997eedeb432d3e2b4300e31b0ae28c5dcc20b6ef37ad19892787e2f23973d,reference-0228-expgym-evidence_audit-1a5f414249,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_free,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.35294117647058826,0.35294117647058826,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_52d997eedeb432d3e2b4300e31b0ae28c5dcc20b6ef37ad19892787e2f23973d,reference-0228-expgym-evidence_audit-1a5f414249,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_free,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.8235294117647058,0.8235294117647058,1,1,0,True
